OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/04/2024,01:00,14286.43,1793.14,6755.46,1540.01,12899.82,3955.53,7914.13,1162.94,50307.46,N
09/04/2024,02:00,13822.73,1713.57,6737.70,1514.75,12416.52,3833.42,7584.08,1141.94,48764.70,N
09/04/2024,03:00,13508.89,1671.70,6716.84,1501.80,12047.49,3676.14,7376.38,1103.14,47602.36,N
09/04/2024,04:00,13387.91,1647.62,6666.65,1503.22,11773.48,3548.88,7269.90,1101.33,46898.98,N
09/04/2024,05:00,13569.80,1644.01,6605.68,1507.25,11925.77,3610.50,7313.23,1133.00,47309.25,N
09/04/2024,06:00,13910.53,1698.26,6519.19,1509.00,12536.85,3844.67,7461.61,1199.27,48679.38,N
09/04/2024,07:00,14383.17,1822.32,6465.06,1567.29,13407.30,3903.89,7897.62,1255.81,50702.46,N
09/04/2024,08:00,14406.69,1825.34,6454.83,1602.71,13794.24,4053.82,8114.86,1287.87,51540.36,N
09/04/2024,09:00,14530.24,1817.36,6435.61,1610.20,13932.72,3990.50,8220.62,1285.67,51822.93,N
09/04/2024,10:00,14681.91,1851.70,6684.12,1678.91,14103.98,4028.24,8490.84,1300.76,52820.46,N
09/04/2024,11:00,15051.97,1938.86,7500.73,1696.81,14326.14,4188.19,8774.81,1338.41,54815.92,N
09/04/2024,12:00,15559.86,2027.21,7359.09,1704.33,14480.59,4262.65,9194.09,1354.85,55942.67,N
09/04/2024,13:00,16278.77,2140.30,7087.31,1724.12,14653.89,4361.87,9780.90,1390.26,57417.42,N
09/04/2024,14:00,17130.40,2219.65,6897.53,1732.97,14739.98,4653.11,10329.71,1384.89,59088.23,N
09/04/2024,15:00,17722.17,2297.35,7032.73,1745.53,14857.60,4861.26,10667.02,1412.93,60596.60,N
09/04/2024,16:00,18273.79,2448.85,7129.07,1764.48,15203.99,4978.27,10917.58,1452.94,62168.97,N
09/04/2024,17:00,18538.35,2460.29,7141.69,1795.50,15601.57,5155.41,10887.71,1454.67,63035.19,N
09/04/2024,18:00,18606.62,2423.85,7005.69,1812.40,16077.11,5239.76,10891.48,1459.30,63516.20,N
09/04/2024,19:00,18120.11,2394.59,6961.72,1835.48,16013.69,5166.51,10870.08,1470.21,62832.39,N
09/04/2024,20:00,17665.99,2328.56,6970.69,1836.25,15896.16,4943.02,10562.82,1458.90,61662.38,N
09/04/2024,21:00,17234.45,2292.23,6717.16,1792.90,16013.78,4875.12,10391.30,1464.45,60781.39,N
09/04/2024,22:00,16355.51,2202.29,6762.13,1762.77,15642.58,4586.56,9944.91,1400.31,58657.06,N
09/04/2024,23:00,15463.56,2019.22,6674.29,1666.34,14752.23,4317.79,9310.26,1331.65,55535.33,N
09/04/2024,24:00,14713.74,1871.06,6655.42,1597.37,13789.27,4062.92,8679.13,1249.50,52618.41,N
