OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/23/2024,01:00,14329.50,1711.38,6559.77,1537.36,15313.09,4167.13,9073.56,1131.46,53823.27,N
09/23/2024,02:00,13701.42,1622.44,6451.35,1475.94,14275.48,4039.96,8487.57,1121.11,51175.27,N
09/23/2024,03:00,13369.11,1565.42,6409.77,1461.91,13584.74,3867.06,8171.88,1153.24,49583.13,N
09/23/2024,04:00,13175.05,1538.01,6534.71,1459.93,13171.26,3792.69,7986.49,1149.70,48807.85,N
09/23/2024,05:00,13380.57,1557.52,6611.46,1480.39,13113.84,3741.22,7979.62,1174.66,49039.28,N
09/23/2024,06:00,13618.70,1621.02,6747.34,1508.93,13332.58,3837.99,8120.34,1235.97,50022.88,N
09/23/2024,07:00,14035.70,1743.51,6820.44,1568.07,13923.67,3978.17,8524.73,1301.29,51895.57,N
09/23/2024,08:00,14122.63,1769.75,6786.82,1596.83,14296.65,4033.16,8666.10,1341.70,52613.62,N
09/23/2024,09:00,14752.72,1796.06,6834.00,1583.34,14367.71,4204.10,8916.97,1322.82,53777.72,N
09/23/2024,10:00,15873.88,1904.05,6853.76,1616.90,14504.72,4458.61,9324.70,1346.26,55882.88,N
09/23/2024,11:00,16777.48,1968.61,6980.70,1684.18,14732.55,4673.21,9837.86,1387.41,58041.99,N
09/23/2024,12:00,17853.22,2028.29,7271.76,1720.67,14991.33,5027.99,10439.13,1399.37,60731.76,N
09/23/2024,13:00,18670.68,2058.55,7040.25,1780.43,15542.02,5331.82,11010.07,1401.42,62835.23,N
09/23/2024,14:00,19329.16,2088.29,7101.92,1838.52,16264.81,5542.58,11562.78,1437.69,65165.74,N
09/23/2024,15:00,19927.35,2165.74,7122.86,1837.05,16644.12,5715.93,11919.44,1457.90,66790.40,N
09/23/2024,16:00,20044.57,2270.62,7196.81,1878.18,17071.52,5827.34,12261.97,1530.39,68081.41,N
09/23/2024,17:00,19751.15,2329.60,7265.78,1899.96,17374.89,5917.10,12495.13,1550.45,68584.06,N
09/23/2024,18:00,19385.10,2395.44,7257.31,1935.45,17557.22,5855.99,12587.81,1578.84,68553.17,N
09/23/2024,19:00,18690.44,2328.35,6995.87,1781.17,17204.55,5684.43,12346.13,1573.09,66604.03,N
09/23/2024,20:00,17975.22,2262.77,6371.38,1457.80,16552.89,5361.40,11835.91,1580.29,63397.65,N
09/23/2024,21:00,17543.25,2188.43,6386.90,1466.21,16390.14,5356.46,11467.29,1589.58,62388.26,N
09/23/2024,22:00,16900.71,2111.58,6370.36,1375.42,15931.90,5185.00,10889.39,1507.99,60272.35,N
09/23/2024,23:00,16034.61,1968.45,6495.95,1490.95,14800.35,4870.89,10139.73,1428.31,57229.24,N
09/23/2024,24:00,15188.79,1784.00,6653.46,1421.79,13672.47,4538.95,9344.78,1394.57,53998.81,N
