OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/15/2024,01:00,14982.17,1905.50,6939.30,1603.55,15791.36,4499.21,9386.03,1329.23,56436.36,N
09/15/2024,02:00,14420.20,1742.86,6840.22,1565.68,14889.10,4316.90,8900.60,1296.34,53971.90,N
09/15/2024,03:00,13945.93,1684.25,6817.23,1497.82,14201.79,4011.52,8475.26,1267.45,51901.25,N
09/15/2024,04:00,13595.17,1637.50,6866.21,1454.46,13398.87,3914.24,8144.39,1204.56,50215.39,N
09/15/2024,05:00,13339.22,1540.27,6771.86,1435.31,13000.91,3850.18,7848.09,1157.89,48943.73,N
09/15/2024,06:00,13201.96,1500.05,6744.45,1421.38,12808.11,3903.71,7725.35,1094.94,48399.94,N
09/15/2024,07:00,13125.02,1472.72,6714.80,1421.03,12703.96,3947.39,7722.07,1157.30,48264.29,N
09/15/2024,08:00,13079.70,1461.99,6741.54,1452.11,12643.78,3981.11,7737.68,1208.85,48306.76,N
09/15/2024,09:00,13613.82,1439.00,7101.64,1528.52,13425.33,4104.99,7991.23,1263.30,50467.83,N
09/15/2024,10:00,14562.19,1289.03,7391.78,1630.16,14735.50,4307.22,8700.66,1374.26,53990.80,N
09/15/2024,11:00,15252.28,1393.49,7240.38,1743.64,15914.68,4402.01,9433.02,1424.58,56804.08,N
09/15/2024,12:00,15927.31,1637.25,7289.83,1843.86,17371.04,4581.69,10337.07,1536.38,60524.43,N
09/15/2024,13:00,16832.78,1857.73,7340.42,1978.33,18867.90,4739.94,11033.18,1596.60,64246.87,N
09/15/2024,14:00,17917.95,2039.48,7188.19,2071.03,20294.93,4806.62,11723.07,1706.09,67747.36,N
09/15/2024,15:00,18824.65,2168.82,6808.48,2149.61,21332.80,4873.02,12277.87,1782.38,70217.63,N
09/15/2024,16:00,19447.39,2257.42,6656.69,2058.86,22097.78,4804.52,12694.41,1855.57,71872.65,N
09/15/2024,17:00,19659.60,2384.47,6712.71,2092.69,22507.19,4597.80,12994.22,1897.75,72846.44,N
09/15/2024,18:00,19308.53,2426.30,6709.05,2120.16,22531.45,4464.62,13099.31,1910.73,72570.14,N
09/15/2024,19:00,18847.28,2325.86,6795.11,2042.16,21834.83,4456.01,12919.78,1941.46,71162.49,N
09/15/2024,20:00,18277.31,2241.67,6467.74,1819.94,20503.50,4578.87,12302.55,1810.15,68001.72,N
09/15/2024,21:00,17758.34,2143.24,6498.09,1750.36,19830.95,4588.42,11813.67,1738.39,66121.47,N
09/15/2024,22:00,17049.84,1997.43,6613.04,1749.47,18844.96,4501.08,11045.33,1649.71,63450.86,N
09/15/2024,23:00,16179.62,1835.58,6524.14,1613.54,17330.07,4323.37,10219.17,1557.87,59583.35,N
09/15/2024,24:00,15288.11,1698.10,6403.42,1513.47,15873.18,4140.25,9488.07,1452.12,55856.73,N
