OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/17/2024,01:00,14724.37,1620.96,6935.41,1622.17,14545.10,4063.59,9059.09,1420.63,53991.31,N
09/17/2024,02:00,13848.74,1525.41,6939.91,1552.45,13598.40,3868.69,8480.91,1361.13,51175.65,N
09/17/2024,03:00,13277.49,1448.47,6810.90,1503.72,12940.31,3782.25,8089.27,1298.15,49150.55,N
09/17/2024,04:00,12978.79,1410.93,6976.38,1469.75,12478.11,3602.66,7761.32,1269.95,47947.90,N
09/17/2024,05:00,12987.69,1424.79,6914.28,1479.49,12375.35,3594.17,7634.44,1256.82,47667.03,N
09/17/2024,06:00,13223.87,1485.76,6965.90,1518.27,12797.72,3679.21,7743.93,1270.24,48684.90,N
09/17/2024,07:00,13624.34,1588.77,6931.39,1587.65,13688.71,3831.38,8072.32,1336.45,50660.99,N
09/17/2024,08:00,13651.73,1615.37,6896.90,1599.89,13979.82,3893.44,8193.82,1352.07,51183.04,N
09/17/2024,09:00,14147.94,1587.39,6917.79,1665.13,14420.29,4021.95,8364.92,1331.26,52456.68,N
09/17/2024,10:00,15298.68,1628.80,7007.02,1767.68,15163.09,4345.30,8912.23,1402.23,55525.03,N
09/17/2024,11:00,16433.54,1753.39,6878.99,1821.80,16098.04,4576.49,9619.11,1567.46,58748.82,N
09/17/2024,12:00,17601.33,1977.62,6786.93,1911.95,17209.28,4800.46,10374.16,1705.38,62367.11,N
09/17/2024,13:00,18665.90,2172.59,7101.85,2024.95,18503.09,4997.76,11168.91,1824.80,66459.85,N
09/17/2024,14:00,19553.66,2273.49,7317.52,2100.50,19940.03,5207.32,11808.97,1902.74,70104.25,N
09/17/2024,15:00,20167.25,2241.83,6781.82,2029.05,20940.79,5417.68,12393.48,2005.45,71977.36,N
09/17/2024,16:00,20432.43,2309.81,6295.25,2047.16,21560.20,5515.67,12710.31,2053.91,72924.74,N
09/17/2024,17:00,20507.71,2301.50,6256.69,2031.70,21973.83,5573.79,12697.40,2110.52,73453.15,N
09/17/2024,18:00,20336.38,2316.11,6258.98,1974.36,21727.37,5609.32,12809.76,2258.60,73290.88,N
09/17/2024,19:00,19624.98,2418.88,6455.86,2149.38,21568.06,5541.08,12805.39,2100.61,72664.25,N
09/17/2024,20:00,19033.59,2413.68,6794.84,1964.02,20643.49,5380.35,12612.88,1993.71,70836.56,N
09/17/2024,21:00,18456.70,2315.71,6735.52,1877.49,19752.09,5256.94,12104.45,1846.70,68345.60,N
09/17/2024,22:00,17618.12,2225.47,6873.87,1792.70,18705.64,4916.89,11430.85,1755.07,65318.61,N
09/17/2024,23:00,16643.14,2104.38,6810.69,1767.01,17300.23,4565.61,10580.68,1656.77,61428.51,N
09/17/2024,24:00,15737.92,1940.87,6795.55,1787.28,15916.03,4391.36,9835.94,1576.66,57981.62,N
