OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/25/2024,01:00,14564.25,1677.37,6469.58,1366.03,14024.82,4197.27,8846.89,1329.54,52475.74,N
09/25/2024,02:00,14071.46,1556.40,6406.85,1337.53,13288.65,4007.11,8299.81,1288.73,50256.55,N
09/25/2024,03:00,13593.91,1506.56,6324.12,1238.28,12770.68,3896.98,7907.94,1248.43,48486.91,N
09/25/2024,04:00,13516.64,1534.44,6310.76,1072.20,12493.90,3789.17,7625.43,1204.46,47546.99,N
09/25/2024,05:00,13565.09,1480.97,6300.38,1065.01,12372.53,3746.07,7571.27,1193.63,47294.94,N
09/25/2024,06:00,13693.95,1525.81,6296.95,1096.79,12760.12,3833.02,7724.75,1191.30,48122.68,N
09/25/2024,07:00,14130.63,1614.39,6422.00,1313.86,13554.18,4032.11,8090.30,1197.11,50354.58,N
09/25/2024,08:00,14211.45,1644.62,6626.51,1390.50,13777.64,4062.60,8261.22,1144.77,51119.31,N
09/25/2024,09:00,14981.03,1680.02,6906.09,1436.26,13939.91,4426.16,8672.21,1113.64,53155.31,N
09/25/2024,10:00,16083.27,1721.29,7589.51,1603.12,14292.12,4582.92,9210.25,1206.42,56288.92,N
09/25/2024,11:00,17092.34,1783.90,7450.92,1631.63,14633.24,4817.71,9935.90,1374.49,58720.13,N
09/25/2024,12:00,17621.63,1940.78,7148.29,1658.43,14795.78,5108.36,10648.55,1410.56,60332.37,N
09/25/2024,13:00,17973.01,2016.48,6983.62,1709.81,15031.92,5309.63,11464.63,1485.95,61975.04,N
09/25/2024,14:00,18746.77,2102.54,7053.99,1766.76,15665.59,5630.53,11959.62,1547.48,64473.28,N
09/25/2024,15:00,19372.92,2132.03,7235.56,1808.17,16323.78,5806.50,12235.96,1589.13,66504.05,N
09/25/2024,16:00,19761.76,2177.17,7158.34,1855.42,17031.41,5979.99,12341.26,1611.76,67917.10,N
09/25/2024,17:00,19770.83,2159.31,7272.44,1797.35,17683.99,6137.16,12366.59,1626.33,68813.99,N
09/25/2024,18:00,19464.41,2164.64,7317.70,1870.77,17837.62,6116.03,12170.44,1583.76,68525.37,N
09/25/2024,19:00,18367.11,2128.88,7216.12,1951.78,17161.93,5781.63,11635.11,1538.43,65780.99,N
09/25/2024,20:00,17729.83,2022.27,6974.87,1802.01,16266.39,5533.74,11025.37,1513.70,62868.19,N
09/25/2024,21:00,17202.65,1965.22,6799.96,1686.31,15823.94,5353.04,10532.86,1453.24,60817.23,N
09/25/2024,22:00,16577.19,1893.50,6723.29,1563.65,15083.39,5118.88,9932.75,1354.41,58247.06,N
09/25/2024,23:00,15717.67,1731.42,6754.23,1485.51,13959.59,4761.57,9111.79,1289.92,54811.71,N
09/25/2024,24:00,14834.69,1586.10,6783.21,1408.06,12778.14,4479.44,8275.55,1229.73,51374.91,N
