OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/01/2024,01:00,14221.69,1833.50,6528.10,1432.11,15794.00,4338.34,8961.12,1425.72,54534.57,N
09/01/2024,02:00,13684.58,1753.19,6500.60,1319.75,14905.35,4241.74,8479.34,1382.93,52267.50,N
09/01/2024,03:00,13313.87,1678.55,6455.48,1367.09,14168.35,4281.33,8189.87,1333.29,50787.82,N
09/01/2024,04:00,12993.43,1645.47,6628.24,1368.05,13667.35,4172.87,7862.68,1289.42,49627.51,N
09/01/2024,05:00,12916.33,1638.17,6540.16,1364.16,13434.59,3967.15,7442.85,1257.53,48560.93,N
09/01/2024,06:00,12903.43,1626.44,6456.97,1460.54,13263.43,3749.74,7308.00,1235.79,48004.35,N
09/01/2024,07:00,12938.90,1656.46,6454.97,1446.90,13200.12,3697.95,7341.58,1193.18,47930.06,N
09/01/2024,08:00,12981.62,1675.81,6749.80,1515.53,13263.98,3651.40,7388.30,1144.26,48370.70,N
09/01/2024,09:00,13382.87,1688.10,7099.37,1590.56,14083.47,3799.29,7778.97,1192.02,50614.65,N
09/01/2024,10:00,14073.14,1759.81,7357.84,1674.45,15234.21,4257.38,8390.09,1320.93,54067.85,N
09/01/2024,11:00,14415.46,1825.02,7722.83,1739.03,16344.92,4715.21,9081.67,1400.84,57244.98,N
09/01/2024,12:00,14833.66,1907.64,7612.58,1822.69,17284.95,5081.83,9799.07,1462.75,59805.17,N
09/01/2024,13:00,15538.42,1932.30,7396.44,1851.50,18336.62,5349.14,10543.19,1518.66,62466.28,N
09/01/2024,14:00,16243.91,2013.47,7306.55,1922.95,19459.25,5539.06,11147.96,1569.89,65203.04,N
09/01/2024,15:00,16988.45,2126.32,6570.72,1970.40,20194.01,5630.47,11534.31,1580.98,66595.65,N
09/01/2024,16:00,17337.25,2133.18,6210.05,2008.86,20727.77,5612.60,11627.41,1655.45,67312.57,N
09/01/2024,17:00,17454.62,2174.89,6147.57,2032.94,20899.60,5608.28,11788.52,1681.25,67787.67,N
09/01/2024,18:00,17443.26,2207.85,6177.06,2024.03,20725.57,5595.14,11857.67,1566.68,67597.26,N
09/01/2024,19:00,16969.99,2285.37,6442.62,1965.95,20536.12,5402.13,11906.42,1439.12,66947.71,N
09/01/2024,20:00,16572.70,2198.33,6905.53,1874.53,19812.63,5221.31,11509.85,1401.17,65496.07,N
09/01/2024,21:00,16402.91,2187.17,7028.50,1869.21,18970.95,5154.54,11167.13,1413.52,64193.93,N
09/01/2024,22:00,15962.31,2138.66,7055.81,1855.91,17962.03,4948.40,10738.93,1486.31,62148.35,N
09/01/2024,23:00,15453.62,2046.58,7046.75,1803.48,16804.69,4723.60,10164.82,1484.21,59527.75,N
09/01/2024,24:00,14845.70,1914.06,6834.02,1705.76,15699.10,4443.87,9575.29,1399.38,56417.20,N
