OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/02/2024,01:00,14220.41,1777.14,6578.40,1570.74,14700.09,4188.58,8995.84,1285.16,53316.37,N
09/02/2024,02:00,13700.71,1721.64,6482.84,1503.50,14012.48,4007.14,8552.61,1240.88,51221.80,N
09/02/2024,03:00,13321.47,1652.31,6452.27,1474.75,13479.04,3862.24,8209.02,1222.26,49673.37,N
09/02/2024,04:00,13127.90,1594.39,6580.43,1476.63,13173.60,3761.56,8040.35,1184.19,48939.05,N
09/02/2024,05:00,13044.52,1614.00,6666.19,1486.40,13079.15,3727.68,7923.75,1176.28,48717.97,N
09/02/2024,06:00,13064.42,1608.70,6787.37,1515.28,13147.15,3799.95,7987.46,1207.09,49117.42,N
09/02/2024,07:00,13100.51,1663.07,6912.66,1513.74,13327.32,3827.44,7988.31,1189.02,49522.07,N
09/02/2024,08:00,13058.78,1658.81,6845.59,1511.31,13290.16,3784.55,7974.66,1183.27,49307.13,N
09/02/2024,09:00,13576.56,1753.07,6567.02,1476.03,13827.18,3902.74,8190.48,1213.70,50506.78,N
09/02/2024,10:00,14278.41,1891.51,6537.67,1547.09,14611.92,4205.28,8584.91,1268.05,52924.84,N
09/02/2024,11:00,15036.35,2118.17,6502.82,1616.78,15605.86,4576.83,9111.94,1338.82,55907.57,N
09/02/2024,12:00,15757.95,2282.17,6679.53,1691.74,16675.79,4923.34,9718.11,1369.93,59098.56,N
09/02/2024,13:00,16532.57,2410.35,6779.89,1751.84,17817.26,5228.50,10286.86,1417.03,62224.30,N
09/02/2024,14:00,17072.88,2550.33,7346.58,1813.32,18759.77,5330.28,10701.31,1466.63,65041.09,N
09/02/2024,15:00,17408.11,2618.03,7369.34,1861.05,19327.66,5550.00,10993.28,1430.75,66558.21,N
09/02/2024,16:00,17564.68,2618.78,6531.19,1836.04,19320.44,5548.19,11092.94,1341.97,65854.22,N
09/02/2024,17:00,17713.18,2587.81,5976.90,1853.82,19230.44,5323.88,11018.39,1342.24,65046.66,N
09/02/2024,18:00,17917.45,2529.06,5892.77,1867.97,19267.54,5107.77,10926.15,1417.17,64925.88,N
09/02/2024,19:00,17666.46,2444.51,6073.83,1849.95,18738.97,4967.61,10709.80,1380.63,63831.76,N
09/02/2024,20:00,17353.35,2414.56,6383.39,1817.15,18407.75,4851.35,10516.33,1372.79,63116.68,N
09/02/2024,21:00,17194.93,2375.10,6684.17,1804.96,18208.85,4812.80,10416.77,1330.01,62827.58,N
09/02/2024,22:00,16653.13,2250.86,6685.66,1765.96,17511.48,4672.91,10053.22,1319.06,60912.29,N
09/02/2024,23:00,15869.11,2100.78,6648.20,1695.77,16444.15,4405.67,9477.51,1268.21,57909.39,N
09/02/2024,24:00,14986.08,1919.69,6600.03,1614.70,15316.50,4211.56,8822.57,1195.34,54666.48,N
