OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/26/2024,01:00,14080.99,1470.76,6571.01,1333.23,11904.67,4209.11,7615.96,1160.95,48346.69,N
09/26/2024,02:00,13513.05,1395.93,6614.29,1325.58,11166.04,3952.17,7214.46,1146.04,46327.56,N
09/26/2024,03:00,12954.30,1327.65,6497.38,1246.98,10611.87,3780.44,6745.41,1145.07,44309.10,N
09/26/2024,04:00,12638.97,1300.48,6344.52,1186.95,10302.26,3685.31,6531.34,1134.86,43124.70,N
09/26/2024,05:00,12623.49,1332.85,6322.46,1170.82,10369.68,3665.98,6579.08,1141.91,43206.28,N
09/26/2024,06:00,12850.78,1373.92,6321.60,1179.66,10809.51,3736.88,6821.05,1179.97,44273.37,N
09/26/2024,07:00,13212.36,1485.57,6425.77,1280.04,11725.15,3966.58,7117.07,1254.79,46467.33,N
09/26/2024,08:00,13195.61,1500.95,6488.89,1295.97,12018.37,3861.56,7285.94,1289.15,46936.44,N
09/26/2024,09:00,13574.24,1496.25,7056.54,1501.55,12426.49,3894.02,7480.07,1262.06,48691.23,N
09/26/2024,10:00,14575.56,1557.60,7701.73,1608.10,13380.47,4137.37,7791.72,1260.46,52012.99,N
09/26/2024,11:00,15349.03,1660.66,7685.89,1623.77,13803.97,4225.85,8169.05,1344.03,53862.27,N
09/26/2024,12:00,15947.14,1780.33,7316.72,1676.73,14385.67,4384.64,8567.08,1365.47,55423.78,N
09/26/2024,13:00,16471.36,1916.02,7202.91,1739.25,15284.02,4622.62,9028.69,1383.20,57648.07,N
09/26/2024,14:00,17024.78,2015.91,7298.88,1820.22,16076.08,4965.38,9522.49,1457.11,60180.84,N
09/26/2024,15:00,17483.12,2062.65,7385.38,1905.52,16892.71,5062.78,10002.55,1526.30,62321.00,N
09/26/2024,16:00,17843.62,2098.95,7456.01,1966.29,17581.25,5123.24,10479.38,1586.26,64134.99,N
09/26/2024,17:00,18019.11,2160.13,7573.63,2024.59,18160.98,5239.18,10898.77,1655.16,65731.56,N
09/26/2024,18:00,17787.75,2152.63,7555.62,2034.08,18267.49,5204.79,11066.75,1686.00,65755.10,N
09/26/2024,19:00,16971.81,2118.61,7287.60,1976.55,17779.63,5079.42,10890.44,1687.29,63791.35,N
09/26/2024,20:00,16289.62,2039.91,6656.48,1607.84,16714.01,4850.10,10450.34,1660.73,60269.02,N
09/26/2024,21:00,15737.50,1948.04,6568.40,1478.76,16139.88,4710.45,9922.44,1589.26,58094.73,N
09/26/2024,22:00,15044.44,1840.67,6651.95,1506.51,15302.57,4442.52,9249.70,1529.28,55567.64,N
09/26/2024,23:00,14072.32,1697.65,6564.17,1519.27,14266.81,4156.09,8472.90,1433.32,52182.53,N
09/26/2024,24:00,13051.09,1546.16,6637.54,1433.11,13072.67,3903.74,7754.95,1336.48,48735.74,N
