OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/02/2024,01:00,10243.61,1626.74,7205.08,1701.04,11926.18,3218.21,6014.66,1136.01,43071.53,N
12/02/2024,02:00,9991.41,1599.85,7157.05,1722.33,11739.07,3076.25,5912.22,1206.32,42404.50,N
12/02/2024,03:00,9993.04,1608.69,7251.89,1749.95,11843.93,3057.40,5845.91,1187.78,42538.60,N
12/02/2024,04:00,10037.52,1685.97,7200.81,1767.31,12090.66,3011.57,5856.27,1136.60,42786.70,N
12/02/2024,05:00,10440.13,1727.39,7392.00,1828.44,12756.63,3097.63,6083.19,1181.26,44506.66,N
12/02/2024,06:00,10953.37,1853.39,7255.57,1902.61,13647.88,3223.03,6555.57,1270.32,46661.75,N
12/02/2024,07:00,11706.05,2001.05,7088.18,1893.36,15149.18,3373.54,7345.11,1358.47,49914.95,N
12/02/2024,08:00,12023.17,2062.10,6898.21,1849.62,15995.51,3477.20,7721.92,1405.10,51432.83,N
12/02/2024,09:00,12112.63,2094.91,7418.51,2016.16,15609.73,3457.81,7666.81,1456.73,51833.29,N
12/02/2024,10:00,12110.51,1954.71,7546.09,2006.98,15021.93,3299.52,7317.19,1360.67,50617.60,N
12/02/2024,11:00,12142.57,1848.85,7901.40,1994.09,14196.91,3492.00,7190.90,1251.37,50018.09,N
12/02/2024,12:00,12233.01,1706.54,7930.53,1886.35,13367.14,3628.82,7047.15,1191.31,48990.85,N
12/02/2024,13:00,12105.87,1675.56,7814.90,1789.40,13188.20,3758.90,6948.00,1349.80,48630.63,N
12/02/2024,14:00,12106.09,1649.56,7740.17,1744.20,13194.18,3875.05,7097.47,1419.15,48825.85,N
12/02/2024,15:00,12391.81,1576.07,7612.13,1763.99,13055.84,3878.32,7087.20,1362.01,48727.37,N
12/02/2024,16:00,12209.91,1520.19,7345.24,1739.57,12690.71,3784.10,7025.60,1280.50,47595.81,N
12/02/2024,17:00,12148.49,1612.58,7175.05,1723.94,12772.56,3773.85,7104.92,1238.08,47549.47,N
12/02/2024,18:00,12367.29,1724.95,7080.02,1715.53,13496.67,3822.11,7452.04,1186.83,48845.44,N
12/02/2024,19:00,12441.10,1834.89,7125.80,1655.69,14275.62,3907.56,7778.81,1227.02,50246.49,N
12/02/2024,20:00,12326.06,1879.43,7220.90,1653.75,14252.71,3900.94,7712.21,1233.91,50179.91,N
12/02/2024,21:00,12173.63,1865.10,7094.74,1761.12,14230.74,3810.31,7591.26,1215.63,49742.53,N
12/02/2024,22:00,11902.74,1830.69,7110.64,1607.61,14077.42,3683.76,7356.23,1192.64,48761.73,N
12/02/2024,23:00,11494.29,1749.48,7195.99,1576.91,13543.28,3505.29,6940.32,1225.97,47231.52,N
12/02/2024,24:00,11068.77,1771.22,7309.32,1530.15,13002.83,3353.81,6685.79,1150.33,45872.21,N
