OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/15/2024,01:00,11267.46,1277.46,7454.60,1643.53,11373.84,3313.01,6565.61,960.55,43856.06,N
12/15/2024,02:00,10946.13,1289.69,7398.62,1623.24,11051.17,3115.75,6274.78,903.07,42602.45,N
12/15/2024,03:00,10777.35,1409.08,7273.64,1615.50,10840.87,3071.95,6234.08,952.18,42174.65,N
12/15/2024,04:00,10693.49,1345.57,7274.01,1587.11,10709.20,3147.69,6026.89,988.98,41772.94,N
12/15/2024,05:00,10569.12,1214.99,7331.48,1624.07,10642.17,3002.75,5901.92,951.09,41237.59,N
12/15/2024,06:00,10490.68,1245.97,7327.53,1624.10,10724.82,3024.07,5951.52,931.18,41319.86,N
12/15/2024,07:00,10602.07,1277.13,7399.78,1627.42,10989.85,3062.16,6018.79,954.69,41931.90,N
12/15/2024,08:00,10701.26,1329.30,7439.70,1662.91,11358.21,3127.32,6232.57,959.93,42811.18,N
12/15/2024,09:00,11132.45,1369.44,7427.87,1705.60,11833.65,3257.31,6567.77,1145.05,44439.14,N
12/15/2024,10:00,11803.21,1363.76,7496.07,1743.99,12263.93,3443.69,6869.71,1204.33,46188.68,N
12/15/2024,11:00,12406.25,1385.81,7725.01,1712.35,12607.34,3639.80,7059.99,1196.39,47732.94,N
12/15/2024,12:00,12970.76,1466.42,7791.86,1741.56,12971.72,3797.64,7415.84,1167.65,49323.44,N
12/15/2024,13:00,13628.54,1574.19,8213.67,1702.39,13206.33,3895.90,7636.85,1169.13,51026.99,N
12/15/2024,14:00,13670.08,1613.95,8248.13,1659.82,13087.07,4072.56,7767.90,1271.69,51391.19,N
12/15/2024,15:00,13709.15,1579.51,7952.93,1636.35,13000.33,4349.31,7847.54,1172.00,51247.13,N
12/15/2024,16:00,13737.82,1562.77,7694.37,1641.30,13107.61,4393.92,7955.95,1083.73,51177.47,N
12/15/2024,17:00,13553.99,1593.72,7413.08,1579.78,12984.95,4205.55,7925.08,1048.27,50304.42,N
12/15/2024,18:00,13621.58,1630.75,7389.88,1612.20,13361.35,4137.20,8086.89,1040.63,50880.49,N
12/15/2024,19:00,13734.71,1664.13,7423.01,1618.23,13851.80,4210.26,8322.82,1060.03,51884.99,N
12/15/2024,20:00,13567.31,1643.78,7429.50,1666.02,13856.11,4211.24,8228.36,1073.98,51676.29,N
12/15/2024,21:00,13332.08,1616.25,7411.37,1674.40,13719.67,4178.71,8102.42,1081.16,51116.06,N
12/15/2024,22:00,13059.90,1560.78,7280.41,1644.85,13435.81,4136.57,7849.69,1084.33,50052.34,N
12/15/2024,23:00,12560.39,1474.30,7249.95,1576.67,12723.36,4031.90,7470.89,1014.34,48101.80,N
12/15/2024,24:00,12009.13,1420.95,7142.27,1541.16,12020.62,3788.52,6986.77,969.43,45878.85,N
