OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/17/2024,01:00,11553.83,1276.89,7132.59,1517.85,10462.00,3479.46,6519.13,1008.20,42949.95,N
12/17/2024,02:00,11148.52,1237.43,7109.29,1426.84,10026.54,3309.71,6261.43,1008.97,41528.71,N
12/17/2024,03:00,10885.45,1230.07,6919.73,1433.43,9980.71,3177.93,6085.47,1060.15,40772.95,N
12/17/2024,04:00,10899.98,1221.45,6841.86,1227.75,9918.22,3155.70,6082.98,1079.85,40427.79,N
12/17/2024,05:00,10937.33,1252.74,6874.14,1124.62,10124.06,3011.78,6081.01,1141.77,40547.44,N
12/17/2024,06:00,11354.43,1280.82,7016.03,1312.29,10623.98,3098.25,6339.99,1161.80,42187.59,N
12/17/2024,07:00,12015.10,1398.55,7110.81,1608.67,11684.96,3359.61,6809.03,1231.11,45217.83,N
12/17/2024,08:00,12294.88,1487.08,7376.23,1741.61,12320.53,3447.12,7085.16,1247.22,46999.83,N
12/17/2024,09:00,12490.45,1523.52,7594.37,1683.07,12475.12,3474.63,7247.05,1162.22,47650.43,N
12/17/2024,10:00,12898.42,1643.65,8155.09,1835.39,12485.38,3827.71,7395.68,1100.26,49341.60,N
12/17/2024,11:00,13195.97,1578.29,7929.54,1793.75,12624.99,3861.60,7606.23,1115.50,49705.88,N
12/17/2024,12:00,13659.02,1583.24,7753.08,1735.73,12651.03,3939.16,7667.43,1200.45,50189.14,N
12/17/2024,13:00,14130.84,1625.73,7484.42,1801.11,12834.75,3957.86,7860.83,1220.29,50915.83,N
12/17/2024,14:00,14533.67,1688.24,7694.58,1694.45,13193.48,4102.43,8069.44,1305.43,52281.72,N
12/17/2024,15:00,14505.97,1676.08,7594.00,1687.24,13274.85,4098.64,8213.34,1294.75,52344.87,N
12/17/2024,16:00,14409.21,1734.63,7578.72,1673.14,13345.00,4245.31,8329.23,1188.38,52503.62,N
12/17/2024,17:00,14199.93,1713.02,7508.40,1649.81,13504.14,4231.11,8446.43,1192.53,52445.39,N
12/17/2024,18:00,14198.99,1731.89,7138.34,1651.50,13853.08,4207.90,8539.74,1193.11,52514.55,N
12/17/2024,19:00,14176.84,1716.61,7214.81,1656.50,14095.37,4218.70,8717.02,1138.02,52933.86,N
12/17/2024,20:00,13907.98,1715.44,7151.06,1586.30,13902.88,4127.15,8500.66,1142.31,52033.78,N
12/17/2024,21:00,13641.54,1683.58,7909.25,1721.54,13677.36,4054.12,8302.34,1085.09,52074.83,N
12/17/2024,22:00,13228.69,1606.36,7802.65,1699.51,13342.49,4015.25,8019.44,1011.65,50726.06,N
12/17/2024,23:00,12573.48,1519.83,7380.34,1605.05,12471.13,3799.42,7560.31,970.59,47880.15,N
12/17/2024,24:00,11893.56,1401.00,7371.43,1573.00,11646.58,3599.81,7045.95,942.33,45473.65,N
