OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/01/2024,01:00,10554.60,1698.21,7767.46,1677.10,12513.65,3022.76,6246.69,1303.08,44783.57,N
12/01/2024,02:00,10425.58,1659.07,7679.46,1663.69,12466.04,2944.89,6048.70,1267.49,44154.91,N
12/01/2024,03:00,10078.59,1690.71,7567.47,1675.75,12385.80,2841.00,5937.65,1267.59,43444.56,N
12/01/2024,04:00,10026.26,1760.03,7448.35,1683.50,12426.83,2925.98,5932.68,1252.76,43456.39,N
12/01/2024,05:00,9944.22,1736.94,7422.22,1714.32,12510.27,2988.17,5882.01,1266.89,43465.04,N
12/01/2024,06:00,9966.50,1754.78,7314.28,1745.24,12954.15,2919.77,5946.24,1291.09,43892.04,N
12/01/2024,07:00,10127.52,1805.61,7361.26,1769.27,13498.77,2887.83,6166.57,1323.79,44940.62,N
12/01/2024,08:00,10283.45,1892.76,7317.19,1820.91,14066.71,2888.74,6395.48,1348.90,46014.15,N
12/01/2024,09:00,10588.59,1884.78,7520.41,1920.67,14337.76,3020.02,6603.21,1307.03,47182.46,N
12/01/2024,10:00,10623.71,1800.25,7432.13,1823.91,13853.10,3185.65,6724.57,1265.34,46708.66,N
12/01/2024,11:00,10737.24,1560.59,7573.72,1818.62,13194.26,3296.48,6655.13,1222.96,46059.01,N
12/01/2024,12:00,10998.86,1472.32,7560.44,1673.65,12736.11,3351.90,6625.54,1228.29,45647.10,N
12/01/2024,13:00,11081.28,1408.38,7588.32,1646.09,12272.07,3451.77,6516.25,1271.22,45235.38,N
12/01/2024,14:00,11295.59,1387.39,7561.55,1655.87,12103.58,3548.13,6631.56,1220.95,45404.62,N
12/01/2024,15:00,11572.79,1429.48,7440.87,1658.75,12162.72,3457.44,6791.97,1194.47,45708.50,N
12/01/2024,16:00,11267.29,1433.92,7326.63,1639.91,11969.51,3471.53,6812.43,1116.20,45037.40,N
12/01/2024,17:00,11247.72,1502.76,7267.58,1640.28,12058.78,3506.32,6970.04,1138.54,45332.02,N
12/01/2024,18:00,11569.50,1643.72,7246.80,1671.18,12775.57,3688.64,7303.21,1227.40,47126.02,N
12/01/2024,19:00,11798.25,1777.63,7310.94,1742.87,13425.47,3837.56,7580.26,1244.53,48717.51,N
12/01/2024,20:00,11714.94,1778.62,7352.11,1755.60,13510.83,3826.55,7482.21,1247.40,48668.27,N
12/01/2024,21:00,11635.67,1760.88,7278.34,1775.38,13556.02,3791.96,7345.49,1231.89,48375.62,N
12/01/2024,22:00,11443.99,1713.98,7307.62,1866.29,13498.44,3706.21,7191.96,1158.73,47887.22,N
12/01/2024,23:00,11248.15,1654.68,7329.61,1741.80,12772.88,3527.97,6742.10,1118.39,46135.58,N
12/01/2024,24:00,10613.27,1626.20,7352.07,1744.85,12294.55,3375.09,6298.65,1115.10,44419.79,N
