OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/13/2024,01:00,11006.41,1578.09,7422.63,1541.95,12718.48,3284.76,6505.96,1077.97,45136.27,N
12/13/2024,02:00,10797.35,1481.03,7405.34,1525.81,12388.06,3125.21,6189.67,1053.56,43966.03,N
12/13/2024,03:00,10609.10,1511.59,7236.20,1749.73,12267.95,3023.31,6125.38,1071.11,43594.37,N
12/13/2024,04:00,10532.54,1496.51,7297.15,1544.93,12161.09,2936.67,6177.94,1079.19,43226.03,N
12/13/2024,05:00,10671.17,1531.66,7401.65,1598.56,12350.17,2916.26,6271.61,1086.33,43827.40,N
12/13/2024,06:00,11109.78,1599.00,7388.15,1644.50,12975.88,3041.84,6526.33,1103.85,45389.33,N
12/13/2024,07:00,11717.86,1750.52,7398.47,1696.71,14128.30,3277.81,7100.35,1187.47,48257.50,N
12/13/2024,08:00,11978.63,1785.71,7372.11,1728.75,14676.92,3347.39,7368.19,1235.12,49492.83,N
12/13/2024,09:00,12107.24,1788.79,7507.30,1724.45,14773.85,3324.61,7413.99,1163.15,49803.38,N
12/13/2024,10:00,12281.38,1778.68,7760.21,1719.36,14883.90,3350.19,7521.33,1212.58,50507.62,N
12/13/2024,11:00,12397.00,1776.69,7727.14,1654.56,14884.68,3425.17,7528.73,1138.03,50531.99,N
12/13/2024,12:00,12495.51,1745.07,7689.58,1627.19,14897.89,3406.18,7589.73,1102.65,50553.79,N
12/13/2024,13:00,12442.67,1689.90,7683.40,1643.63,14672.19,3599.57,7557.66,1107.05,50396.09,N
12/13/2024,14:00,12551.87,1675.45,7352.84,1585.12,14423.92,3753.75,7498.46,1109.18,49950.60,N
12/13/2024,15:00,12523.40,1694.71,7400.48,1557.34,14533.87,3691.19,7448.03,1105.86,49954.88,N
12/13/2024,16:00,12697.88,1728.65,7343.71,1587.96,14528.23,3770.45,7418.84,1184.53,50260.26,N
12/13/2024,17:00,12504.20,1753.54,7381.00,1580.08,14508.48,3596.68,7516.16,1142.33,49982.47,N
12/13/2024,18:00,12736.33,1791.87,7297.32,1613.01,14975.08,3539.41,7809.78,1114.18,50876.97,N
12/13/2024,19:00,12694.91,1777.14,7233.81,1615.90,14920.71,3609.23,7861.26,1184.93,50897.88,N
12/13/2024,20:00,12340.39,1753.66,7367.28,1649.36,14543.58,3642.53,7675.17,1232.70,50204.69,N
12/13/2024,21:00,12147.60,1678.18,7325.87,1634.20,14174.83,3688.77,7550.32,1207.54,49407.32,N
12/13/2024,22:00,11958.62,1652.78,7325.93,1659.50,13785.71,3644.05,7444.98,1122.12,48593.68,N
12/13/2024,23:00,11696.44,1607.19,7175.14,1649.13,13244.02,3562.21,7108.03,1108.24,47150.39,N
12/13/2024,24:00,11419.62,1544.17,7383.21,1558.32,12527.85,3377.13,6749.28,1085.46,45645.06,N
