OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/08/2024,01:00,10918.65,1640.13,7291.75,1569.42,12998.63,3354.84,7318.31,1174.41,46266.14,N
12/08/2024,02:00,10615.06,1610.90,7629.75,1545.38,12573.69,3337.89,7073.85,1139.82,45526.33,N
12/08/2024,03:00,10415.77,1592.05,7413.26,1548.95,12375.07,3300.64,6922.08,1141.33,44709.15,N
12/08/2024,04:00,10331.33,1557.83,7320.50,1626.46,12302.94,3229.31,6835.02,1126.61,44330.00,N
12/08/2024,05:00,10303.16,1566.88,7358.87,1690.08,12383.98,3231.45,6919.88,1218.60,44672.90,N
12/08/2024,06:00,10375.33,1604.35,7378.04,1549.37,12401.39,3183.80,6861.54,1157.14,44510.96,N
12/08/2024,07:00,10613.06,1631.89,7413.12,1545.75,12776.60,3235.24,7089.51,1161.86,45467.03,N
12/08/2024,08:00,10767.68,1737.59,7183.76,1583.69,13275.22,3319.94,7319.26,1185.10,46372.23,N
12/08/2024,09:00,11084.70,1859.53,7136.43,1598.37,13955.38,3502.53,7652.14,1355.71,48144.79,N
12/08/2024,10:00,11379.33,1842.17,7249.90,1623.63,14457.04,3611.18,7824.31,1413.21,49400.77,N
12/08/2024,11:00,11670.44,1827.05,7402.61,1690.43,14800.61,3634.19,7938.75,1394.32,50358.40,N
12/08/2024,12:00,11737.23,1796.93,7488.43,1743.38,14961.10,3614.87,7995.84,1355.21,50692.97,N
12/08/2024,13:00,11860.17,1762.03,7567.97,1710.83,14673.91,3498.64,7943.18,1201.59,50218.32,N
12/08/2024,14:00,12044.01,1740.28,7819.96,1646.21,14245.29,3467.53,7591.64,1309.30,49864.21,N
12/08/2024,15:00,12169.46,1714.55,8241.45,1607.27,14119.12,3445.74,7665.24,1327.44,50290.26,N
12/08/2024,16:00,11878.11,1817.19,7837.48,1607.50,13675.85,3503.38,7454.68,1077.48,48851.67,N
12/08/2024,17:00,11904.37,1779.62,7410.76,1551.85,13526.24,3483.93,7508.44,992.73,48157.94,N
12/08/2024,18:00,12260.80,1745.56,7269.14,1555.89,14057.78,3522.83,7835.09,1033.66,49280.76,N
12/08/2024,19:00,12427.24,1768.10,7200.88,1615.54,14603.03,3664.23,8128.92,1120.28,50528.23,N
12/08/2024,20:00,12331.67,1748.32,7112.59,1583.37,14657.21,3645.64,8151.01,1111.15,50340.96,N
12/08/2024,21:00,12225.53,1702.86,7068.78,1571.00,14470.84,3608.97,8021.60,1150.30,49819.87,N
12/08/2024,22:00,11955.78,1628.81,7027.41,1557.13,14104.92,3530.35,7829.16,1124.51,48758.07,N
12/08/2024,23:00,11509.38,1520.61,7118.18,1537.08,13382.78,3453.31,7387.10,1068.18,46976.60,N
12/08/2024,24:00,11003.36,1418.76,7131.81,1460.00,12603.80,3305.64,6966.22,1046.12,44935.69,N
