OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/27/2024,01:00,10620.27,1304.54,7589.31,1698.34,11167.06,3322.22,6137.75,1131.26,42970.75,N
12/27/2024,02:00,10262.87,1272.86,7492.46,1621.90,10831.88,3242.59,5976.70,1082.39,41783.63,N
12/27/2024,03:00,10010.00,1259.32,7399.67,1627.44,10804.15,3148.27,6037.11,1047.64,41333.61,N
12/27/2024,04:00,9983.05,1333.66,7304.61,1579.50,11059.39,3071.80,5957.02,1085.36,41374.39,N
12/27/2024,05:00,10061.39,1411.77,7274.13,1626.34,11249.48,2929.87,6034.38,1165.21,41752.57,N
12/27/2024,06:00,10313.21,1453.06,7307.80,1647.14,11783.88,2871.55,6380.23,1215.68,42972.55,N
12/27/2024,07:00,10717.94,1471.76,7354.38,1746.88,12558.46,2986.49,6676.82,1246.16,44758.89,N
12/27/2024,08:00,11011.37,1585.07,7427.67,1712.06,13111.62,3083.69,7009.53,1290.83,46231.85,N
12/27/2024,09:00,11198.93,1635.95,7655.14,1754.65,13458.34,3187.84,7166.36,1210.32,47267.54,N
12/27/2024,10:00,11579.03,1761.90,7793.05,1759.11,13569.95,3490.12,7077.99,1233.21,48264.37,N
12/27/2024,11:00,11820.14,1642.38,7746.43,1729.41,13240.83,3692.95,6838.68,1191.44,47902.26,N
12/27/2024,12:00,12403.77,1494.64,7874.05,1876.71,12825.79,4017.11,6883.65,1134.43,48510.15,N
12/27/2024,13:00,12676.44,1487.24,7963.67,1752.32,12749.81,4104.97,6904.69,1192.70,48831.83,N
12/27/2024,14:00,12705.50,1479.59,7452.78,1629.55,12581.31,4168.81,6831.41,1358.77,48207.72,N
12/27/2024,15:00,12923.37,1384.85,7433.52,1645.43,12171.21,4309.63,6956.44,1304.03,48128.49,N
12/27/2024,16:00,13009.70,1325.06,7430.30,1594.85,12100.34,4379.19,7160.78,1262.14,48262.37,N
12/27/2024,17:00,12875.92,1424.99,7399.51,1617.64,12127.13,4298.79,7433.68,1239.75,48417.41,N
12/27/2024,18:00,12873.05,1491.35,7422.95,1798.56,12618.72,4116.82,7585.59,1161.84,49068.88,N
12/27/2024,19:00,12797.67,1572.34,7746.83,1703.40,12671.50,4069.14,7568.18,1095.10,49224.17,N
12/27/2024,20:00,12536.72,1562.03,7770.87,1706.72,12427.35,3972.61,7417.43,1029.04,48422.77,N
12/27/2024,21:00,12344.98,1537.49,7693.12,1692.87,12266.33,3940.57,7329.36,1010.30,47815.02,N
12/27/2024,22:00,12163.20,1575.06,7727.22,1690.16,12024.58,3939.81,7289.49,1049.15,47458.66,N
12/27/2024,23:00,11815.84,1465.32,7634.38,1777.78,11698.12,4023.93,6977.66,1080.36,46473.40,N
12/27/2024,24:00,11372.70,1470.57,7536.86,1628.14,11130.51,3667.25,6556.69,979.20,44341.92,N
