OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/06/2024,01:00,10635.76,1712.85,7481.31,1747.02,13873.84,3172.17,6656.22,1136.29,46415.46,N
12/06/2024,02:00,10356.43,1732.94,7531.62,1740.81,13789.28,3071.92,6501.90,1229.83,45954.72,N
12/06/2024,03:00,10252.70,1739.15,7455.98,1725.60,13838.09,2983.36,6486.45,1287.03,45768.35,N
12/06/2024,04:00,10302.92,1775.51,7368.21,1741.57,14105.12,3007.44,6548.07,1237.52,46086.36,N
12/06/2024,05:00,10584.55,1848.46,7400.37,1776.77,14662.27,3179.57,6753.96,1238.30,47444.25,N
12/06/2024,06:00,11146.80,1997.88,7405.14,1836.77,15726.51,3230.75,7170.52,1318.11,49832.48,N
12/06/2024,07:00,11924.11,2215.61,7358.31,1888.75,17174.19,3553.57,7901.23,1395.09,53410.86,N
12/06/2024,08:00,12296.89,2285.82,7372.26,1911.87,17933.80,3618.37,8315.81,1494.77,55229.60,N
12/06/2024,09:00,12509.06,2215.77,7490.33,1980.28,17712.27,3560.40,8519.88,1615.70,55603.69,N
12/06/2024,10:00,12588.31,2113.49,7524.90,1998.62,17082.18,3466.97,8560.41,1671.70,55006.57,N
12/06/2024,11:00,12686.12,1996.78,7617.97,1867.63,16277.23,3539.88,8469.39,1638.04,54093.06,N
12/06/2024,12:00,12435.37,1958.99,7770.12,1798.85,15608.40,3552.35,8302.10,1646.78,53072.97,N
12/06/2024,13:00,12159.03,1807.56,7861.40,1744.15,14962.15,3574.27,8129.29,1520.61,51758.46,N
12/06/2024,14:00,12153.77,1735.50,7904.93,1697.81,14542.14,3576.82,8152.40,1403.77,51167.14,N
12/06/2024,15:00,12080.09,1679.60,7723.03,1682.82,14120.29,3606.59,8036.95,1352.82,50282.19,N
12/06/2024,16:00,11940.72,1686.34,7627.43,1715.28,14146.67,3569.53,8147.38,1324.74,50158.09,N
12/06/2024,17:00,12006.58,1801.70,7674.22,1705.06,14595.92,3705.26,8302.20,1404.33,51195.27,N
12/06/2024,18:00,12426.61,1967.48,7635.54,1724.42,15399.16,3774.65,8612.42,1531.09,53071.38,N
12/06/2024,19:00,12568.46,2029.03,7706.48,1751.26,15646.46,3855.82,8712.25,1512.60,53782.36,N
12/06/2024,20:00,12472.11,2020.81,7725.69,1730.90,15461.73,3741.91,8590.55,1513.86,53257.55,N
12/06/2024,21:00,12366.47,2011.51,7701.44,1743.03,15216.01,3793.44,8432.68,1502.82,52767.39,N
12/06/2024,22:00,12183.84,1973.70,7729.33,1700.60,14813.14,3768.38,8198.10,1466.95,51834.04,N
12/06/2024,23:00,11807.00,1911.06,7702.40,1665.44,14191.07,3665.71,7874.58,1424.99,50242.25,N
12/06/2024,24:00,11421.64,1824.96,7650.43,1616.22,13574.34,3516.24,7524.73,1386.36,48514.91,N
