OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/22/2024,01:00,11424.53,1712.17,7359.74,1832.15,12950.74,3159.53,6841.55,996.19,46276.60,N
12/22/2024,02:00,11295.15,1729.25,7425.58,1836.22,12650.54,3079.24,6786.64,985.79,45788.41,N
12/22/2024,03:00,11265.62,1734.50,7339.87,1765.81,12639.11,3041.37,6652.94,1023.57,45462.80,N
12/22/2024,04:00,11299.01,1783.01,7407.05,1853.69,12709.97,2954.65,6554.49,1006.08,45567.95,N
12/22/2024,05:00,11254.72,1767.68,7546.08,1737.88,12745.65,2944.24,6541.87,989.31,45527.42,N
12/22/2024,06:00,11360.17,1788.51,7502.06,1769.87,13016.89,2926.61,6685.85,1000.42,46050.38,N
12/22/2024,07:00,11641.44,1861.72,7458.98,1822.00,13490.92,3042.83,6958.11,1035.10,47311.10,N
12/22/2024,08:00,11868.16,1890.18,7427.25,1872.72,14127.04,3126.99,7257.72,1115.63,48685.71,N
12/22/2024,09:00,12063.95,1928.01,7587.84,1892.05,14565.32,3233.83,7457.84,1145.78,49874.60,N
12/22/2024,10:00,12170.52,1882.69,7681.45,1895.91,14778.44,3266.72,7406.81,1149.55,50232.10,N
12/22/2024,11:00,12172.57,1956.93,8173.05,1882.04,14899.27,3465.55,7356.91,1120.54,51026.85,N
12/22/2024,12:00,11969.42,1777.01,8166.43,1859.01,14307.56,3510.74,7041.61,1049.46,49681.25,N
12/22/2024,13:00,11652.35,1558.02,7941.39,1748.17,13337.86,3466.16,6711.37,1138.78,47554.10,N
12/22/2024,14:00,11459.09,1502.30,7966.25,1730.48,12622.32,3540.93,6651.48,1197.82,46670.67,N
12/22/2024,15:00,11297.13,1384.22,7951.31,1720.50,12414.09,3654.86,6651.18,1136.91,46210.22,N
12/22/2024,16:00,11291.27,1361.88,7821.15,1693.35,12315.66,3735.09,6794.48,1009.02,46021.89,N
12/22/2024,17:00,11320.56,1454.41,7474.40,1668.94,12474.22,3564.95,6881.63,1009.18,45848.28,N
12/22/2024,18:00,11667.25,1606.90,7436.39,1717.33,12990.64,3561.45,7141.16,1015.33,47136.44,N
12/22/2024,19:00,12005.93,1688.30,7500.32,1842.11,13452.47,3676.36,7405.11,1052.22,48622.81,N
12/22/2024,20:00,11979.80,1708.64,7551.19,1808.71,13373.94,3651.12,7358.93,1068.68,48501.01,N
12/22/2024,21:00,11936.37,1734.34,7574.54,1776.54,13244.11,3549.76,7254.98,1084.95,48155.59,N
12/22/2024,22:00,11832.93,1686.32,7565.14,1779.83,13070.06,3561.85,7100.24,1035.79,47632.15,N
12/22/2024,23:00,11524.46,1612.62,7608.75,1713.93,12686.78,3499.40,6825.59,1010.41,46481.94,N
12/22/2024,24:00,11166.29,1600.66,7581.30,1680.23,12155.54,3341.36,6593.43,980.65,45099.47,N
