OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/28/2024,01:00,10985.25,1319.93,7450.00,1553.25,10651.82,3507.35,6185.97,935.70,42589.27,N
12/28/2024,02:00,10735.96,1283.95,7343.50,1501.47,10268.68,3374.27,5947.57,978.51,41433.90,N
12/28/2024,03:00,10535.61,1258.59,7286.07,1501.31,9985.74,3258.37,5782.77,987.99,40596.45,N
12/28/2024,04:00,10442.00,1235.20,7392.98,1603.36,9958.53,3234.93,5772.07,996.76,40635.84,N
12/28/2024,05:00,10401.01,1203.90,7371.37,1529.93,9993.75,3196.91,5775.73,916.04,40388.64,N
12/28/2024,06:00,10509.24,1259.21,7419.62,1556.06,10114.12,3171.32,5789.20,845.04,40663.82,N
12/28/2024,07:00,10722.96,1303.03,7419.47,1574.63,10374.60,3186.47,5944.59,856.09,41381.85,N
12/28/2024,08:00,10938.71,1339.02,7410.80,1616.04,10825.76,3092.46,6134.51,917.86,42275.15,N
12/28/2024,09:00,11280.45,1394.87,7369.38,1651.81,11346.84,3214.33,6458.15,1000.37,43716.20,N
12/28/2024,10:00,11803.64,1473.67,7381.32,1705.85,12296.13,3432.82,6765.58,1035.43,45894.45,N
12/28/2024,11:00,12326.60,1553.93,7572.58,1659.15,12872.47,3635.23,6936.94,1031.19,47588.09,N
12/28/2024,12:00,12873.82,1532.88,7535.28,1676.79,13118.64,3939.80,6938.60,1058.06,48673.88,N
12/28/2024,13:00,13129.86,1614.24,7642.10,1761.86,12956.10,4220.38,7199.42,1199.78,49723.74,N
12/28/2024,14:00,13235.95,1631.22,7558.70,1618.66,12818.40,4466.93,7216.85,1258.18,49804.88,N
12/28/2024,15:00,13225.04,1642.59,7532.28,1658.27,12754.03,4702.42,7485.64,1116.01,50116.28,N
12/28/2024,16:00,13434.61,1676.95,7456.02,1684.17,13002.91,4634.71,7592.94,1026.43,50508.73,N
12/28/2024,17:00,12970.60,1570.45,7320.46,1600.67,12353.54,4393.63,7507.34,1007.01,48723.70,N
12/28/2024,18:00,12712.83,1563.71,7335.84,1657.79,12395.59,4178.29,7436.51,1018.83,48299.40,N
12/28/2024,19:00,12557.05,1586.04,7449.12,1722.40,12692.27,4062.73,7432.55,1171.23,48673.40,N
12/28/2024,20:00,12135.50,1568.96,7470.42,1721.25,12605.38,3916.98,7239.82,1189.00,47847.30,N
12/28/2024,21:00,11806.38,1558.50,7495.30,1711.87,12634.13,3728.93,7224.18,1190.25,47349.54,N
12/28/2024,22:00,11484.36,1520.73,7513.97,1671.99,12308.71,3557.12,6887.19,1212.31,46156.37,N
12/28/2024,23:00,11128.64,1461.27,7325.18,1642.09,11904.52,3373.87,6643.61,1226.91,44706.09,N
12/28/2024,24:00,10706.16,1388.77,7226.26,1550.50,11493.68,3114.60,6290.83,1196.78,42967.59,N
