OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/12/2024,01:00,11808.44,1827.99,7472.47,1730.79,13839.46,3761.48,7779.96,1248.14,49468.72,N
12/12/2024,02:00,11737.47,1827.53,7410.50,1918.25,13670.33,3764.97,7754.90,1263.97,49347.92,N
12/12/2024,03:00,11705.23,1837.16,7591.94,1797.47,13720.57,3734.58,7885.37,1313.42,49585.74,N
12/12/2024,04:00,11833.78,1886.49,7352.68,1737.41,13956.20,3690.49,8171.88,1284.16,49913.10,N
12/12/2024,05:00,12195.99,1947.23,7343.94,1793.61,14336.15,3732.81,8388.37,1338.17,51076.26,N
12/12/2024,06:00,12747.31,2030.71,7401.20,1858.30,15337.36,3936.87,8966.81,1412.64,53691.19,N
12/12/2024,07:00,13607.54,2257.24,7461.70,1966.16,16811.23,4306.85,9848.26,1524.15,57783.14,N
12/12/2024,08:00,13915.99,2300.74,7444.44,2019.01,17419.36,4384.11,10251.84,1584.51,59320.02,N
12/12/2024,09:00,13796.40,2177.34,7412.96,1989.96,17153.47,4102.16,9816.57,1549.23,57998.09,N
12/12/2024,10:00,13438.47,1968.37,7563.30,1912.23,16438.48,3888.26,8941.19,1447.07,55597.38,N
12/12/2024,11:00,13083.43,1847.94,7655.03,1881.88,15505.31,3735.00,8389.87,1379.42,53477.87,N
12/12/2024,12:00,12952.62,1738.20,7713.46,1752.54,14846.12,3736.59,7825.29,1299.01,51863.83,N
12/12/2024,13:00,12373.04,1680.57,7552.60,1699.84,14262.01,3583.07,7410.60,1250.15,49811.88,N
12/12/2024,14:00,12219.23,1512.19,7499.26,1658.02,13990.62,3490.77,7200.37,1203.35,48773.82,N
12/12/2024,15:00,12182.43,1517.01,7482.92,1618.87,13731.05,3505.30,7134.42,1104.53,48276.53,N
12/12/2024,16:00,12209.36,1508.42,7457.36,1649.74,13739.60,3468.73,7264.52,1080.79,48378.51,N
12/12/2024,17:00,12122.88,1630.16,7471.07,1730.56,14001.72,3493.25,7429.30,1071.70,48950.64,N
12/12/2024,18:00,12455.61,1781.61,7424.13,1774.07,14763.79,3559.48,7789.73,1122.95,50671.37,N
12/12/2024,19:00,12710.34,1848.52,7369.31,1792.07,15121.48,3599.82,8025.32,1215.75,51682.61,N
12/12/2024,20:00,12703.94,1849.12,7379.64,1837.01,15142.25,3684.83,8006.38,1243.91,51847.09,N
12/12/2024,21:00,12629.54,1944.23,7412.13,1735.96,15231.15,3672.61,7923.88,1223.05,51772.55,N
12/12/2024,22:00,12381.67,1818.39,7430.52,1677.60,14886.91,3574.21,7684.42,1211.12,50664.83,N
12/12/2024,23:00,11842.40,1725.63,7363.79,1640.12,14234.70,3410.98,7308.95,1135.26,48661.82,N
12/12/2024,24:00,11386.59,1656.00,7353.63,1627.18,13551.87,3354.66,6902.52,1095.63,46928.08,N
