datetime_col,ERCOT.LOAD_wind,ERCOT.WIND.GEN,Wind 1-hr MW change,Wind 1-hr % change,ERCOT.LOAD_solar,ERCOT.PVGR.GEN,Solar 1-hr MW change,Solar 1-hr % change
2022-01-01 01:00:00,38124.26197482639,12067.479496527778,,,38124.26197482639,0.12230354606277413,,
2022-01-01 02:00:00,37122.946803385414,12884.367833387587,816.888336859809,6.769336853606052,37122.946803385414,0.11024687917696105,0.0,0.0
2022-01-01 03:00:00,35936.74794921875,14366.542967664931,1482.1751342773441,11.503669822562395,35936.74794921875,0.11152354588111242,0.0,0.0
2022-01-01 04:00:00,35132.555947265624,16463.459644097224,2096.9166764322927,14.595833396745936,35132.555947265624,0.11685687929391861,0.0,0.0
2022-01-01 05:00:00,34602.74180989584,18337.533838975694,1874.0741948784707,11.38323435894835,34602.74180989584,0.1251479905264245,0.0,0.0
2022-01-01 06:00:00,34450.63030598958,18162.718782552085,-174.81505642360935,-0.9533182485643021,34450.63030598958,0.12528132386505603,0.0,0.0
2022-01-01 07:00:00,34571.19724609375,18538.675991210937,375.9572086588523,2.069939050204386,34571.19724609375,0.12160465710072053,0.0,0.0
2022-01-01 08:00:00,34634.72380208333,18307.12118706597,-231.5548041449656,-1.2490363618995455,34634.72380208333,7.473068629130721,7.4,6085.293258029469
2022-01-01 09:00:00,35603.62900390625,17299.905208333334,-1007.2159787326382,-5.501771515251884,35603.62900390625,1343.9131326251559,1336.4,17882.881401498013
2022-01-01 10:00:00,37914.26169921875,16916.197105034724,-383.7081032986098,-2.2179780679594607,37914.26169921875,3458.611778157552,2114.7,157.35392032885446
2022-01-01 11:00:00,39986.40915690104,17691.091516927085,774.894411892361,4.5807837723865905,39986.40915690104,3243.1707719590927,-215.4,-6.227932298164625
2022-01-01 12:00:00,41833.35782118056,17781.836091579862,90.74457465277737,0.5129393772337433,41833.35782118056,2691.277233886719,-551.9,-17.01729692348625
2022-01-01 13:00:00,43161.85118055555,16339.795750868056,-1442.0403407118065,-8.109625649933013,43161.85118055555,3589.8966040039063,898.6,33.38935092548046
2022-01-01 14:00:00,44005.55006293403,14858.476000434028,-1481.3197504340278,-9.065717668810715,44005.55006293403,4741.782546115452,1151.9,32.087275124170866
2022-01-01 15:00:00,44248.12307725695,14037.265636935765,-821.2103634982632,-5.526881515131666,44248.12307725695,5070.43607313368,328.7,6.9319922793439055
2022-01-01 16:00:00,44207.623667534725,14345.015613064235,307.74997612847073,2.19237837402392,44207.623667534725,4631.725979003906,-438.7,-8.652115787920197
2022-01-01 17:00:00,44336.692938368054,16891.149182942707,2546.1335698784715,17.749256177592912,44336.692938368054,2012.5463092041016,-2619.2,-56.54911391289349
2022-01-01 18:00:00,44981.35093098958,18793.788648003472,1902.6394650607654,11.264120898192761,44981.35093098958,231.88245315763686,-1780.7,-88.47995158452828
2022-01-01 19:00:00,46107.46625217014,19858.118766818578,1064.3301188151054,5.663201490393331,46107.46625217014,0.4603189270363914,-231.4,-99.79194063584066
2022-01-01 20:00:00,45944.13196397569,20442.78105685764,584.6622900390612,2.944197770717274,45944.13196397569,0.4408397952053282,0.0,0.0
2022-01-01 21:00:00,45758.167684461805,20859.048785807292,416.26772894965325,2.0362578251554186,45758.167684461805,0.46583980242411294,0.0,0.0
2022-01-01 22:00:00,45518.72404296875,21379.1289453125,520.0801595052071,2.4933071725642395,45518.72404296875,0.43972868508762786,0.0,0.0
2022-01-01 23:00:00,44806.166500651045,21760.953862847222,381.8249175347228,1.7859704130669933,44806.166500651045,0.45320091052187816,0.0,0.0
2022-01-02 00:00:00,43861.284943576386,21549.239832899304,-211.71402994791788,-0.9729078572671402,43861.284943576386,0.45739535596635605,0.0,0.0
2022-01-02 01:00:00,42880.090086805554,20688.389049479167,-860.8507834201373,-3.994808123606631,42880.090086805554,0.4265064597129822,0.0,0.0
2022-01-02 02:00:00,42167.28437934028,19945.101692708333,-743.2873567708339,-3.5927754210014062,42167.28437934028,0.4265064597129822,0.0,0.0
2022-01-02 03:00:00,42061.13210720486,19966.783385416667,21.681692708334594,0.1087068546572572,42061.13210720486,0.4265064597129822,0.0,0.0
2022-01-02 04:00:00,42512.422046440974,20256.545028211807,289.7616427951398,1.45121844215917,42512.422046440974,0.4265064597129822,0.0,0.0
2022-01-02 05:00:00,43465.53775390625,20746.072608506944,489.52758029513643,2.416639064625082,43465.53775390625,0.4265064597129822,0.0,0.0
2022-01-02 06:00:00,44869.96460503472,20298.78263888889,-447.2899696180539,-2.1560223858208336,44869.96460503472,0.4265064597129822,0.0,0.0
2022-01-02 07:00:00,46848.31689236111,19938.669641927085,-360.11299696180504,-1.7740620379465122,46848.31689236111,0.4265064597129822,0.0,0.0
2022-01-02 08:00:00,49302.946461588544,19361.768835720486,-576.9008062065986,-2.893376622247104,49302.946461588544,16.59602271563477,16.2,3798.3012053092466
2022-01-02 09:00:00,51361.17352105035,17962.37138888889,-1399.3974468315973,-7.227632241171333,51361.17352105035,1862.8741689046224,1846.3,11124.954645070706
2022-01-02 10:00:00,52452.76253689236,15776.284175347222,-2186.0872135416666,-12.170370861466154,52452.76253689236,5494.737757432726,3631.9,194.9621751497887
2022-01-02 11:00:00,52303.30008680555,12999.8474609375,-2776.4367144097214,-17.59880009481773,52303.30008680555,6236.193375651042,741.5,13.494729552779361
2022-01-02 12:00:00,51421.93899956597,10892.256176215278,-2107.5912847222226,-16.21243088471002,51421.93899956597,6051.991735568577,-184.2,-2.9537249553421683
2022-01-02 13:00:00,50253.52728515625,10503.007886284722,-389.248289930556,-3.5736240833238253,50253.52728515625,6221.893627387153,169.9,2.8073402513336068
2022-01-02 14:00:00,48523.39548502604,9621.092944335938,-881.914941948784,-8.396784535413197,48523.39548502604,6476.214781629775,254.3,4.087180129223646
2022-01-02 15:00:00,47014.7374110243,8678.779835069445,-942.3131092664935,-9.794241825937721,47014.7374110243,6795.774136284722,319.6,4.934981478788616
2022-01-02 16:00:00,46134.27322699653,7611.393719346788,-1067.3861157226565,-12.298803933354021,46134.27322699653,6831.145528021919,35.4,0.5209119563139767
2022-01-02 17:00:00,46227.04342447917,6175.064883219401,-1436.3288361273871,-18.870773068492024,46227.04342447917,5168.698037109375,-1662.4,-24.3355963239357
2022-01-02 18:00:00,48727.714976128475,5080.13040093316,-1094.9344822862413,-17.731546194141227,48727.714976128475,955.7195219858487,-4213.0,-81.50988836554563
2022-01-02 19:00:00,51674.80461588542,4874.611583658854,-205.51881727430555,-4.045542162393198,51674.80461588542,0.2879607470168008,-955.4,-99.96656738943818
2022-01-02 20:00:00,52376.056002604164,4815.237749159071,-59.37383449978279,-1.2180218563222867,52376.056002604164,0.1374366283416748,-0.2,-69.45391067079403
2022-01-02 21:00:00,52325.92380642361,4928.369856770833,113.13210761176197,2.3494604732968636,52325.92380642361,0.1374366283416748,0.0,0.0
2022-01-02 22:00:00,52011.42921875,4975.860037841797,47.490181070963445,0.9636083015506463,52011.42921875,0.1374366283416748,0.0,0.0
2022-01-02 23:00:00,50708.52121961806,4908.742396918403,-67.11764092339399,-1.3488651291024907,50708.52121961806,0.1374366283416748,0.0,0.0
2022-01-03 00:00:00,49443.94142578125,4850.767671983507,-57.974724934895676,-1.1810504656200922,49443.94142578125,0.1374366283416748,0.0,0.0
2022-01-03 01:00:00,48507.53263671875,4907.12063530816,56.35296332465259,1.1617328871495827,48507.53263671875,0.1374366283416748,0.0,0.0
2022-01-03 02:00:00,48267.59077473958,5008.789000108507,101.66836480034726,2.071853788733332,48267.59077473958,0.1374366283416748,0.0,0.0
2022-01-03 03:00:00,48383.017086588545,5128.331014675564,119.54201456705687,2.386645046626384,48383.017086588545,0.1374366283416748,0.0,0.0
2022-01-03 04:00:00,49061.049830729164,5293.124682617187,164.79366794162343,3.2133976428206217,49061.049830729164,0.1374366283416748,0.0,0.0
2022-01-03 05:00:00,50362.28210720486,5672.477272135417,379.35258951822925,7.166893135240832,50362.28210720486,0.14388107273313736,0.0,0.0
2022-01-03 06:00:00,52623.94143012153,6328.532517361111,656.0552452256943,11.565586140792432,52623.94143012153,0.1374366283416748,0.0,0.0
2022-01-03 07:00:00,55639.628205295136,6559.776233181424,231.2437158203129,3.653986373396048,55639.628205295136,0.13774225658840603,0.0,0.0
2022-01-03 08:00:00,57623.28524522569,7029.492760959201,469.7165277777776,7.160557175743325,57623.28524522569,64.46453636338727,64.3,46681.3900052021
2022-01-03 09:00:00,57022.46608506944,7639.196480034722,609.7037190755209,8.67350945237085,57022.46608506944,2569.7916709391275,2505.3,3886.3228393943573
2022-01-03 10:00:00,54317.338767361114,5750.161000976563,-1889.0354790581596,-24.7281960085097,54317.338767361114,6649.70444390191,4079.9,158.7638424600001
2022-01-03 11:00:00,51489.981089409725,4225.154835069445,-1525.006165907118,-26.521103768192276,51489.981089409725,7083.867709418403,434.2,6.5296135138484495
2022-01-03 12:00:00,48692.693940972225,5174.114491644966,948.959656575521,22.45976049679902,48692.693940972225,6769.654909396701,-314.2,-4.435430091138677
2022-01-03 13:00:00,46318.224759114586,6505.27408718533,1331.1595955403645,25.72729300230771,46318.224759114586,6567.312905951606,-202.3,-2.9883354869270375
2022-01-03 14:00:00,44410.79226236979,7276.161355387369,770.8872682020392,11.850188906269173,44410.79226236979,6667.759596761068,100.4,1.528783559391739
2022-01-03 15:00:00,42984.64893229167,8050.049671766493,773.8883163791234,10.635942203317493,42984.64893229167,6978.424416232639,310.7,4.659736085130088
2022-01-03 16:00:00,42357.11386827257,9179.005696343316,1128.9560245768234,14.02421190686997,42357.11386827257,6694.64385687934,-283.8,-4.066820575427423
2022-01-03 17:00:00,42581.94744140625,9580.37294704861,401.3672507052943,4.372665885425791,42581.94744140625,4141.725390625,-2552.9,-38.13346989887549
2022-01-03 18:00:00,44934.17748263889,9629.630870496962,49.257923448350994,0.5141545503562646,44934.17748263889,569.4842392834028,-3572.2,-86.24907890044693
2022-01-03 19:00:00,48097.13695638021,13319.018892144097,3689.3880216471352,38.31287067244287,48097.13695638021,0.15663062759571605,-569.3,-99.96764804524975
2022-01-03 20:00:00,49042.96122612847,17740.117829861112,4421.098937717015,33.19387841941342,49042.96122612847,0.15152597427368164,0.0,0.0
2022-01-03 21:00:00,49360.046293402775,20554.923185763888,2814.805355902776,15.866892108037442,49360.046293402775,0.15152597427368164,0.0,0.0
2022-01-03 22:00:00,48733.766004774305,20722.750516493055,167.82733072916744,0.8164824028406138,48733.766004774305,0.15152597427368164,0.0,0.0
2022-01-03 23:00:00,47183.643157552084,20664.799702690972,-57.95081380208285,-0.279648272346667,47183.643157552084,0.15152597427368164,0.0,0.0
2022-01-04 00:00:00,45514.059205729165,20611.93562717014,-52.86407552083256,-0.255817023544383,45514.059205729165,0.15152597427368164,0.0,0.0
2022-01-04 01:00:00,44413.79244791667,20467.61982204861,-144.31580512152868,-0.700156490549559,44413.79244791667,0.15463708612653945,0.0,0.0
2022-01-04 02:00:00,43947.651419270835,20225.851549479168,-241.76827256944307,-1.1812231938615536,43947.651419270835,0.15152597427368164,0.0,0.0
2022-01-04 03:00:00,43944.18765625,19674.91431857639,-550.9372309027785,-2.7239260090236623,43944.18765625,0.17797042502297294,0.0,0.0
2022-01-04 04:00:00,44467.08613064236,19265.239750434026,-409.67456814236357,-2.082217800336557,44467.08613064236,0.15941486504342822,0.0,0.0
2022-01-04 05:00:00,45756.81543185764,19350.402356770832,85.16260633680577,0.4420531871911282,45756.81543185764,0.15152597427368164,0.0,0.0
2022-01-04 06:00:00,48307.8782421875,19921.362701822916,570.9603450520844,2.9506381031519053,48307.8782421875,0.15152597427368164,0.0,0.0
2022-01-04 07:00:00,51822.10947699653,19800.435056423612,-120.92764539930431,-0.6070249671637109,51822.10947699653,0.15152597427368164,0.0,0.0
2022-01-04 08:00:00,53673.38100585937,19542.924174804688,-257.51088161892403,-1.3005314321888242,53673.38100585937,50.34253705768121,50.2,33129.63354344139
2022-01-04 09:00:00,52662.1729546441,18678.679757486978,-864.24441731771,-4.422288136551844,52662.1729546441,1275.3934716796875,1225.1,2433.52852597856
2022-01-04 10:00:00,50155.01573025173,17128.03485677083,-1550.6449007161464,-8.301683635293342,50155.01573025173,3248.3447450086805,1973.0,154.69735762419793
2022-01-04 11:00:00,47931.290716145835,16899.309166666666,-228.72569010416555,-1.335387813119429,47931.290716145835,3976.542995062934,728.2,22.417571322099743
2022-01-04 12:00:00,45799.35026692708,17998.123860677082,1098.8146940104161,6.502127886847542,45799.35026692708,3867.898070746528,-108.6,-2.7310153601968348
2022-01-04 13:00:00,44120.510922309026,18319.809624565973,321.6857638888905,1.7873294259948984,44120.510922309026,3748.4105631510415,-119.5,-3.089533328290002
2022-01-04 14:00:00,42785.434287109376,18105.118610568577,-214.6910139973952,-1.1719063592751804,42785.434287109376,3886.938576388889,138.5,3.6948994158092487
2022-01-04 15:00:00,41715.82545355903,17632.67124782986,-472.44736273871604,-2.6094684762956057,41715.82545355903,4008.933836263021,122.0,3.1387169517184024
2022-01-04 16:00:00,41229.46034613715,17043.519925130207,-589.151322699654,-3.3412482681667623,41229.46034613715,4375.583627929687,366.6,9.144575963910915
2022-01-04 17:00:00,41361.979592013886,15521.334592013889,-1522.1853331163184,-8.931167621495236,41361.979592013886,4512.26336561415,136.7,3.12415466424715
2022-01-04 18:00:00,42508.08302951389,13984.826360677083,-1536.5082313368057,-9.899330642143218,42508.08302951389,934.2348773638407,-3578.0,-79.29501693687176
2022-01-04 19:00:00,44558.45058810764,14750.632710503472,765.8063498263891,5.475980395292603,44558.45058810764,0.36918794071508776,-933.9,-99.96415490665626
2022-01-04 20:00:00,44416.19104817708,17123.32038845486,2372.6876779513877,16.08532816535978,44416.19104817708,0.1113604499730799,-0.3,-81.25942559741355
2022-01-04 21:00:00,43961.11178168403,17881.333333333332,758.0129448784719,4.4267871398911085,43961.11178168403,0.10990538448095322,0.0,0.0
2022-01-04 22:00:00,42701.758072916666,17800.629973958334,-80.7033593749984,-0.45132741429609136,42701.758072916666,0.10990538448095322,0.0,0.0
2022-01-04 23:00:00,40773.83055121528,17456.14399956597,-344.48597439236255,-1.935245971048962,40773.83055121528,0.11965975117352273,0.0,0.0
2022-01-05 00:00:00,38938.366796875,16091.333505316841,-1364.81049424913,-7.818510744887671,38938.366796875,0.10990538448095322,0.0,0.0
2022-01-05 01:00:00,37726.40027560764,15193.181252712673,-898.1522526041681,-5.581589942855909,37726.40027560764,0.10990538448095322,0.0,0.0
2022-01-05 02:00:00,37244.08990451389,14765.671377766927,-427.50987494574656,-2.8138272547062297,37244.08990451389,0.10990538448095322,0.0,0.0
2022-01-05 03:00:00,37270.61733832465,14632.312649739584,-133.3587280273423,-0.9031673847769914,37270.61733832465,0.10990538448095322,0.0,0.0
2022-01-05 04:00:00,37777.05793836805,16354.818331163195,1722.5056814236104,11.771930539320907,37777.05793836805,0.10990538448095322,0.0,0.0
2022-01-05 05:00:00,39027.30039822048,17353.278385416666,998.4600542534718,6.104990187209611,39027.30039822048,0.029599827728751634,-0.1,-90.98735286925836
2022-01-05 06:00:00,41490.22744357639,17841.66266655816,488.3842811414943,2.814363201548834,41490.22744357639,0.013572049712141356,0.0,0.0
2022-01-05 07:00:00,45077.81168511285,18195.830697699654,354.168031141493,1.9850618059567628,45077.81168511285,0.009905382990837097,0.0,0.0
2022-01-05 08:00:00,46897.378880208336,18339.266154513887,143.43545681423348,0.7882874884759552,46897.378880208336,36.13870162023645,36.1,364448.3008218263
2022-01-05 09:00:00,46031.70902452257,16564.8614444987,-1774.4047100151874,-9.67544009157885,46031.70902452257,2201.0340051439075,2164.9,5990.530658101256
2022-01-05 10:00:00,44626.663049045135,13493.95956841363,-3070.9018760850704,-18.538651146429828,44626.663049045135,6099.161817220052,3898.1,177.10312475363756
2022-01-05 11:00:00,43394.608587239585,10981.169228515624,-2512.790339898005,-18.62159381135164,43394.608587239585,6637.015462646485,537.9,8.819244612945363
2022-01-05 12:00:00,42052.58316948785,7614.932135552301,-3366.2370929633234,-30.65463269814624,42052.58316948785,6516.762200249566,-120.3,-1.8125616954948427
2022-01-05 13:00:00,41148.04923068576,4899.998207939996,-2714.9339276123046,-35.65276589842378,41148.04923068576,6390.752276611328,-126.0,-1.9334754917890773
2022-01-05 14:00:00,40671.81722439236,3362.843569539388,-1537.1546384006078,-31.37051429753158,40671.81722439236,6467.142694905599,76.4,1.1954774131929085
2022-01-05 15:00:00,40567.68054361979,3095.4374547661673,-267.4061147732209,-7.951785720732997,40567.68054361979,6735.0100377061635,267.9,4.142478566477812
2022-01-05 16:00:00,40575.56539605035,3278.6629629855684,183.22550821940104,5.919212095120238,40575.56539605035,6745.1131285264755,10.1,0.14996265697385505
2022-01-05 17:00:00,40827.026227213544,4164.968405354818,886.3054423692497,27.032526745663883,40827.026227213544,5190.770756089953,-1554.3,-23.04334961301901
2022-01-05 18:00:00,42026.583510199656,4544.972614881727,380.0042095269091,9.123819739865137,42026.583510199656,1030.3738800493877,-4160.4,-80.14994680932318
2022-01-05 19:00:00,43760.334524739585,5625.732163357205,1080.7595484754775,23.779231252939066,43760.334524739585,0.28276383699176627,-1030.1,-99.9734193524612
2022-01-05 20:00:00,43562.1834765625,6514.195895046658,888.4637316894532,15.79285515006201,43562.1834765625,0.03199274778366089,-0.3,-106.09560373476457
2022-01-05 21:00:00,43090.82936631944,7922.810513102214,1408.614618055556,21.623768163414542,43090.82936631944,0.042881636631985506,0.0,0.0
2022-01-05 22:00:00,42042.12562174479,9569.887542860242,1647.0770297580284,20.789049883677045,42042.12562174479,0.03065941445529461,0.0,0.0
2022-01-05 23:00:00,40287.52134006076,11863.360565592448,2293.473022732205,23.965516966218534,40287.52134006076,0.02543719225252668,0.0,0.0
2022-01-06 00:00:00,38522.67573133681,14248.280657009549,2384.9200914171015,20.103242063923567,38522.67573133681,0.027992747798562048,0.0,0.0
2022-01-06 01:00:00,37470.23074978299,14808.443460557726,560.1628035481772,3.9314413930539813,37470.23074978299,0.10221496974428494,0.1,357.2353836772569
2022-01-06 02:00:00,37094.151028645836,15346.124661458334,537.681200900608,3.630909638360854,37094.151028645836,0.11732608079910278,0.0,0.0
2022-01-06 03:00:00,37297.11572374132,15831.649801974827,485.5251405164927,3.163828987626336,37297.11572374132,0.11732608079910278,0.0,0.0
2022-01-06 04:00:00,37854.38046006944,14930.71665907118,-900.9331429036465,-5.6907091438522395,37854.38046006944,0.11732608079910278,0.0,0.0
2022-01-06 05:00:00,39130.1457953559,16561.17359076606,1630.4569316948782,10.920151851547539,39130.1457953559,0.11732608079910278,0.0,0.0
2022-01-06 06:00:00,42019.03678710938,18240.331961805554,1679.1583710394953,10.139126685899459,42019.03678710938,0.11732608079910278,0.0,0.0
2022-01-06 07:00:00,45926.404652777775,19539.86699598524,1299.5350341796875,7.124514164001271,45926.404652777775,0.11732608079910278,0.0,0.0
2022-01-06 08:00:00,48281.05284722222,20290.499490017362,750.632494032121,3.841543518112737,48281.05284722222,34.84539494927559,34.7,29575.69175042738
2022-01-06 09:00:00,48455.62918077257,19579.05521158854,-711.4442784288221,-3.50629258180087,48455.62918077257,1334.5448172336155,1299.7,3729.904631277597
2022-01-06 10:00:00,48168.63445529514,18200.752412109374,-1378.3027994791664,-7.039679824097796,48168.63445529514,3068.9401951090495,1734.4,129.96191492431453
2022-01-06 11:00:00,47731.53255642361,17100.634124891494,-1100.1182872178797,-6.044356092036866,47731.53255642361,4277.149898885091,1208.2,39.36863943864076
2022-01-06 12:00:00,47165.715321180556,15475.092866482204,-1625.54125840929,-9.505736726120409,47165.715321180556,5598.883683810764,1321.7,30.901418730835754
2022-01-06 13:00:00,46445.666477864586,13945.853005099827,-1529.239861382377,-9.881943033082448,46445.666477864586,6435.183820665147,836.3,14.936906126808298
