datetime_col,Biomass,Coal,Gas,Nuclear
2022-01-01 01:00:00,22.297569,10269.999131,1116.244747,5078.955677
2022-01-01 02:00:00,22.300089,9325.708329,650.460698,5079.156688
2022-01-01 03:00:00,22.305187,7668.04473,505.352462,5078.820585
2022-01-01 04:00:00,22.326722,5684.23804,500.198928,5080.621463
2022-01-01 05:00:00,22.323275,5631.913636,480.627051,5080.807277
2022-01-01 06:00:00,22.447592,5493.558401,557.20425,5082.057441999999
2022-01-01 07:00:00,22.339175,5640.512649,605.420746,5081.635491999999
2022-01-01 08:00:00,34.622258,5686.682317,719.778765,5082.304396
2022-01-01 09:00:00,65.99233,5543.184526,728.136266,5083.45776
2022-01-01 10:00:00,70.945483,5939.47413,695.886623,5083.428285
2022-01-01 11:00:00,72.660645,7381.561584,743.759997,5082.897741
2022-01-01 12:00:00,72.923036,8712.422035,598.129826,5083.130892
2022-01-01 13:00:00,72.793425,9596.212625,519.499565,5082.372817
2022-01-01 14:00:00,70.836309,9846.354791,523.286742,5080.816057
2022-01-01 15:00:00,71.32084499999999,9851.25769,584.529582,5079.862701
2022-01-01 16:00:00,72.396451,9250.284714,661.058722,5078.026175
2022-01-01 17:00:00,72.006742,8736.234667,718.926942,5078.75883
2022-01-01 18:00:00,73.318262,9226.71953,669.698031,5078.819814
2022-01-01 19:00:00,72.833503,8550.544741,584.634281,5079.887259
2022-01-01 20:00:00,72.726783,7842.914351,587.433156,5081.446101
2022-01-01 21:00:00,72.643396,6918.853474,597.270865,5081.818125
2022-01-01 22:00:00,72.965065,5957.936435,655.227142,5082.862952
2022-01-01 23:00:00,73.134265,5615.407603,916.367838,5083.249444
2022-01-02 00:00:00,71.926677,6775.487289000001,1904.420474,5087.417763
2022-01-02 01:00:00,72.606762,5579.53308,1188.876842,5083.979043
2022-01-02 02:00:00,71.510785,5457.219128000001,1281.018759,5085.199592
2022-01-02 03:00:00,72.668909,5516.614709,1376.248602,5086.3082890000005
2022-01-02 04:00:00,72.526716,5572.401637,1531.89487,5086.1405190000005
2022-01-02 05:00:00,71.894638,5715.166627,1916.777557,5087.666725
2022-01-02 06:00:00,71.455903,6156.962559,2417.151452,5089.323936
2022-01-02 07:00:00,70.845434,7440.561245,2566.613328,5090.104166
2022-01-02 08:00:00,68.365697,8192.95569,2719.921848,5091.210395
2022-01-02 09:00:00,67.833864,7715.118935,2699.397926,5092.574859
2022-01-02 10:00:00,68.034431,7968.816158,2803.867203,5093.881508
2022-01-02 11:00:00,70.238828,8443.287360999999,2840.988371,5094.491526
2022-01-02 12:00:00,78.064515,8079.20145,2431.54588,5094.87622
2022-01-02 13:00:00,107.026989,6978.300885,2411.199304,5095.792974
2022-01-02 14:00:00,115.533288,6211.884739,2487.480285,5097.417935
2022-01-02 15:00:00,117.926083,6267.677802,2631.492341,5097.2910790000005
2022-01-02 16:00:00,118.888498,6516.0850820000005,2795.27958,5097.814081
2022-01-02 17:00:00,120.167171,8568.112624,3647.92943,5099.134609
2022-01-02 18:00:00,120.610974,9703.08823,5252.992153,5099.204166
2022-01-02 19:00:00,120.935495,10042.992802,5466.05506,5098.832099
2022-01-02 20:00:00,120.948496,10181.217608,5413.614583,5098.702922
2022-01-02 21:00:00,112.115139,10155.970121,5244.421241,5100.116446
2022-01-02 22:00:00,83.563391,10031.407203,4616.065407,5101.543569
2022-01-02 23:00:00,68.94474600000001,10017.530315,4105.569788,5101.54871
2022-01-03 00:00:00,69.46551,8890.546478,3169.272798,5102.643288
2022-01-03 01:00:00,68.838018,9433.779651,3794.661382,5102.410476999999
2022-01-03 02:00:00,68.829804,9429.413003,3919.87812,5102.094266
2022-01-03 03:00:00,67.437567,9427.864984,4322.440185,5101.86271
2022-01-03 04:00:00,70.770435,9412.118093,4679.379945000001,5101.936941
2022-01-03 05:00:00,94.140595,9184.27156,5383.085721,5101.913854
2022-01-03 06:00:00,111.267627,9462.178105,7020.361683,5102.825667
2022-01-03 07:00:00,110.831724,9903.158423,7300.79626,5102.774577
2022-01-03 08:00:00,110.895771,9862.042223,6374.6910370000005,5102.554436
2022-01-03 09:00:00,115.948504,9327.782868,4420.117245,5102.248329
2022-01-03 10:00:00,109.727245,9252.348478,3764.677581,5102.891332
2022-01-03 11:00:00,82.781735,9279.781165,3040.77182,5102.909786
2022-01-03 12:00:00,68.544086,8851.584509,2015.257289,5102.873659
2022-01-03 13:00:00,68.567779,7588.526438,1759.080241,5103.3154890000005
2022-01-03 14:00:00,68.735234,6413.510424,1659.906911,5104.225329
2022-01-03 15:00:00,78.657026,5627.107191,1552.057532,5103.682867
2022-01-03 16:00:00,102.446556,5808.07041,1630.5983,5103.601298
2022-01-03 17:00:00,121.098128,8128.147165,1905.691657,5102.618217
2022-01-03 18:00:00,121.672487,9141.872305,1912.199898,5102.011955
2022-01-03 19:00:00,122.012965,8763.264491,1839.077543,5102.307083
2022-01-03 20:00:00,113.831892,7244.683383,1786.58303,5101.409872
2022-01-03 21:00:00,84.439754,6808.830715,1638.280403,5101.35841
2022-01-03 22:00:00,71.595371,6496.21127,1248.406725,5099.706990000001
2022-01-03 23:00:00,71.67685800000001,6386.205828,857.483645,5104.426437
2022-01-04 00:00:00,73.384958,6557.80111,1006.336581,5108.133837
2022-01-04 01:00:00,71.371197,6548.076056,1084.777066,5102.02411
2022-01-04 02:00:00,70.876846,6957.036369,1090.145178,5100.266536
2022-01-04 03:00:00,70.434785,7626.065652,1098.151719,5100.720941
2022-01-04 04:00:00,78.514425,7886.999856,1115.665604,5100.653831
2022-01-04 05:00:00,100.964722,7786.455523,1195.987115,5101.841863
2022-01-04 06:00:00,119.428205,8320.040578,1401.762594,5101.173867
2022-01-04 07:00:00,115.180526,9504.902729,1688.619273,5102.334173
2022-01-04 08:00:00,115.040546,9672.939819,1685.1131380000002,5102.323185
2022-01-04 09:00:00,114.418517,9038.862936,1517.002811,5102.846009
2022-01-04 10:00:00,107.980352,8192.156007,1467.2361580000002,5102.666318
2022-01-04 11:00:00,81.228316,6971.891477,1185.310547,5104.532571
2022-01-04 12:00:00,70.341851,6321.290417,1046.722646,5107.997151
2022-01-04 13:00:00,70.911756,5866.608703,987.990327,5107.742582
2022-01-04 14:00:00,71.37835,5600.079434,933.275278,5107.878251
2022-01-04 15:00:00,70.837695,5139.787926999999,904.44218,5107.98825
2022-01-04 16:00:00,72.01200800000001,5522.525353,913.465164,5105.125652000001
2022-01-04 17:00:00,77.560597,7352.870874,1021.42205,5105.584536
2022-01-04 18:00:00,78.211806,9547.459169,1167.089339,5104.435879000001
2022-01-04 19:00:00,79.033575,8794.881503,946.349049,5105.542921
2022-01-04 20:00:00,78.859037,8199.083746,818.481082,5105.2212070000005
2022-01-04 21:00:00,78.991245,7685.335632,799.024518,5105.132736
2022-01-04 22:00:00,78.618505,6933.491773,800.402709,5105.242182
2022-01-04 23:00:00,78.643271,6864.64752,816.784384,5105.235028
2022-01-05 00:00:00,78.249978,6880.956168,722.679173,5104.886215
2022-01-05 01:00:00,78.922283,7292.351925,712.522698,5104.515515
2022-01-05 02:00:00,78.64647,7043.079188,707.58881,5104.869105
2022-01-05 03:00:00,78.70191200000001,6058.526795,707.854481,5104.972453
2022-01-05 04:00:00,77.454713,5726.329353,727.514321,5105.419473
2022-01-05 05:00:00,77.302916,5909.446599,852.62406,5105.663966
2022-01-05 06:00:00,77.078623,7094.047408,1162.995926,5105.425354
2022-01-05 07:00:00,76.437036,8903.973248,1223.1373629999998,5104.468847
2022-01-05 08:00:00,75.879672,8405.702471,1218.877065,5104.613954
2022-01-05 09:00:00,75.858137,6531.147965,1245.1071080000002,5105.768831
2022-01-05 10:00:00,75.730261,6447.141731,1231.3989339999998,5105.733076
2022-01-05 11:00:00,75.141239,7906.686919,1126.381509,5104.848744
2022-01-05 12:00:00,76.004667,9374.551655,1155.512565,5104.738668
2022-01-05 13:00:00,78.147219,9575.005778,1142.576243,5103.6193220000005
2022-01-05 14:00:00,77.675195,9552.551747,1190.326912,5103.981351
2022-01-05 15:00:00,77.370801,9288.212001,1349.870378,5104.688318
2022-01-05 16:00:00,77.293418,8629.310628,1728.25938,5103.782831
2022-01-05 17:00:00,77.795514,9534.339652,2147.896959,5104.540527
2022-01-05 18:00:00,77.998361,10581.523878,2287.6447660000003,5104.713104
2022-01-05 19:00:00,77.101934,10683.516057,1990.470533,5105.643696
2022-01-05 20:00:00,76.994884,10223.654879,1802.026416,5105.2716390000005
2022-01-05 21:00:00,76.914283,9399.175189,1665.028348,5104.825248
2022-01-05 22:00:00,76.001424,7832.419002000001,1081.737869,5104.790433
2022-01-05 23:00:00,76.934859,6372.866611,614.423892,5104.651396
2022-01-06 00:00:00,75.950846,7001.400448,936.163041,5103.518593
2022-01-06 01:00:00,77.043473,6017.914934,586.965355,5104.5869
2022-01-06 02:00:00,77.120409,5747.576104,574.698273,5096.624119
2022-01-06 03:00:00,77.090946,6397.931902,586.496722,5095.737729
2022-01-06 04:00:00,76.94282100000001,6609.659224999999,600.242269,5095.63436
2022-01-06 05:00:00,76.990458,6375.557346,690.636697,5095.342786
2022-01-06 06:00:00,76.641063,7573.430479000001,887.936554,5096.894174
2022-01-06 07:00:00,76.60797099999999,8646.35626,957.994902,5096.117682
2022-01-06 08:00:00,76.535837,8717.472778,1022.560767,5096.458917
2022-01-06 09:00:00,76.614189,8230.000612,1003.516747,5096.623546
2022-01-06 10:00:00,76.67094399999999,7954.057017999999,988.275298,5096.192263
2022-01-06 11:00:00,76.620858,7761.155983,977.825166,5094.653527
2022-01-06 12:00:00,76.688592,7301.41924,867.717757,5093.9182120000005
2022-01-06 13:00:00,76.12182899999999,7776.625725,897.352032,5094.025014
2022-01-06 14:00:00,72.322056,8365.656868999999,957.091219,5095.078886
2022-01-06 15:00:00,70.760897,8108.813967,1367.333831,5095.391681
2022-01-06 16:00:00,72.044647,8519.817984,2067.666454,5095.139982
2022-01-06 17:00:00,72.408185,9799.054892,3101.133775,5095.269732
2022-01-06 18:00:00,74.494456,10806.986563,4290.995132,5094.978969
2022-01-06 19:00:00,74.96845,10880.852468,3735.14214,5094.365515
2022-01-06 20:00:00,72.738309,11046.55844,3386.941269,5095.003282
2022-01-06 21:00:00,72.631138,10552.098855,3341.53524,5095.7556190000005
2022-01-06 22:00:00,72.718804,10291.063286,3177.523637,5096.410794
2022-01-06 23:00:00,72.633307,10075.014354,2325.06751,5096.736183
2022-01-07 00:00:00,73.683972,9425.901813,1459.445727,5099.870537000001
2022-01-07 01:00:00,72.633635,9794.398647,1746.281737,5097.539432
2022-01-07 02:00:00,72.577001,9794.660242,1719.865766,5101.895038
2022-01-07 03:00:00,72.744117,10355.537256,1977.597219,5109.047361
2022-01-07 04:00:00,72.542307,10674.87773,2375.768826,5108.535647000001
2022-01-07 05:00:00,81.777806,10690.335927,3071.608446,5108.702732
2022-01-07 06:00:00,106.636102,10832.463155,4677.13457,5109.268443
2022-01-07 07:00:00,117.628159,10910.39103,6333.892318,5109.123278
2022-01-07 08:00:00,115.797633,11195.473829,6101.837416,5109.176289999999
2022-01-07 09:00:00,89.250409,11196.448598,4876.453852,5109.447411
2022-01-07 10:00:00,73.045603,10999.274975,4227.85263,5110.01383
2022-01-07 11:00:00,71.570259,11135.516833,3288.058742,5113.971787
2022-01-07 12:00:00,72.411569,10991.597655,2024.229553,5114.229349
2022-01-07 13:00:00,72.430708,11198.217327,1324.168288,5113.515444000001
2022-01-07 14:00:00,72.389031,10780.383623,907.905676,5112.031725
2022-01-07 15:00:00,72.328855,10708.906568,690.168284,5108.802541
2022-01-07 16:00:00,72.39199500000001,10831.792809,831.099504,5109.204748
2022-01-07 17:00:00,75.041719,11423.157428,1599.5467230000002,5108.107561
2022-01-07 18:00:00,73.259984,11275.520928,1944.7868,5107.04263
2022-01-07 19:00:00,72.344747,10569.807155,1287.240267,5108.681159
2022-01-07 20:00:00,73.468008,10143.342648,1203.94329,5109.816297
2022-01-07 21:00:00,76.391453,9373.730608,1068.651473,5109.2351610000005
2022-01-07 22:00:00,76.710434,8871.186983,811.65162,5108.998573999999
2022-01-07 23:00:00,76.76105799999999,8440.434386,688.790894,5109.231684
2022-01-08 00:00:00,74.427457,8107.614391,519.257544,5109.718973
2022-01-08 01:00:00,76.886297,7980.090028,547.722534,5109.81652
2022-01-08 02:00:00,76.907682,7414.258787,515.832488,5109.550008
2022-01-08 03:00:00,76.986183,7239.629699,492.932299,5109.841688
2022-01-08 04:00:00,76.958013,7219.007901,486.43758,5109.386279
2022-01-08 05:00:00,76.921677,7637.82544,483.229687,5109.118487
2022-01-08 06:00:00,76.79745199999999,7941.654990999999,477.175707,5108.446267
2022-01-08 07:00:00,76.949653,9214.830018,507.065592,5108.383006
2022-01-08 08:00:00,77.035386,8971.76813,702.9081209999999,5108.599261
2022-01-08 09:00:00,74.531196,8637.723247,809.800397,5109.747445999999
2022-01-08 10:00:00,72.849188,8888.305768999999,804.5456710000001,5108.237211
2022-01-08 11:00:00,76.394356,8857.238305,765.672374,5107.998851
2022-01-08 12:00:00,74.03394399999999,8953.050928,482.680693,5107.197889
2022-01-08 13:00:00,72.378715,8716.693377,420.834612,5106.735369
2022-01-08 14:00:00,76.085759,8286.533539,426.115314,5107.295068
2022-01-08 15:00:00,76.569759,7920.742997,435.118085,5107.737238
2022-01-08 16:00:00,76.082405,7857.661146,440.952887,5106.8504840000005
2022-01-08 17:00:00,72.078565,9471.05795,820.542204,5106.451363
2022-01-08 18:00:00,72.375175,10512.154209,1447.238288,5105.96257
2022-01-08 19:00:00,75.695277,10241.639146,963.889771,5105.020886
2022-01-08 20:00:00,74.76402300000001,9595.782053,445.121634,5105.757591
2022-01-08 21:00:00,71.92516499999999,9015.296498,432.389513,5106.150334
2022-01-08 22:00:00,69.86872199999999,7851.608252,427.016004,5107.262256
2022-01-08 23:00:00,66.822515,7622.582826,420.47193,5107.198152999999
2022-01-09 00:00:00,68.116174,7856.527704,427.996609,5106.7518230000005
2022-01-09 01:00:00,70.879796,6899.212464,417.951763,5106.22307
2022-01-09 02:00:00,70.843826,6129.832249,408.689796,5106.447363
2022-01-09 03:00:00,70.909342,5221.081411,404.956388,5106.749978
2022-01-09 04:00:00,70.962489,4783.267395,406.1057,5106.299584
2022-01-09 05:00:00,71.031042,4639.147728,404.593422,5106.163913
2022-01-09 06:00:00,71.04777899999999,5028.438631,405.668108,5105.8784080000005
2022-01-09 07:00:00,68.749047,5739.502735,413.168483,5105.727726
2022-01-09 08:00:00,68.21253,6219.824947,422.486195,5105.038929
2022-01-09 09:00:00,69.392049,6956.89667,427.514862,5105.96162
2022-01-09 10:00:00,68.258493,7396.030006,416.103797,5105.274239
2022-01-09 11:00:00,67.17149,7506.366541,406.082704,5105.018962
2022-01-09 12:00:00,67.97949700000001,7785.691718,414.048093,5104.806643
2022-01-09 13:00:00,67.97146599999999,7622.809242,421.225587,5105.200930999999
2022-01-09 14:00:00,68.042374,7516.112124,430.335788,5104.422894
2022-01-09 15:00:00,69.217968,7397.919820999999,433.471833,5104.202585999999
2022-01-09 16:00:00,69.58182400000001,7141.21248,436.235658,5105.442546
2022-01-09 17:00:00,77.813716,8004.1738,528.043508,5106.660385
2022-01-09 18:00:00,90.251926,9113.384588,683.801364,5107.35243
2022-01-09 19:00:00,86.02858,9267.2082,623.242623,5107.318439
2022-01-09 20:00:00,89.214499,9221.857277,532.7488559999999,5107.163476
2022-01-09 21:00:00,86.087359,9160.551379,515.611832,5107.612103
2022-01-09 22:00:00,69.548611,9032.738664,519.688567,5107.519127
2022-01-09 23:00:00,68.647621,8885.239367,522.681562,5107.918453
2022-01-10 00:00:00,70.883877,8446.779981,637.634791,5107.843328
2022-01-10 01:00:00,68.642717,8257.490297,420.065692,5107.785377
2022-01-10 02:00:00,68.701974,8146.220289000001,423.535612,5109.128765
2022-01-10 03:00:00,68.612629,8409.097965,485.846789,5109.187845
2022-01-10 04:00:00,67.72014899999999,8771.422387,882.1446980000001,5108.941477
2022-01-10 05:00:00,67.647346,9110.823867,1758.531923,5108.5320790000005
2022-01-10 06:00:00,67.63793799999999,9326.832383,2546.318513,5109.281625
2022-01-10 07:00:00,66.87128799999999,10242.623073,3882.693395,5108.888311
2022-01-10 08:00:00,67.44191599999999,10736.291705,4378.882202,5109.125937
2022-01-10 09:00:00,65.771788,10418.881254,3512.64092,5109.677702
2022-01-10 10:00:00,66.872915,10171.441702,3099.955931,5109.121389
2022-01-10 11:00:00,66.900936,9969.368663,2533.657842,5109.001754
2022-01-10 12:00:00,66.591916,9731.846352,2444.664997,5108.780724
2022-01-10 13:00:00,65.914691,9461.443542,2460.499758,5108.396852
2022-01-10 14:00:00,67.399036,9010.468244,2418.761798,5108.073359
2022-01-10 15:00:00,66.537484,8763.843367,2387.809112,5108.819493
2022-01-10 16:00:00,69.730734,9381.896293,2323.4566400000003,5109.225625
2022-01-10 17:00:00,71.704881,9806.08051,3163.708031,5109.381217
2022-01-10 18:00:00,71.790414,10403.491155,4553.2737,5109.945549
2022-01-10 19:00:00,73.115233,10193.73326,4287.136677,5109.448388
2022-01-10 20:00:00,73.500529,10114.071465,3824.963032,5108.930612
2022-01-10 21:00:00,73.619377,9875.196908,3553.214704,5108.777213
2022-01-10 22:00:00,73.599441,9775.106618,2655.945511,5108.83317
2022-01-10 23:00:00,76.86701099999999,9197.365063,1987.374094,5108.987643
2022-01-11 00:00:00,76.95559399999999,8123.524373,959.659952,5109.214502
2022-01-11 01:00:00,77.71992,8256.022556,1029.72665,5108.842259
2022-01-11 02:00:00,77.569208,8034.322629,1013.049186,5108.911089
2022-01-11 03:00:00,77.226043,8028.352691,1028.640921,5108.280287
2022-01-11 04:00:00,77.538893,8137.500539000001,1287.690341,5108.383098
2022-01-11 05:00:00,84.807529,8901.013875,1878.562892,5108.702125
2022-01-11 06:00:00,96.065382,9420.561651,2917.72313,5109.402553
2022-01-11 07:00:00,95.125442,9735.04536,3557.127466,5109.057793
2022-01-11 08:00:00,93.451757,9882.770708,3466.323269,5109.834575
2022-01-11 09:00:00,88.96377100000001,9840.960182,3041.734536,5111.058617
2022-01-11 10:00:00,72.93552,9800.101496,2638.794142,5110.974244
2022-01-11 11:00:00,74.340342,9458.89494,1798.025224,5112.134623
2022-01-11 12:00:00,74.871195,8594.530687,1709.43526,5111.410156
2022-01-11 13:00:00,74.859542,7839.442889,1654.66698,5111.925261
2022-01-11 14:00:00,74.895384,7615.335736,1499.14516,5112.006423
2022-01-11 15:00:00,75.21197,7600.9755,1518.207377,5111.253984
2022-01-11 16:00:00,76.270188,8843.784987000001,1701.678263,5110.6243190000005
2022-01-11 17:00:00,76.265772,10290.329342,2572.873504,5111.405387000001
2022-01-11 18:00:00,76.329459,10736.662825,3339.249543,5110.904782
2022-01-11 19:00:00,76.527079,10556.506783,2064.138781,5111.791691
2022-01-11 20:00:00,75.278082,10145.290769,1268.62935,5112.220483
2022-01-11 21:00:00,75.382155,9971.347994,710.108303,5112.160016
2022-01-11 22:00:00,75.369933,9684.242421,680.769803,5111.396733
2022-01-11 23:00:00,75.057463,8376.233139,512.885766,5112.512878
2022-01-12 00:00:00,75.555809,8078.521218,731.655285,5112.473919
2022-01-12 01:00:00,74.892189,7971.791746,519.636565,5112.2425490000005
2022-01-12 02:00:00,74.810444,7982.118467,517.197392,5112.263616
2022-01-12 03:00:00,74.87707400000001,8666.672056,559.394682,5113.342321
2022-01-12 04:00:00,74.775525,9032.785554,989.725775,5112.653296
2022-01-12 05:00:00,74.615822,9634.216506,1638.895658,5112.428108
2022-01-12 06:00:00,74.416612,10053.247026,2280.083186,5112.883385
2022-01-12 07:00:00,74.752936,10718.183891,2819.23149,5112.681826
2022-01-12 08:00:00,74.353296,10902.170382,2763.72262,5112.442381
2022-01-12 09:00:00,74.963399,10638.817945,2473.828294,5111.983623
2022-01-12 10:00:00,74.935581,9878.734223,2357.285422,5112.114401
2022-01-12 11:00:00,76.61302,9410.554556,2251.985074,5113.569941
2022-01-12 12:00:00,71.596257,9235.729926,2153.560462,5118.47138
2022-01-12 13:00:00,66.425769,8979.302846999999,2060.015046,5118.476197
2022-01-12 14:00:00,68.261165,8893.297951,2066.125152,5113.512353
2022-01-12 15:00:00,70.714757,8817.167277,2060.529345,5112.721433
2022-01-12 16:00:00,76.482504,9343.515972,2208.641,5113.142763
2022-01-12 17:00:00,84.18297,10185.155981,2815.01664,5114.364457
2022-01-12 18:00:00,97.434052,10586.39191,3426.386873,5114.08746
2022-01-12 19:00:00,97.919919,11006.955816,3383.029184,5114.554563
2022-01-12 20:00:00,97.896973,11022.550926,3118.054841,5114.273467999999
2022-01-12 21:00:00,89.536874,10946.583263,2985.888131,5113.980717
2022-01-12 22:00:00,77.774033,10784.334835,2658.561868,5113.875587
2022-01-12 23:00:00,77.723474,10246.440226,2144.998126,5112.746502
2022-01-13 00:00:00,77.20451,9323.056114,1117.197352,5111.889049
2022-01-13 01:00:00,77.875125,9319.486334,1283.980445,5113.838105
2022-01-13 02:00:00,78.03033099999999,9381.868099,1280.551357,5114.099597
2022-01-13 03:00:00,78.030958,9865.160493,1353.898054,5113.594416
2022-01-13 04:00:00,78.172182,10247.561428,1496.587664,5113.788112
2022-01-13 05:00:00,78.14907099999999,10793.825395,2045.668239,5114.603608
2022-01-13 06:00:00,77.769495,10829.162948,3571.624506,5113.429695
2022-01-13 07:00:00,77.802993,10766.318204,5114.201813,5113.4920440000005
2022-01-13 08:00:00,77.203018,10839.967031,3930.197069,5112.635126
2022-01-13 09:00:00,75.323735,10204.356185,2543.997244,5112.765708999999
2022-01-13 10:00:00,74.228809,10169.582649,2290.236389,5113.9181
2022-01-13 11:00:00,73.675391,10088.040276,2106.677584,5113.2989130000005
2022-01-13 12:00:00,81.416912,10062.732728,2020.2997,5113.510315
2022-01-13 13:00:00,86.835216,9985.256382,2049.052408,5113.754398
2022-01-13 14:00:00,91.651159,9862.645766,1918.872167,5114.295649
2022-01-13 15:00:00,94.214565,9672.616696,1959.092579,5114.207787
2022-01-13 16:00:00,95.567909,9560.272808,2106.723005,5112.517561000001
2022-01-13 17:00:00,96.239926,9888.550855,3100.486978,5111.437323
2022-01-13 18:00:00,95.140645,10246.132641,4405.632114,5112.655723
2022-01-13 19:00:00,95.600428,10231.957639,4138.9784,5112.86655
2022-01-13 20:00:00,88.371606,10003.980107,3833.655682,5112.607253
2022-01-13 21:00:00,75.216647,9892.627545,2730.1337160000003,5112.0817
2022-01-13 22:00:00,75.235158,9401.575899,1365.362738,5112.232056
2022-01-13 23:00:00,75.500303,8984.317969,526.07827,5112.882307
2022-01-14 00:00:00,75.582234,7184.739466,501.379924,5111.184231
2022-01-14 01:00:00,75.497175,7152.922761,497.851452,5113.267192
2022-01-14 02:00:00,75.52938,6660.247008,491.362143,5112.948143
2022-01-14 03:00:00,75.500401,6598.527767,491.026334,5112.016174
2022-01-14 04:00:00,75.499572,6653.176721,497.541223,5112.988711
2022-01-14 05:00:00,75.636258,6954.505372,501.050574,5113.393419
2022-01-14 06:00:00,75.748017,7641.237511,508.007778,5113.007198
2022-01-14 07:00:00,75.767352,8562.521465,516.746159,5113.240743
2022-01-14 08:00:00,75.733469,8362.254184,512.713152,5113.482129
2022-01-14 09:00:00,74.149098,7830.49395,544.274411,5113.914419
2022-01-14 10:00:00,73.37874,8067.993797999999,548.636724,5112.5129560000005
2022-01-14 11:00:00,70.08426299999999,7349.834425,519.747639,5112.01231
2022-01-14 12:00:00,76.389218,6394.135196,505.043084,5112.804341
2022-01-14 13:00:00,76.959833,6261.169587,433.661691,5112.136535
2022-01-14 14:00:00,71.429503,6303.786641000001,427.180241,5111.686667
2022-01-14 15:00:00,76.628562,6756.829585,430.630448,5111.588276
2022-01-14 16:00:00,84.323132,7454.039325,427.728746,5109.700580000001
2022-01-14 17:00:00,96.416503,7861.355201,487.815598,5108.856693
2022-01-14 18:00:00,95.93077,8236.354709,474.073447,5107.411478
2022-01-14 19:00:00,95.791626,6918.48084,477.994272,5107.979145
2022-01-14 20:00:00,95.242466,6637.59631,514.743868,5108.618254999999
2022-01-14 21:00:00,95.130549,6792.081703,541.569197,5108.3722
2022-01-14 22:00:00,88.332661,6228.039795,535.6433460000001,5108.198406
2022-01-14 23:00:00,75.96610100000001,5673.045688,508.755681,5105.458224
2022-01-15 00:00:00,74.890472,6506.966516,856.224521,5107.155054
2022-01-15 01:00:00,75.943026,4586.629408,494.09097,5105.263826
2022-01-15 02:00:00,76.04333700000001,4364.834693,493.194963,5106.578316
2022-01-15 03:00:00,75.187769,4892.22447,489.770981,5105.694249
2022-01-15 04:00:00,74.54326,5093.618041,488.58193,5106.7214220000005
2022-01-15 05:00:00,74.62212099999999,5597.459586,502.485341,5106.666657
2022-01-15 06:00:00,74.698554,6443.2261610000005,526.04433,5107.769364
2022-01-15 07:00:00,74.333906,7473.211106000001,570.567686,5107.361135
2022-01-15 08:00:00,76.630633,8400.870911,672.8235070000001,5107.878521
2022-01-15 09:00:00,76.84658999999999,9320.424553,645.066247,5109.423707
2022-01-15 10:00:00,76.119292,9146.590479,636.1327,5108.565426
2022-01-15 11:00:00,74.71367599999999,9199.802868,643.034738,5108.575982
2022-01-15 12:00:00,76.569384,8649.472375,677.011844,5109.317526
2022-01-15 13:00:00,76.706479,8519.28391,698.882832,5108.978914
2022-01-15 14:00:00,75.07334900000001,8077.901116999999,729.041145,5109.371580999999
2022-01-15 15:00:00,76.077797,7644.641882,698.303389,5109.630129
2022-01-15 16:00:00,83.712199,7611.428462,751.121592,5108.894885
2022-01-15 17:00:00,96.105439,7907.896407,953.744665,5110.99926
2022-01-15 18:00:00,95.712324,9716.20767,1119.831039,5109.853782
2022-01-15 19:00:00,95.908277,10903.216037,1570.94777,5110.205118
2022-01-15 20:00:00,95.952554,10780.704046,1860.905522,5111.093076
2022-01-15 21:00:00,95.999683,10826.730948,1968.001983,5111.141456
2022-01-15 22:00:00,89.518918,10826.883013,2065.1040270000003,5111.032544
2022-01-15 23:00:00,74.803779,10738.13248,1963.345568,5111.9055450000005
2022-01-16 00:00:00,72.773781,10491.87592,1782.48091,5113.786524
2022-01-16 01:00:00,71.869035,11181.289726,1934.368701,5113.458351
2022-01-16 02:00:00,71.880511,11160.751319,1874.359804,5114.117286
2022-01-16 03:00:00,71.673631,10817.030847,2221.274165,5113.175655
2022-01-16 04:00:00,71.836317,10666.553013,2408.308429,5114.362414
2022-01-16 05:00:00,79.624806,10728.074235,2833.7968,5113.870023
2022-01-16 06:00:00,89.94081700000001,10614.491928,3397.152759,5114.918899
2022-01-16 07:00:00,89.96511000000001,10762.505647,3678.639416,5114.449603
2022-01-16 08:00:00,89.992676,10796.875388,3229.763334,5113.131682
2022-01-16 09:00:00,90.491413,9869.348814,2583.842528,5115.435365
2022-01-16 10:00:00,90.737319,9623.485683,2564.794283,5114.971882
2022-01-16 11:00:00,82.86372,8963.268402,2474.167399,5115.630421
2022-01-16 12:00:00,71.013532,8408.283841,2360.190157,5116.045348
2022-01-16 13:00:00,70.937454,7818.067556,2176.419628,5116.06541
2022-01-16 14:00:00,71.076458,6807.483347,2106.380896,5115.78482
2022-01-16 15:00:00,74.4853,6713.154122,2093.71631,5116.288606
2022-01-16 16:00:00,84.07994500000001,6911.960794,2163.758359,5116.348408
2022-01-16 17:00:00,93.684585,8594.107557,2815.073995,5116.207541
2022-01-16 18:00:00,94.857066,10200.711608,3430.478329,5116.593836
2022-01-16 19:00:00,94.1434,10548.401744,3521.911294,5116.669732
2022-01-16 20:00:00,95.191083,10607.953028,3471.454054,5116.26029
2022-01-16 21:00:00,94.264969,10214.725099,3273.19191,5116.062399
2022-01-16 22:00:00,93.533313,10064.265419,2356.50454,5114.764473
2022-01-16 23:00:00,87.261169,9551.58843,1607.3630429999998,5115.377735
