OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/28/2024,01:00,11416.55,1404.15,6364.54,1273.28,10736.18,3277.66,6493.05,1134.82,42100.21,N
02/28/2024,02:00,11150.38,1341.68,6113.56,1221.79,9824.04,3109.02,6162.92,1111.05,40034.43,N
02/28/2024,03:00,10894.47,1309.24,6193.96,1221.42,9354.06,2916.35,5986.05,987.26,38862.82,N
02/28/2024,04:00,10710.04,1251.34,6131.33,1226.96,9212.44,2815.78,5870.37,918.91,38137.17,N
02/28/2024,05:00,10827.78,1243.21,6186.68,1273.45,9521.91,2823.01,5931.77,807.07,38614.88,N
02/28/2024,06:00,11268.02,1315.51,6247.13,1349.53,10350.41,2932.03,6118.58,728.70,40309.91,N
02/28/2024,07:00,11883.40,1455.25,6327.95,1477.68,11793.83,3226.68,6604.40,828.26,43597.44,N
02/28/2024,08:00,12074.96,1516.52,6375.31,1547.64,12712.07,3273.53,6744.49,878.30,45122.81,N
02/28/2024,09:00,12173.78,1582.68,6367.13,1599.68,13211.75,3299.20,6832.89,1069.39,46136.51,N
02/28/2024,10:00,12128.68,1602.70,6474.05,1634.57,13404.28,3292.62,6695.87,1056.05,46288.82,N
02/28/2024,11:00,11938.88,1619.38,6539.42,1646.13,13661.59,3465.01,6648.62,1015.96,46535.00,N
02/28/2024,12:00,11763.92,1643.55,6530.57,1612.49,13896.29,3606.40,6619.09,989.13,46661.43,N
02/28/2024,13:00,11734.11,1670.34,6537.64,1568.04,13812.36,3721.45,6646.86,1031.13,46721.92,N
02/28/2024,14:00,11777.73,1653.57,6515.22,1555.44,13626.34,3748.41,6643.50,1115.42,46635.63,N
02/28/2024,15:00,11694.42,1657.36,6487.28,1577.02,13361.43,3672.50,6665.97,1192.99,46308.97,N
02/28/2024,16:00,11576.38,1691.35,6495.18,1595.53,13359.22,3693.77,6813.54,1246.31,46471.29,N
02/28/2024,17:00,11490.05,1770.69,6547.00,1674.91,13717.06,3632.93,7015.75,1401.60,47250.00,N
02/28/2024,18:00,11390.52,1849.11,6514.11,1742.02,14445.30,3573.29,7334.76,1399.36,48248.48,N
02/28/2024,19:00,11513.70,1940.17,6392.27,1733.92,15138.71,3581.16,7785.42,1454.93,49540.29,N
02/28/2024,20:00,11584.86,1977.73,6335.16,1753.03,15206.94,3618.71,7949.36,1499.94,49925.73,N
02/28/2024,21:00,11454.31,1952.65,6499.88,1807.84,14999.39,3579.41,7892.11,1509.44,49695.03,N
02/28/2024,22:00,11167.60,1904.54,6457.64,1769.60,14593.04,3470.07,7696.57,1484.51,48543.57,N
02/28/2024,23:00,10753.58,1792.17,6499.53,1684.77,13673.28,3184.11,7383.24,1480.29,46450.98,N
02/28/2024,24:00,10325.45,1687.16,6567.24,1652.85,12872.81,2908.64,6980.38,1360.48,44355.01,N
