OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/06/2024,01:00,10014.94,1496.40,6390.28,1511.48,11181.47,2753.35,6467.23,1357.40,41172.55,N
02/06/2024,02:00,9899.54,1490.56,6443.28,1501.22,11115.26,2706.12,6405.98,1377.44,40939.41,N
02/06/2024,03:00,9847.29,1496.71,6518.75,1520.24,11127.86,2721.72,6417.40,1350.01,41000.00,N
02/06/2024,04:00,9888.48,1527.87,6390.34,1492.21,11430.93,2824.49,6515.36,1315.47,41385.15,N
02/06/2024,05:00,10151.85,1622.55,6245.49,1536.55,11821.33,2931.25,6781.41,1265.18,42355.59,N
02/06/2024,06:00,10800.29,1766.64,6331.55,1621.83,12911.90,3099.60,7327.66,1319.95,45179.43,N
02/06/2024,07:00,11691.14,1983.95,6174.92,1643.22,14442.55,3506.68,8139.21,1401.65,48983.32,N
02/06/2024,08:00,11978.03,2058.29,6355.29,1796.38,15235.46,3619.49,8618.16,1471.00,51132.09,N
02/06/2024,09:00,11851.71,1548.97,6437.92,1755.89,15131.29,3341.37,8193.45,1373.00,49633.60,N
02/06/2024,10:00,11663.41,1752.56,6272.88,1637.52,13856.77,3217.38,7585.93,1366.88,47353.32,N
02/06/2024,11:00,11420.00,1671.79,6134.18,1554.20,12898.71,3156.64,7090.18,1318.68,45244.39,N
02/06/2024,12:00,11251.39,1661.85,6119.97,1495.80,12284.28,3130.20,6734.85,1204.43,43882.76,N
02/06/2024,13:00,11148.28,1608.12,6140.46,1448.30,11843.71,3116.05,6466.16,1154.81,42925.89,N
02/06/2024,14:00,11204.68,1575.44,6128.92,1405.73,11655.92,3197.71,6448.63,1193.84,42810.86,N
02/06/2024,15:00,11184.78,1549.74,6273.92,1422.00,11597.65,3175.59,6419.41,1156.72,42779.81,N
02/06/2024,16:00,11164.87,1472.44,6443.46,1400.24,11479.19,3111.40,6516.81,1110.42,42698.83,N
02/06/2024,17:00,11057.37,1515.62,6245.67,1420.75,11600.72,3160.66,6743.58,1010.41,42754.77,N
02/06/2024,18:00,11091.11,1532.01,6219.50,1465.45,12097.95,3154.65,6986.26,1039.46,43586.41,N
02/06/2024,19:00,11314.85,1651.28,6283.39,1543.31,12766.59,3231.42,7371.59,1076.17,45238.60,N
02/06/2024,20:00,11289.96,1678.86,6188.33,1546.66,12890.58,3311.92,7484.75,1252.13,45643.18,N
02/06/2024,21:00,11136.82,1654.86,6288.48,1551.55,12747.41,3335.59,7377.08,1176.29,45268.08,N
02/06/2024,22:00,10841.00,1631.60,6341.06,1506.86,12455.78,3329.05,7178.07,966.19,44249.61,N
02/06/2024,23:00,10394.64,1524.38,6370.28,1466.25,11789.23,3150.40,6799.34,1069.74,42564.28,N
02/06/2024,24:00,9957.07,1459.57,6289.92,1422.52,11221.22,2966.31,6437.64,1176.42,40930.69,N
