OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/27/2024,01:00,15147.27,1861.65,6133.48,1327.04,14333.56,4739.19,9472.45,1480.21,54494.84,N
05/27/2024,02:00,14573.22,1746.32,6104.40,1191.93,13347.66,4684.38,8984.50,1420.70,52053.12,N
05/27/2024,03:00,14103.94,1673.21,6266.09,1229.90,12669.49,4427.65,8559.84,1277.57,50207.67,N
05/27/2024,04:00,13825.45,1635.27,6507.35,1307.27,12172.07,4267.88,8249.29,1170.04,49134.62,N
05/27/2024,05:00,13731.69,1596.07,6547.47,1301.36,11854.37,4277.39,8143.27,1165.13,48616.74,N
05/27/2024,06:00,13849.37,1621.04,6456.52,1303.98,11766.80,4248.18,8157.79,1174.39,48578.08,N
05/27/2024,07:00,13900.63,1596.14,6405.30,1268.14,11699.21,4269.17,8216.99,1179.85,48535.44,N
05/27/2024,08:00,13980.83,1668.33,6732.87,1371.19,12047.99,4320.34,8332.47,1169.69,49623.71,N
05/27/2024,09:00,14568.67,1795.03,6883.94,1473.10,13071.97,4368.52,8610.77,1293.31,52065.32,N
05/27/2024,10:00,15542.06,1941.16,6903.79,1568.39,14736.05,4720.08,9257.46,1456.59,56125.59,N
05/27/2024,11:00,16651.55,2112.51,6845.73,1690.37,16769.26,5006.79,10191.99,1591.04,60859.25,N
05/27/2024,12:00,17632.71,2279.96,6943.17,1788.89,18698.38,5282.83,11107.80,1713.32,65447.06,N
05/27/2024,13:00,18448.62,2454.85,7000.23,1911.96,19883.67,5619.68,11814.93,1878.49,69012.42,N
05/27/2024,14:00,19268.97,2572.65,7173.41,2021.72,20920.65,5910.61,12620.63,1976.20,72464.84,N
05/27/2024,15:00,20128.51,2692.75,7061.09,2103.27,21673.14,6134.19,13165.17,2038.45,74996.57,N
05/27/2024,16:00,20756.83,2766.38,6851.40,2132.94,22310.80,6293.17,13550.70,2117.24,76779.46,N
05/27/2024,17:00,20939.10,2818.31,6748.59,2082.61,22416.30,6238.35,13764.80,2118.03,77126.09,N
05/27/2024,18:00,20957.53,2804.39,6616.67,2027.42,21987.29,6100.85,13721.30,2121.66,76337.10,N
05/27/2024,19:00,20485.50,2720.53,6672.70,2111.67,21084.45,5882.27,13494.96,2092.61,74544.68,N
05/27/2024,20:00,19734.82,2564.33,6675.13,1986.21,19681.81,5693.11,12928.69,1947.67,71211.77,N
05/27/2024,21:00,19333.38,2482.75,6543.42,1807.37,18446.60,5600.32,12595.78,1890.76,68700.38,N
05/27/2024,22:00,18800.42,2351.33,6508.06,1709.46,17823.46,5286.96,12266.24,1742.46,66488.39,N
05/27/2024,23:00,17887.78,2189.82,6599.00,1712.90,16798.20,5060.99,11587.72,1610.53,63446.95,N
05/27/2024,24:00,17144.96,2004.52,6716.67,1693.39,15695.09,4610.37,10875.85,1564.95,60305.80,N
