OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/29/2024,01:00,12559.18,1406.64,6550.11,1452.70,11828.03,4343.65,7907.09,1222.96,47270.35,N
05/29/2024,02:00,12121.76,1276.52,6458.33,1401.32,11008.20,3959.43,7457.92,1155.47,44838.96,N
05/29/2024,03:00,11817.06,1199.94,6391.36,1352.86,10456.49,3653.31,7164.97,1125.68,43161.67,N
05/29/2024,04:00,11690.21,1202.44,6501.53,1318.17,10179.20,3534.31,6989.61,1020.80,42436.28,N
05/29/2024,05:00,11765.70,1237.55,6496.47,1329.37,10306.62,3358.08,6974.23,969.95,42437.97,N
05/29/2024,06:00,12199.13,1278.47,6471.53,1373.55,10654.29,3404.86,7034.69,977.05,43393.57,N
05/29/2024,07:00,12665.17,1399.30,6529.01,1355.00,11214.15,3465.77,7320.62,1027.62,44976.63,N
05/29/2024,08:00,13016.54,1444.74,6454.31,1415.50,11557.13,3669.33,7540.60,1096.29,46194.44,N
05/29/2024,09:00,13490.44,1527.92,6444.58,1507.92,12190.34,3564.73,7879.62,1161.78,47767.32,N
05/29/2024,10:00,13985.13,1545.65,6512.17,1615.36,13023.24,3696.17,8313.71,1257.33,49948.77,N
05/29/2024,11:00,14615.46,1575.90,6576.89,1705.77,14086.16,3893.30,8936.77,1302.97,52693.21,N
05/29/2024,12:00,15617.21,1783.60,6665.09,1760.45,14993.66,4201.12,9535.22,1434.66,55991.01,N
05/29/2024,13:00,16785.37,1894.95,6793.16,1847.94,15903.65,4578.59,10228.31,1531.99,59563.96,N
05/29/2024,14:00,18001.23,2082.38,6813.33,1804.66,17062.49,4964.11,10860.11,1638.83,63227.14,N
05/29/2024,15:00,18851.52,2223.45,6611.37,1827.53,17785.74,5308.32,11369.41,1705.34,65682.68,N
05/29/2024,16:00,19193.70,2336.18,6681.28,1861.64,18601.95,5576.21,11963.25,1792.65,68006.87,N
05/29/2024,17:00,18845.05,2425.17,6634.42,1881.42,19054.42,5794.74,12168.32,1850.47,68654.02,N
05/29/2024,18:00,17943.97,2419.25,7046.00,2019.83,19333.41,5849.14,12379.62,1864.90,68856.10,N
05/29/2024,19:00,17266.45,2360.47,7206.31,2122.70,19160.69,5773.57,12331.17,1828.63,68049.99,N
05/29/2024,20:00,16924.31,2269.48,6973.80,2024.17,18505.40,5451.27,11983.73,1740.35,65872.53,N
05/29/2024,21:00,16734.43,2125.17,6782.87,1823.82,17654.55,5253.59,11477.88,1599.64,63451.94,N
05/29/2024,22:00,16492.97,2087.87,6871.36,1831.85,17050.21,5121.61,11149.99,1525.90,62131.76,N
05/29/2024,23:00,15816.10,1951.01,7125.87,1835.09,16013.36,4942.00,10409.25,1430.28,59522.95,N
05/29/2024,24:00,15109.28,1801.23,6916.74,1718.30,14690.77,4672.01,9592.80,1372.56,55873.69,N
