OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/01/2024,01:00,12400.69,1528.09,6372.80,1404.26,13002.98,4112.95,7741.88,1070.43,47634.08,N
05/01/2024,02:00,11820.95,1436.55,6327.95,1341.57,12222.04,3972.80,7283.31,1096.17,45501.35,N
05/01/2024,03:00,11444.54,1387.98,6300.39,1326.09,11709.10,3869.48,6973.11,989.22,43999.91,N
05/01/2024,04:00,11252.59,1364.95,6256.47,1288.14,11232.39,3685.48,6826.21,956.21,42862.43,N
05/01/2024,05:00,11284.62,1377.02,6226.64,1278.97,11201.93,3697.37,6804.13,944.67,42815.34,N
05/01/2024,06:00,11719.16,1429.52,6251.42,1290.56,11592.52,3708.49,7039.02,964.59,43995.26,N
05/01/2024,07:00,12310.65,1572.58,6279.14,1343.19,12404.91,3892.30,7502.50,1009.92,46315.18,N
05/01/2024,08:00,12583.76,1623.40,6277.51,1387.28,12743.82,3920.30,7749.52,1008.72,47294.31,N
05/01/2024,09:00,13019.01,1688.41,6172.59,1465.73,13099.16,3954.26,7828.47,1126.91,48354.54,N
05/01/2024,10:00,13581.79,1751.89,6240.07,1459.77,13623.36,4121.78,7950.42,1200.36,49929.43,N
05/01/2024,11:00,14158.92,1839.76,6277.35,1524.35,14098.44,4310.89,8132.36,1272.22,51614.30,N
05/01/2024,12:00,14803.91,1969.33,6409.29,1588.03,14617.65,4514.57,8340.26,1279.65,53522.69,N
05/01/2024,13:00,15410.62,2057.67,6541.68,1643.21,15067.09,4670.37,8435.54,1277.76,55103.93,N
05/01/2024,14:00,15892.13,2165.52,6693.50,1674.50,15355.15,4800.04,8647.66,1291.52,56520.02,N
05/01/2024,15:00,16106.52,2214.80,6709.29,1692.09,15583.29,4964.82,8726.25,1335.63,57332.69,N
05/01/2024,16:00,16137.74,2261.52,6724.25,1737.03,15821.40,5128.29,8765.91,1381.43,57957.56,N
05/01/2024,17:00,15978.38,2232.49,6915.61,1824.09,16131.73,5327.19,8878.34,1393.93,58681.76,N
05/01/2024,18:00,15845.12,2255.04,6722.85,1856.34,16322.60,5360.04,9032.20,1374.30,58768.49,N
05/01/2024,19:00,15509.10,2217.34,6525.32,1805.40,16306.72,5288.48,9117.15,1421.18,58190.70,N
05/01/2024,20:00,15129.02,2124.73,6378.09,1699.11,16063.48,5094.74,9109.49,1386.40,56985.07,N
05/01/2024,21:00,15148.50,2057.92,6526.81,1643.42,15927.65,5013.12,9047.13,1241.12,56605.68,N
05/01/2024,22:00,14829.92,1907.35,6597.51,1592.23,15459.47,4811.90,8714.92,1214.83,55128.12,N
05/01/2024,23:00,14194.01,1763.62,6542.33,1555.40,14371.44,4556.82,8238.29,1157.54,52379.44,N
05/01/2024,24:00,13477.33,1612.71,6452.05,1469.37,13148.18,4269.27,7703.36,1088.17,49220.45,N
