OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/20/2024,01:00,12474.81,1641.88,6578.09,1584.97,14055.33,4311.55,8439.13,1357.87,50443.62,N
05/20/2024,02:00,11853.14,1534.55,6525.16,1509.67,13104.08,4118.02,7806.38,1254.46,47705.45,N
05/20/2024,03:00,11496.33,1479.10,6519.89,1453.32,12466.77,3958.02,7304.30,1158.45,45836.18,N
05/20/2024,04:00,11312.08,1445.47,6457.73,1423.01,12101.32,3924.79,7066.41,1135.27,44866.08,N
05/20/2024,05:00,11309.76,1423.12,6408.88,1387.46,12072.63,3836.44,7060.55,1106.85,44605.69,N
05/20/2024,06:00,11650.50,1474.37,6389.48,1395.21,12503.54,3866.63,7287.98,1158.54,45726.24,N
05/20/2024,07:00,12045.28,1572.39,6349.34,1513.74,13182.28,4056.01,7677.26,1238.40,47634.71,N
05/20/2024,08:00,12428.85,1605.70,6372.15,1545.64,13576.41,4152.34,7938.08,1274.12,48893.29,N
05/20/2024,09:00,13166.56,1701.06,6414.93,1605.29,14242.64,4290.00,8312.60,1360.67,51093.76,N
05/20/2024,10:00,14088.77,1870.79,6466.03,1673.03,15106.44,4561.59,8635.91,1444.37,53846.93,N
05/20/2024,11:00,15101.58,1984.76,6522.38,1753.86,15967.15,4821.19,9165.25,1484.04,56800.19,N
05/20/2024,12:00,16084.08,2124.37,6698.95,1831.72,16887.60,5205.20,9702.84,1531.63,60066.38,N
05/20/2024,13:00,16935.07,2256.09,6705.09,1879.76,17741.65,5455.28,10293.96,1561.00,62827.89,N
05/20/2024,14:00,17683.44,2425.01,6701.61,1924.55,18558.19,5770.19,10875.64,1682.21,65620.82,N
05/20/2024,15:00,18256.30,2529.23,6686.52,2063.08,19477.43,5991.08,11514.09,1798.88,68316.62,N
05/20/2024,16:00,18656.30,2632.28,6906.82,2104.47,20159.70,6106.85,12143.59,1859.22,70569.22,N
05/20/2024,17:00,18839.41,2671.09,6959.26,2133.67,20783.19,6204.11,12609.74,1901.18,72101.65,N
05/20/2024,18:00,18759.92,2642.64,6738.64,2097.84,21099.37,6219.41,12784.73,1918.30,72260.84,N
05/20/2024,19:00,18223.58,2547.10,6806.29,2200.84,20770.89,6123.71,12767.58,1853.79,71293.79,N
05/20/2024,20:00,17505.80,2410.90,6696.35,2114.61,19920.81,5912.54,12402.20,1766.02,68729.24,N
05/20/2024,21:00,17015.18,2273.37,6588.27,2004.33,19143.91,5816.48,11953.13,1657.33,66451.99,N
05/20/2024,22:00,16508.88,2211.44,6886.46,2023.73,18661.73,5623.10,11512.78,1619.36,65047.48,N
05/20/2024,23:00,15641.86,2073.63,7003.94,1913.28,17295.25,5336.32,10529.08,1523.33,61316.70,N
05/20/2024,24:00,14759.88,1873.85,6929.43,1790.17,15824.45,4872.33,9631.45,1416.51,57098.07,N
