OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/19/2024,01:00,12284.71,1624.49,6827.51,1618.11,13762.85,4074.97,8616.07,1259.41,50068.11,N
05/19/2024,02:00,11654.98,1537.49,6728.78,1524.93,12846.58,3887.35,8088.64,1204.93,47473.69,N
05/19/2024,03:00,11169.35,1459.23,6606.74,1462.20,12123.41,3667.94,7704.61,1166.73,45360.22,N
05/19/2024,04:00,10868.55,1405.14,6360.44,1416.86,11665.09,3554.99,7374.87,1127.75,43773.69,N
05/19/2024,05:00,10667.32,1382.02,6355.89,1398.21,11349.91,3485.07,7140.04,1112.32,42890.79,N
05/19/2024,06:00,10528.99,1361.87,6328.03,1395.10,11213.86,3468.69,6942.22,1116.66,42355.43,N
05/19/2024,07:00,10429.35,1316.11,6343.80,1384.49,11180.66,3464.53,6932.49,1145.24,42196.66,N
05/19/2024,08:00,10683.32,1431.82,6330.29,1415.36,11532.41,3526.73,7029.58,1157.12,43106.62,N
05/19/2024,09:00,11560.42,1612.76,6392.89,1494.35,12651.28,3866.08,7505.66,1288.22,46371.66,N
05/19/2024,10:00,12592.57,1786.72,6449.09,1570.47,14000.74,4247.75,7999.78,1348.97,49996.08,N
05/19/2024,11:00,13634.46,1955.69,6584.51,1653.78,15347.05,4453.58,8534.24,1397.01,53560.31,N
05/19/2024,12:00,14632.87,2103.43,6684.53,1752.73,16570.63,4896.69,9141.80,1464.90,57247.57,N
05/19/2024,13:00,15519.82,2221.15,6767.00,1877.09,17638.62,5273.00,9793.91,1541.08,60631.67,N
05/19/2024,14:00,16153.76,2338.87,6831.12,1971.12,18442.73,5425.96,10363.04,1607.56,63134.16,N
05/19/2024,15:00,16670.11,2429.31,6857.78,2034.72,19183.78,5640.02,10918.00,1685.49,65419.21,N
05/19/2024,16:00,17035.29,2454.93,6864.66,2098.18,19773.78,5757.47,11417.52,1761.89,67163.73,N
05/19/2024,17:00,17290.68,2528.56,6942.42,2161.58,20285.76,5877.94,11873.72,1800.03,68760.68,N
05/19/2024,18:00,17306.94,2576.34,6966.35,2192.13,20543.79,5929.15,12200.43,1839.92,69555.04,N
05/19/2024,19:00,16992.77,2529.70,6944.95,2177.76,20274.24,5783.81,12191.70,1839.69,68734.62,N
05/19/2024,20:00,16419.88,2396.55,6942.78,2109.61,19610.72,5589.77,11878.44,1759.20,66706.94,N
05/19/2024,21:00,15841.93,2242.69,6937.28,2029.91,18839.66,5467.04,11371.93,1680.07,64410.51,N
05/19/2024,22:00,15270.22,2164.63,6920.96,1950.15,18122.28,5220.69,10913.48,1613.10,62175.51,N
05/19/2024,23:00,14383.24,2002.33,6843.88,1816.99,16821.56,4963.71,10162.48,1501.09,58495.29,N
05/19/2024,24:00,13348.65,1797.36,6721.61,1686.13,15331.38,4702.80,9259.40,1398.15,54245.47,N
