OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/22/2024,01:00,14565.98,1881.63,6410.33,1484.47,14810.54,4618.46,9377.85,1360.38,54509.63,N
05/22/2024,02:00,14011.40,1801.69,6541.54,1580.76,14110.22,4336.71,8950.59,1306.51,52639.43,N
05/22/2024,03:00,13669.74,1746.32,6330.12,1536.23,13692.05,4316.11,8588.19,1285.52,51164.27,N
05/22/2024,04:00,13493.33,1690.64,6212.78,1444.45,13390.68,4288.86,8400.17,1282.62,50203.54,N
05/22/2024,05:00,13475.03,1689.41,6307.46,1542.60,13351.46,4169.23,8218.75,1196.10,49950.04,N
05/22/2024,06:00,13803.95,1731.35,6341.27,1558.31,13739.79,4206.59,8392.89,1191.93,50966.06,N
05/22/2024,07:00,14233.11,1806.35,6367.92,1621.04,14534.73,4381.15,8765.55,1217.66,52927.52,N
05/22/2024,08:00,14325.13,1869.27,6493.12,1661.75,14918.96,4424.42,8916.49,1230.46,53839.60,N
05/22/2024,09:00,14771.46,1965.88,6655.62,1720.45,15333.94,4495.71,9130.58,1316.89,55390.53,N
05/22/2024,10:00,15507.37,2077.82,6886.78,1772.32,16129.03,4675.86,9492.04,1390.70,57931.92,N
05/22/2024,11:00,16398.03,2187.28,6615.95,1697.52,16958.63,5010.49,9721.46,1472.80,60062.17,N
05/22/2024,12:00,17252.69,2298.76,6690.57,1785.46,17772.98,5386.73,10136.25,1538.69,62862.13,N
05/22/2024,13:00,17810.66,2407.12,6803.31,1733.14,18102.00,5612.33,10692.94,1621.18,64782.69,N
05/22/2024,14:00,18214.79,2446.06,6832.43,1749.61,17981.11,5893.07,11249.03,1700.59,66066.70,N
05/22/2024,15:00,18742.22,2476.06,6856.56,1737.75,17948.72,6070.73,11790.65,1757.00,67379.69,N
05/22/2024,16:00,19063.97,2530.64,7075.87,1769.05,17289.28,6240.66,12238.48,1695.80,67903.75,N
05/22/2024,17:00,19190.38,2562.85,7139.17,1856.79,16660.32,6319.65,12610.39,1648.64,67988.19,N
05/22/2024,18:00,18890.49,2513.31,7103.81,1875.22,16334.98,6327.68,12617.89,1625.68,67289.07,N
05/22/2024,19:00,18127.87,2412.11,7031.72,1879.34,15652.04,6127.37,12322.67,1550.64,65103.76,N
05/22/2024,20:00,17496.31,2339.33,6899.71,1868.94,14934.95,5929.25,11824.46,1455.54,62748.50,N
05/22/2024,21:00,17220.28,2130.21,6548.95,1695.98,14402.24,5764.02,11526.13,1387.82,60675.63,N
05/22/2024,22:00,16754.40,1929.80,6505.86,1620.16,14158.40,5466.02,11116.21,1419.00,58969.86,N
05/22/2024,23:00,15913.49,1804.71,6542.21,1611.71,13570.35,5260.58,10462.72,1315.67,56481.44,N
05/22/2024,24:00,15047.82,1702.77,6658.82,1610.95,12559.00,5087.17,9815.51,1249.35,53731.39,N
