OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/14/2024,01:00,11345.65,1359.84,6813.90,1479.11,11122.95,3588.08,6710.38,1107.29,43527.19,N
05/14/2024,02:00,10914.25,1289.07,6603.07,1442.49,10326.36,3498.60,6323.35,1073.10,41470.29,N
05/14/2024,03:00,10606.76,1248.48,6332.13,1418.44,9770.22,3220.02,6075.83,1042.80,39714.68,N
05/14/2024,04:00,10478.53,1245.10,6296.20,1417.30,9528.31,3176.43,5916.63,1039.83,39098.32,N
05/14/2024,05:00,10557.02,1261.42,6314.40,1419.35,9555.71,3190.50,5913.92,1062.34,39274.66,N
05/14/2024,06:00,10972.71,1339.43,6286.19,1441.63,10049.34,3314.61,6129.85,1077.34,40611.10,N
05/14/2024,07:00,11535.32,1444.94,6290.48,1497.38,10889.70,3551.36,6595.71,1154.82,42959.71,N
05/14/2024,08:00,11846.79,1455.79,6259.88,1505.33,11351.88,3627.18,6884.44,1186.78,44118.08,N
05/14/2024,09:00,12320.34,1538.95,6297.14,1519.73,11740.10,3656.67,7094.57,1145.69,45313.19,N
05/14/2024,10:00,13024.90,1640.03,6338.95,1569.37,12164.57,3882.20,7363.16,1124.34,47107.51,N
05/14/2024,11:00,13787.75,1742.95,6430.57,1564.03,12950.00,4148.66,7773.90,1163.58,49561.45,N
05/14/2024,12:00,14510.97,1821.09,6563.20,1604.81,13775.20,4501.25,8240.12,1144.25,52160.90,N
05/14/2024,13:00,15184.82,1899.00,6543.18,1644.84,14449.60,4811.76,8742.61,1246.98,54522.79,N
05/14/2024,14:00,15932.64,1979.74,6581.76,1663.32,15080.61,5134.89,9338.29,1323.39,57034.65,N
05/14/2024,15:00,16484.56,2097.20,6726.17,1788.96,15795.98,5315.62,9859.35,1416.44,59484.29,N
05/14/2024,16:00,17094.78,2145.72,6827.86,1843.85,16389.70,5448.26,10458.94,1537.94,61747.04,N
05/14/2024,17:00,17448.86,2197.73,6819.52,1873.61,17105.81,5520.86,11020.59,1622.15,63609.13,N
05/14/2024,18:00,17587.42,2195.94,6847.47,1886.72,17425.11,5483.42,11409.59,1646.09,64481.76,N
05/14/2024,19:00,17145.61,2129.15,6660.77,1843.07,17411.98,5370.41,11416.04,1615.55,63592.58,N
05/14/2024,20:00,16430.04,2007.27,6522.62,1671.31,16776.28,5073.60,10984.26,1498.17,60963.55,N
05/14/2024,21:00,15756.28,1935.68,6618.06,1685.23,16059.80,5016.18,10390.32,1326.84,58788.38,N
05/14/2024,22:00,15070.77,1852.08,6704.89,1768.72,15630.45,4930.77,9904.98,1311.01,57173.67,N
05/14/2024,23:00,14066.96,1723.56,6910.88,1687.11,14425.90,4554.67,9060.43,1246.75,53676.26,N
05/14/2024,24:00,13065.19,1563.65,6893.19,1563.44,13052.63,4180.05,8221.60,1149.20,49688.95,N
