OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/21/2024,01:00,14075.33,1737.84,6852.27,1724.02,14592.36,4498.63,8898.10,1326.80,53705.34,N
05/21/2024,02:00,13616.04,1636.89,6564.34,1656.15,13828.68,4320.76,8411.73,1294.97,51329.55,N
05/21/2024,03:00,13309.54,1592.83,6533.70,1590.83,13197.30,4161.17,8037.30,1214.33,49636.99,N
05/21/2024,04:00,13176.43,1591.77,6485.33,1529.39,12879.51,4121.42,7852.21,1194.28,48830.35,N
05/21/2024,05:00,13203.07,1580.91,6492.80,1516.49,12888.79,4074.96,7843.41,1196.31,48796.75,N
05/21/2024,06:00,13605.46,1653.27,6533.78,1532.91,13391.75,4144.68,8061.92,1202.33,50126.10,N
05/21/2024,07:00,14023.82,1751.03,6499.32,1586.90,14154.64,4292.79,8509.20,1244.19,52061.88,N
05/21/2024,08:00,14217.30,1802.66,6468.10,1650.45,14514.59,4359.62,8747.62,1289.89,53050.21,N
05/21/2024,09:00,14712.06,1876.82,6714.98,1757.97,14985.39,4545.81,9015.69,1363.14,54971.85,N
05/21/2024,10:00,15426.87,1989.65,6701.72,1814.23,15795.28,4836.05,9291.25,1428.36,57283.41,N
05/21/2024,11:00,16324.94,2121.67,6524.52,1792.00,16544.52,5060.15,9799.87,1516.82,59684.48,N
05/21/2024,12:00,17125.27,2270.33,6577.24,1851.37,16767.33,5387.52,10532.25,1636.40,62147.72,N
05/21/2024,13:00,17904.21,2365.28,6717.41,1900.38,17006.30,5574.47,11064.77,1658.77,64191.58,N
05/21/2024,14:00,18593.45,2452.34,6808.81,1931.12,17743.72,5748.09,11580.51,1720.27,66578.32,N
05/21/2024,15:00,18968.24,2507.28,6925.09,1947.40,18274.16,6004.44,11970.04,1800.57,68397.21,N
05/21/2024,16:00,19135.81,2574.10,7050.04,2031.67,18851.79,6295.12,12498.02,1861.68,70298.23,N
05/21/2024,17:00,19211.52,2610.37,6765.93,1946.19,19295.62,6371.02,12842.47,1893.61,70936.74,N
05/21/2024,18:00,19014.65,2555.65,6517.63,1926.74,19489.28,6264.85,13094.20,1924.80,70787.79,N
05/21/2024,19:00,18449.53,2490.37,6480.54,1938.87,19429.88,6045.24,12877.96,1922.66,69635.05,N
05/21/2024,20:00,17772.56,2382.68,6294.28,1812.98,18926.18,5817.70,12390.44,1839.54,67236.35,N
05/21/2024,21:00,17368.49,2318.23,6187.50,1720.31,18428.21,5751.35,12030.65,1783.44,65588.18,N
05/21/2024,22:00,16960.02,2268.28,6109.01,1653.06,17977.84,5721.27,11650.19,1731.22,64070.90,N
05/21/2024,23:00,16201.86,2135.24,6150.07,1568.01,17021.98,5262.47,10915.15,1622.84,60877.63,N
05/21/2024,24:00,15443.40,1995.72,6339.18,1537.10,15878.76,4948.36,10147.10,1488.34,57777.97,N
