OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/12/2024,01:00,12350.91,1325.24,6229.08,1326.04,10826.88,3962.07,6758.40,929.42,43708.05,N
05/12/2024,02:00,11941.33,1269.01,6243.59,1272.67,10179.01,3784.14,6451.08,865.32,42006.15,N
05/12/2024,03:00,11623.08,1228.47,6259.85,1255.58,9773.42,3633.26,6229.83,874.53,40878.01,N
05/12/2024,04:00,11430.89,1212.22,6304.94,1261.51,9576.44,3544.66,6109.71,906.57,40346.95,N
05/12/2024,05:00,11286.97,1172.86,6332.07,1246.71,9414.90,3465.46,5930.46,886.45,39735.87,N
05/12/2024,06:00,11290.55,1166.71,6246.68,1268.04,9398.17,3426.87,5956.32,983.12,39736.46,N
05/12/2024,07:00,11321.83,1182.56,6144.82,1258.31,9520.02,3422.24,5993.60,995.63,39839.01,N
05/12/2024,08:00,11423.88,1236.63,6060.35,1252.04,9846.49,3445.33,6197.25,1027.27,40489.23,N
05/12/2024,09:00,11812.71,1332.25,6121.48,1277.37,10437.04,3630.88,6536.45,1036.88,42185.06,N
05/12/2024,10:00,12300.69,1400.79,6249.15,1287.09,11010.17,3932.44,6984.84,1041.48,44206.64,N
05/12/2024,11:00,12675.68,1420.29,6449.76,1378.10,11481.30,4173.43,7244.15,1080.28,45902.98,N
05/12/2024,12:00,12965.75,1415.58,6300.28,1259.71,11675.13,4460.85,7515.50,1120.67,46713.45,N
05/12/2024,13:00,13265.99,1400.80,6285.52,1268.27,11771.05,4654.12,7677.97,1200.85,47524.56,N
05/12/2024,14:00,13642.21,1397.50,6780.95,1362.16,11782.49,4960.91,7879.60,1293.15,49098.97,N
05/12/2024,15:00,14074.76,1407.51,7145.69,1480.02,11690.12,5257.95,8186.34,1288.96,50531.36,N
05/12/2024,16:00,14658.95,1393.59,6933.05,1535.30,11576.15,5395.90,8597.12,1245.79,51335.84,N
05/12/2024,17:00,14994.07,1433.27,6679.71,1520.28,11615.22,5426.77,8913.77,1232.20,51815.29,N
05/12/2024,18:00,15108.30,1450.19,6656.54,1515.48,11588.02,5376.13,9060.17,1202.94,51957.76,N
05/12/2024,19:00,15092.39,1464.83,6749.09,1553.08,11646.63,5218.98,9102.63,1217.20,52044.82,N
05/12/2024,20:00,15014.69,1482.38,6554.07,1530.02,11786.71,5063.70,8945.43,1196.47,51573.46,N
05/12/2024,21:00,15171.96,1506.02,6405.33,1503.70,11952.59,5022.40,8922.47,1166.55,51651.01,N
05/12/2024,22:00,15047.03,1503.93,6427.80,1503.52,11828.46,4919.68,8674.74,1200.71,51105.87,N
05/12/2024,23:00,14596.32,1411.85,6323.79,1453.24,11240.35,4674.77,8171.20,1188.62,49060.13,N
05/12/2024,24:00,13924.66,1274.08,6100.57,1256.65,10417.93,4394.53,7470.45,1123.91,45962.78,N
