OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/05/2024,01:00,12959.67,1488.35,5881.65,1303.98,11287.81,4224.56,7186.46,1040.50,45372.98,N
05/05/2024,02:00,12528.32,1407.89,5906.72,1291.67,10627.06,4049.12,6911.84,993.72,43716.34,N
05/05/2024,03:00,12171.22,1369.77,5947.89,1272.03,10055.39,3893.88,6614.57,870.86,42195.62,N
05/05/2024,04:00,11926.65,1329.87,5868.36,1254.85,9696.63,3706.01,6301.45,893.42,40977.25,N
05/05/2024,05:00,11772.55,1297.07,5675.94,1149.88,9588.18,3553.40,6101.45,999.37,40137.84,N
05/05/2024,06:00,11732.85,1222.11,5669.43,1183.58,9519.94,3529.29,6074.22,1081.02,40012.43,N
05/05/2024,07:00,11687.60,1222.03,5454.39,1065.61,9538.98,3594.97,5960.92,1096.09,39620.59,N
05/05/2024,08:00,11660.84,1249.24,5474.34,1073.54,9652.28,3647.57,6041.52,1122.97,39922.29,N
05/05/2024,09:00,11886.56,1359.91,5769.67,1198.87,10304.52,3853.37,6417.50,1187.93,41978.34,N
05/05/2024,10:00,12237.91,1431.12,5796.19,1203.93,11030.24,4094.31,6783.29,1211.92,43788.92,N
05/05/2024,11:00,12508.50,1498.78,5705.81,1166.64,11692.19,4253.66,7090.67,1254.40,45170.66,N
05/05/2024,12:00,13001.45,1598.62,6413.30,1351.02,12290.66,4359.94,7404.50,1304.74,47724.22,N
05/05/2024,13:00,13659.02,1726.36,6567.60,1464.04,12927.45,4595.70,7697.71,1258.57,49896.45,N
05/05/2024,14:00,13608.84,1777.98,6818.57,1476.36,13515.52,4721.11,7775.57,1308.94,51002.90,N
05/05/2024,15:00,13306.16,1765.72,6576.59,1471.71,14122.67,4799.93,8073.22,1323.66,51439.66,N
05/05/2024,16:00,13153.75,1741.89,6461.79,1451.99,14842.36,4867.44,8353.99,1291.09,52164.31,N
05/05/2024,17:00,13220.38,1901.70,6465.99,1547.54,15524.02,4875.13,8328.65,1283.43,53146.83,N
05/05/2024,18:00,13345.95,1922.10,6453.05,1663.20,15773.97,4812.54,8415.60,1298.95,53685.36,N
05/05/2024,19:00,13411.02,1890.83,6357.37,1667.17,15725.07,4739.95,8540.54,1269.29,53601.23,N
05/05/2024,20:00,13387.96,1862.60,6334.78,1649.58,15335.12,4708.10,8559.05,1148.99,52986.19,N
05/05/2024,21:00,13545.50,1809.82,6431.17,1641.26,15224.87,4663.32,8663.58,1063.60,53043.11,N
05/05/2024,22:00,13500.88,1737.59,6502.58,1615.15,15054.21,4637.39,8558.70,1089.28,52695.78,N
05/05/2024,23:00,13038.52,1669.45,6478.31,1539.50,14183.43,4500.93,8160.62,1067.27,50638.01,N
05/05/2024,24:00,12420.51,1547.75,6508.19,1447.74,12989.15,4177.03,7593.18,913.59,47597.14,N
