OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/09/2024,01:00,14047.04,1685.72,5963.46,1211.32,13281.85,4531.71,8293.14,1077.07,50091.30,N
05/09/2024,02:00,13504.50,1597.36,6080.89,1171.71,12535.62,4150.82,7912.71,967.37,47920.99,N
05/09/2024,03:00,13210.39,1510.00,6053.23,1147.59,11962.78,3989.73,7509.12,1023.65,46406.49,N
05/09/2024,04:00,13094.21,1489.60,6030.20,1124.42,11393.93,4056.79,7311.15,1038.57,45538.89,N
05/09/2024,05:00,13192.07,1490.47,5919.31,1131.78,11368.74,4014.06,7340.22,1164.60,45621.24,N
05/09/2024,06:00,13671.17,1529.47,5859.15,1186.14,11924.67,3995.82,7551.43,1172.44,46890.29,N
05/09/2024,07:00,14279.23,1645.86,5897.89,1262.95,12802.25,4086.17,7936.12,1222.26,49132.73,N
05/09/2024,08:00,14545.01,1709.56,6110.70,1291.09,13241.84,4201.68,8186.51,1209.04,50495.44,N
05/09/2024,09:00,14871.51,1758.53,6667.48,1489.69,13594.74,4406.99,8448.38,1270.63,52507.94,N
05/09/2024,10:00,15443.33,1873.76,6709.60,1545.94,14154.38,4649.76,8850.77,1332.90,54560.42,N
05/09/2024,11:00,16238.54,2048.05,6743.49,1619.14,14602.46,4892.60,9252.01,1402.80,56799.09,N
05/09/2024,12:00,16927.34,2186.95,6686.95,1677.68,15304.99,5235.58,9825.49,1489.23,59334.21,N
05/09/2024,13:00,17341.47,2247.06,6550.17,1566.78,15934.16,5585.16,10568.37,1609.74,61402.91,N
05/09/2024,14:00,17791.96,2308.65,6692.52,1629.49,16433.27,5897.18,11024.88,1694.30,63472.24,N
05/09/2024,15:00,18248.94,2342.05,6906.22,1628.05,17040.14,6183.15,11619.06,1722.92,65690.52,N
05/09/2024,16:00,18404.82,2388.68,6982.70,1615.68,17164.71,6355.48,11973.87,1808.79,66694.72,N
05/09/2024,17:00,18349.74,2423.57,7190.88,1655.20,16662.34,6467.82,12331.38,1839.81,66920.75,N
05/09/2024,18:00,18193.64,2393.76,7092.28,1649.04,15881.29,6437.28,12911.88,1857.47,66416.64,N
05/09/2024,19:00,17653.76,2313.39,6889.87,1629.36,15252.75,6286.94,12602.35,1820.81,64449.23,N
05/09/2024,20:00,17170.23,2244.42,6841.88,1627.41,14672.15,6115.62,12022.38,1721.01,62415.10,N
05/09/2024,21:00,17099.87,2151.35,6621.33,1579.35,14429.20,5916.86,11563.87,1575.31,60937.13,N
05/09/2024,22:00,16644.52,1982.13,6791.37,1575.04,14148.40,5682.32,10436.06,1326.30,58586.14,N
05/09/2024,23:00,15900.39,1757.44,6716.46,1487.96,13205.20,5433.72,9464.30,1179.36,55144.84,N
05/09/2024,24:00,15044.30,1666.38,6521.83,1400.83,12011.81,5148.56,8567.14,1084.05,51444.90,N
