OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/07/2024,01:00,13701.41,1614.91,6229.40,1233.18,13080.93,4086.97,7738.89,1183.60,48869.27,N
05/07/2024,02:00,13231.84,1520.05,6111.71,1201.74,12256.55,3945.78,7357.69,1068.44,46693.80,N
05/07/2024,03:00,12924.43,1498.24,5987.98,1190.32,11753.38,3847.00,7110.80,1067.46,45379.60,N
05/07/2024,04:00,12801.32,1482.07,5956.96,1127.60,11442.02,3774.88,6986.31,1051.05,44622.19,N
05/07/2024,05:00,12904.99,1473.60,5888.74,1126.29,11499.56,3758.47,7015.82,1042.54,44710.01,N
05/07/2024,06:00,13349.40,1533.89,6035.36,1177.22,11900.16,3816.08,7224.82,1057.38,46094.31,N
05/07/2024,07:00,13867.00,1634.18,5977.17,1218.76,12713.23,4021.68,7568.37,1178.72,48179.11,N
05/07/2024,08:00,14047.94,1662.09,5789.22,1229.78,13085.67,4165.52,7883.54,1223.62,49087.37,N
05/07/2024,09:00,14408.53,1777.38,6582.89,1496.24,13676.85,4339.52,8181.37,1240.80,51703.56,N
05/07/2024,10:00,14737.40,1901.99,6757.32,1544.34,14521.36,4413.21,8427.92,1305.85,53609.40,N
05/07/2024,11:00,15250.17,2022.22,6423.02,1539.37,15368.90,4478.80,8669.97,1341.59,55094.04,N
05/07/2024,12:00,15804.85,2093.84,6230.33,1433.33,16099.54,4674.41,9132.56,1393.92,56862.78,N
05/07/2024,13:00,16435.40,2206.96,6243.42,1478.68,16886.54,4966.66,9680.20,1472.89,59370.75,N
05/07/2024,14:00,17136.80,2367.59,6344.28,1536.24,17717.91,5096.56,10189.68,1505.90,61894.96,N
05/07/2024,15:00,17609.48,2531.58,6657.70,1699.99,18631.50,5319.49,10726.26,1579.44,64755.43,N
05/07/2024,16:00,18050.92,2525.75,7326.99,1840.20,19293.05,5434.17,11103.52,1610.82,67185.41,N
05/07/2024,17:00,18259.96,2595.50,7232.28,1929.25,20099.85,5610.30,11526.35,1707.50,68960.98,N
05/07/2024,18:00,18087.93,2598.61,6767.10,1971.24,20475.87,5633.58,11541.04,1672.47,68747.84,N
05/07/2024,19:00,17495.97,2529.47,6734.24,1972.63,20231.40,5473.66,11448.36,1623.37,67509.09,N
05/07/2024,20:00,16865.82,2377.79,6569.11,1847.90,19520.29,5332.03,11160.08,1527.52,65200.53,N
05/07/2024,21:00,16585.88,2311.87,6482.86,1740.06,18912.81,5285.13,11012.73,1345.38,63676.72,N
05/07/2024,22:00,16076.85,2175.51,6739.45,1647.95,18352.56,5201.68,10658.88,1218.03,62070.91,N
05/07/2024,23:00,15311.25,2054.52,6885.38,1683.96,16960.88,4990.04,9862.51,1074.44,58822.99,N
05/07/2024,24:00,14542.46,1895.40,6766.09,1599.82,15664.40,4622.80,9146.56,972.90,55210.43,N
