OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/02/2024,01:00,15912.16,2041.27,7001.48,1956.63,16891.02,4551.44,9532.24,1404.35,59290.59,N
08/02/2024,02:00,15158.39,1909.66,7044.70,1885.16,15801.16,4368.99,8958.45,1404.73,56531.25,N
08/02/2024,03:00,14740.16,1832.19,7065.77,1767.61,14946.34,4290.05,8519.30,1319.81,54481.22,N
08/02/2024,04:00,14320.63,1755.79,6892.09,1716.24,14411.42,4079.78,8168.32,1194.06,52538.34,N
08/02/2024,05:00,14183.90,1720.68,6741.60,1651.53,14239.67,4009.31,8013.06,1181.15,51740.88,N
08/02/2024,06:00,14340.37,1743.44,6696.52,1686.57,14371.09,4014.30,8117.43,1206.09,52175.81,N
08/02/2024,07:00,14645.68,1767.74,6489.79,1659.08,14926.22,4119.46,8341.47,1273.01,53222.44,N
08/02/2024,08:00,14814.67,1791.89,6635.97,1749.29,15177.48,4208.84,8561.13,1363.05,54302.33,N
08/02/2024,09:00,15632.61,1902.20,7623.15,1873.73,15950.96,4480.90,8969.68,1393.83,57827.05,N
08/02/2024,10:00,16532.41,2023.10,7768.34,1925.76,17100.87,4703.66,9446.57,1435.13,60935.84,N
08/02/2024,11:00,17745.64,2221.21,7491.25,2053.64,18860.77,5056.74,10270.22,1550.46,65249.93,N
08/02/2024,12:00,18929.66,2395.30,7532.48,2179.60,20675.21,5378.39,11079.54,1704.25,69874.44,N
08/02/2024,13:00,19995.16,2609.61,7581.03,2288.38,22497.60,5721.01,11894.12,1839.69,74426.60,N
08/02/2024,14:00,20903.17,2737.98,7457.59,2401.53,24169.88,5987.74,12571.51,1953.68,78183.08,N
08/02/2024,15:00,21275.60,2835.06,7207.15,2319.01,25142.93,6208.24,13069.29,2026.37,80083.64,N
08/02/2024,16:00,21578.61,2858.14,6700.02,2312.88,25612.98,6163.13,13147.22,2056.21,80429.20,N
08/02/2024,17:00,21467.63,2875.15,6664.97,2297.14,25911.07,6051.88,13249.89,2055.99,80573.71,N
08/02/2024,18:00,21295.38,2884.28,6617.05,2292.30,25874.12,6007.45,13388.33,2079.83,80438.74,N
08/02/2024,19:00,20874.69,2831.98,6655.14,2259.57,25611.17,5982.92,13440.08,2060.70,79716.25,N
08/02/2024,20:00,20275.34,2745.19,6782.68,2246.30,24597.04,5895.98,13377.15,2045.73,77965.41,N
08/02/2024,21:00,19577.86,2632.76,6859.79,2224.57,23418.12,5732.46,12688.13,1988.93,75122.64,N
08/02/2024,22:00,18930.69,2520.52,6828.89,2249.61,22444.73,5531.44,12193.05,1928.77,72627.68,N
08/02/2024,23:00,18064.80,2345.96,6918.69,2147.77,21168.77,5248.86,11417.96,1763.49,69076.31,N
08/02/2024,24:00,17107.52,2149.01,7070.82,2033.97,19617.84,4936.63,10531.98,1653.58,65101.34,N
