OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/22/2024,01:00,17501.51,2204.69,7345.87,1951.77,17771.87,4840.10,11293.69,1505.32,64414.82,N
08/22/2024,02:00,16917.70,2033.69,7246.00,1836.67,16737.15,4649.13,10614.45,1476.22,61511.01,N
08/22/2024,03:00,16473.19,1970.99,7192.20,1803.79,15949.85,4545.20,10221.36,1437.11,59593.68,N
08/22/2024,04:00,16067.02,1911.41,7223.06,1845.61,15378.70,4456.35,9673.85,1394.96,57950.96,N
08/22/2024,05:00,15925.05,1873.66,7234.31,1796.70,15142.77,4353.18,9226.27,1347.09,56899.04,N
08/22/2024,06:00,16049.55,1922.69,7057.56,1752.47,15393.73,4232.29,9189.29,1346.25,56943.84,N
08/22/2024,07:00,16252.86,2009.55,6967.50,1790.51,15868.61,4402.09,9406.68,1404.86,58102.66,N
08/22/2024,08:00,16230.67,1991.83,6969.76,1808.65,15934.74,4406.74,9418.69,1439.27,58200.35,N
08/22/2024,09:00,16722.77,2030.95,7441.54,1913.16,16433.24,4674.36,9879.89,1483.12,60579.02,N
08/22/2024,10:00,17833.37,2193.80,7641.26,1943.36,17503.42,4994.34,10506.67,1650.00,64266.22,N
08/22/2024,11:00,18789.02,2354.39,7505.36,1972.75,18754.27,5309.43,11488.55,1854.72,68028.49,N
08/22/2024,12:00,19808.12,2496.45,7382.40,2089.47,20330.44,5725.58,12509.98,1988.21,72330.64,N
08/22/2024,13:00,20878.27,2631.19,7413.51,2205.35,21890.47,6078.92,13432.01,2011.17,76540.91,N
08/22/2024,14:00,21858.18,2777.36,7492.47,2302.16,23500.53,6377.06,14225.15,2225.98,80758.88,N
08/22/2024,15:00,22495.83,2898.58,7399.68,2338.69,24958.07,6593.21,14886.50,2357.55,83928.10,N
08/22/2024,16:00,22721.88,2948.72,7055.99,2320.14,25777.25,6766.25,15047.70,2347.41,84985.35,N
08/22/2024,17:00,22596.34,2928.79,6777.48,2344.25,26195.89,6604.38,15237.18,2286.38,84970.69,N
08/22/2024,18:00,22014.45,2924.87,6757.82,2339.57,26535.38,6631.35,15274.58,2252.24,84730.24,N
08/22/2024,19:00,21314.20,2964.83,6984.57,2350.31,26368.02,6570.92,15432.78,2234.66,84220.28,N
08/22/2024,20:00,20772.40,2918.36,6964.64,2284.41,25615.95,6365.90,15245.59,2128.31,82295.56,N
08/22/2024,21:00,20361.21,2814.71,6963.09,2222.88,24551.46,6173.19,14744.11,2017.49,79848.15,N
08/22/2024,22:00,19646.78,2694.92,7078.04,2168.03,23654.83,5923.67,14093.25,1910.74,77170.25,N
08/22/2024,23:00,18652.92,2571.73,7297.93,2133.61,22165.02,5585.22,13214.26,1813.80,73434.49,N
08/22/2024,24:00,17731.72,2409.78,7205.87,2059.42,20732.09,5187.39,12396.29,1752.40,69474.95,N
