OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/15/2024,01:00,16052.02,2176.72,6923.93,1939.40,18806.15,4799.19,10004.28,1518.93,62220.62,N
08/15/2024,02:00,15381.19,2095.72,6934.96,1853.69,17767.85,4575.10,9674.55,1435.85,59718.92,N
08/15/2024,03:00,14927.95,2071.40,6953.65,1787.02,16958.56,4392.47,9243.43,1338.23,57672.71,N
08/15/2024,04:00,14681.73,1971.02,6910.69,1724.12,16436.44,4177.08,8929.07,1322.99,56153.15,N
08/15/2024,05:00,14565.37,1910.41,6823.39,1717.35,16231.65,4040.34,8662.48,1368.01,55319.00,N
08/15/2024,06:00,14775.91,1972.39,6804.46,1742.47,16485.08,4198.60,8720.92,1331.31,56031.13,N
08/15/2024,07:00,15077.19,2030.82,6873.93,1796.64,16920.23,4374.58,9019.52,1365.71,57458.61,N
08/15/2024,08:00,15157.89,2020.31,6884.32,1821.11,16930.24,4352.79,9065.35,1398.47,57630.48,N
08/15/2024,09:00,16346.67,2090.44,7168.78,1889.79,17903.17,4421.65,9522.72,1486.13,60829.36,N
08/15/2024,10:00,17850.91,2340.80,7434.59,2052.96,19364.65,4729.20,10088.06,1651.12,65512.29,N
08/15/2024,11:00,18782.95,2614.41,7188.43,2102.08,20753.99,5106.38,10774.65,1730.60,69053.50,N
08/15/2024,12:00,19922.58,2826.68,7257.10,2198.80,22296.57,5450.65,11561.36,1792.96,73306.71,N
08/15/2024,13:00,20890.01,2890.46,7556.60,2343.21,23877.44,5794.63,12271.61,1911.15,77535.10,N
08/15/2024,14:00,21622.90,2928.20,7470.74,2456.59,25283.99,6085.72,12936.93,1987.05,80772.11,N
08/15/2024,15:00,21879.61,3026.11,6987.17,2364.46,26060.45,6265.03,13559.44,2069.08,82211.34,N
08/15/2024,16:00,22017.24,3035.42,6795.87,2368.66,26520.46,6452.82,13724.97,2138.61,83054.05,N
08/15/2024,17:00,21655.18,3000.90,6785.45,2311.88,26823.09,6481.35,14038.06,2155.34,83251.25,N
08/15/2024,18:00,21133.20,2984.46,6649.69,2325.88,27006.84,6493.24,14207.48,2171.55,82972.33,N
08/15/2024,19:00,20680.50,3015.38,6733.94,2270.11,26727.58,6393.40,14313.07,2123.14,82257.12,N
08/15/2024,20:00,20225.35,2983.28,6760.27,2194.90,25702.34,6153.91,13959.68,2041.40,80021.13,N
08/15/2024,21:00,19750.71,2869.39,6581.83,2097.09,24629.59,5973.39,13415.44,1964.08,77281.52,N
08/15/2024,22:00,19147.50,2752.63,6822.47,2099.23,23356.97,5694.43,12866.80,1878.04,74618.06,N
08/15/2024,23:00,18194.12,2544.46,7203.57,2133.82,21999.67,5421.26,12004.81,1753.04,71254.76,N
08/15/2024,24:00,17270.30,2377.80,7110.08,1999.05,20430.74,5092.11,11103.21,1608.26,66991.54,N
