OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/27/2024,01:00,14205.57,1831.76,7242.49,1764.70,16531.07,4081.79,8064.69,1311.85,55033.90,N
08/27/2024,02:00,13719.95,1742.87,7218.91,1692.95,15502.31,3931.00,7661.00,1282.35,52751.35,N
08/27/2024,03:00,13412.87,1667.82,7065.68,1652.66,14760.21,3779.69,7378.61,1252.03,50969.57,N
08/27/2024,04:00,13245.14,1634.35,6944.61,1620.59,14259.42,3718.29,7205.95,1265.66,49894.00,N
08/27/2024,05:00,13357.20,1618.84,6821.51,1581.59,14159.14,3650.10,7223.47,1279.18,49691.03,N
08/27/2024,06:00,13753.00,1654.75,6675.45,1535.76,14412.53,3708.49,7511.54,1337.21,50588.74,N
08/27/2024,07:00,14226.01,1790.75,6390.64,1488.59,15120.83,3950.43,8114.05,1338.91,52420.21,N
08/27/2024,08:00,14339.54,1831.67,6234.16,1382.23,15277.65,4052.01,8259.35,1401.58,52778.19,N
08/27/2024,09:00,15193.35,2004.99,7026.29,1806.68,16058.72,4242.22,8348.50,1423.98,56104.74,N
08/27/2024,10:00,16101.47,2114.14,7875.99,1978.56,17336.81,4404.38,8495.00,1497.31,59803.66,N
08/27/2024,11:00,17049.28,2164.61,7769.78,1994.90,18615.55,4690.29,8852.39,1522.85,62659.66,N
08/27/2024,12:00,17734.49,2390.09,7496.07,2099.93,20161.10,5031.03,9472.71,1600.78,65986.19,N
08/27/2024,13:00,17560.18,2564.96,7416.19,2194.70,21465.67,5278.43,10032.11,1638.10,68150.33,N
08/27/2024,14:00,17095.38,2658.30,7412.37,2301.06,22675.21,5436.46,10515.85,1708.68,69803.31,N
08/27/2024,15:00,17134.47,2620.66,7507.96,2420.81,23608.52,5611.25,10967.70,1757.31,71628.68,N
08/27/2024,16:00,17498.28,2589.77,7552.40,2486.10,24332.24,5660.30,11401.23,1809.67,73329.99,N
08/27/2024,17:00,17859.53,2577.06,7656.45,2467.19,24841.84,5825.34,11893.46,1852.76,74973.62,N
08/27/2024,18:00,18161.02,2471.67,7529.40,2445.55,24954.05,5774.16,12056.41,1826.19,75218.45,N
08/27/2024,19:00,18072.57,2457.94,7514.43,2397.59,24184.58,5530.36,11804.07,1717.85,73679.38,N
08/27/2024,20:00,17615.83,2432.11,7461.79,2294.02,22378.21,5297.90,11333.72,1637.27,70450.85,N
08/27/2024,21:00,17237.40,2372.68,7129.76,2215.46,21301.85,5245.74,10853.99,1640.43,67997.32,N
08/27/2024,22:00,16664.36,2231.12,7125.76,2108.80,20344.35,5010.76,10218.18,1556.82,65260.15,N
08/27/2024,23:00,15798.79,2062.93,7110.07,2001.44,18796.48,4755.23,9564.84,1459.09,61548.87,N
08/27/2024,24:00,14972.05,1907.62,6882.38,1899.79,17241.27,4455.98,8843.12,1376.89,57579.11,N
