OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/07/2024,01:00,16261.42,1931.44,6882.21,2002.32,17545.50,4678.47,9776.26,1572.48,60650.10,N
08/07/2024,02:00,15361.05,1808.83,6842.42,1905.62,16434.78,4608.90,9192.50,1504.05,57658.16,N
08/07/2024,03:00,14807.20,1725.02,6792.71,1833.48,15598.06,4331.55,8849.24,1428.35,55365.59,N
08/07/2024,04:00,14565.85,1674.17,6843.20,1829.00,14976.60,4121.08,8526.14,1370.42,53906.47,N
08/07/2024,05:00,14441.66,1675.47,6815.29,1805.71,14725.75,4028.60,8304.34,1351.07,53147.90,N
08/07/2024,06:00,14681.22,1686.97,6814.99,1792.60,14894.96,3965.78,8301.95,1341.09,53479.57,N
08/07/2024,07:00,14895.03,1747.14,6768.78,1785.58,15149.96,4068.24,8557.23,1362.38,54334.34,N
08/07/2024,08:00,14965.76,1768.36,6854.31,1836.37,15459.79,4054.26,8661.29,1375.88,54976.03,N
08/07/2024,09:00,15889.71,1866.29,7389.78,1909.53,16578.93,4326.17,9212.28,1426.99,58599.67,N
08/07/2024,10:00,17060.35,2045.41,7325.65,2025.30,18069.43,4592.98,9854.45,1519.76,62493.33,N
08/07/2024,11:00,18178.61,2273.51,7199.71,2211.53,20027.64,4952.18,10753.85,1673.82,67270.85,N
08/07/2024,12:00,19387.59,2550.30,7244.25,2322.33,22250.86,5403.87,11749.29,1857.98,72766.46,N
08/07/2024,13:00,20438.41,2762.35,7326.51,2505.21,23820.32,5859.91,12703.17,1976.28,77392.17,N
08/07/2024,14:00,21303.73,2938.12,7135.38,2437.80,25249.62,6137.54,13371.91,2086.78,80660.89,N
08/07/2024,15:00,21686.43,2976.58,6638.48,2399.70,26020.25,6351.09,13706.48,2161.32,81940.33,N
08/07/2024,16:00,21876.27,2971.88,6441.91,2456.31,26541.22,6423.79,14021.14,2218.81,82951.34,N
08/07/2024,17:00,21915.48,2967.30,6382.13,2485.90,26807.01,6404.61,14152.06,2232.76,83347.25,N
08/07/2024,18:00,21766.17,2965.49,6374.43,2455.87,26924.82,6369.55,14388.75,2233.19,83478.27,N
08/07/2024,19:00,21210.81,2956.37,6452.68,2476.66,26561.72,6254.23,14387.25,2233.68,82533.39,N
08/07/2024,20:00,20459.65,2865.18,6617.63,2363.01,25532.86,6082.85,14090.56,2178.62,80190.36,N
08/07/2024,21:00,19895.24,2725.97,6560.40,2241.29,24223.25,5893.18,13492.25,2088.87,77120.46,N
08/07/2024,22:00,19410.24,2561.42,6696.48,2172.95,23289.50,5726.49,13169.76,1977.62,75004.45,N
08/07/2024,23:00,18426.36,2343.49,6582.33,2069.22,21702.21,5383.22,12246.29,1768.71,70521.82,N
08/07/2024,24:00,17341.61,2154.66,6479.96,1954.46,19953.54,5029.78,11214.04,1655.09,65783.13,N
