OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/08/2024,01:00,16326.16,2025.15,6502.25,1973.72,18380.03,4721.19,10289.16,1543.87,61761.53,N
08/08/2024,02:00,15565.24,1963.33,6423.96,1880.96,17185.80,4481.29,9697.36,1464.85,58662.79,N
08/08/2024,03:00,14968.15,1877.39,6361.14,1706.65,16283.15,4277.86,9132.54,1424.25,56031.14,N
08/08/2024,04:00,14575.11,1757.01,6331.28,1583.96,15637.15,4143.74,8692.09,1413.75,54134.08,N
08/08/2024,05:00,14463.43,1711.36,6331.35,1505.48,15379.06,4006.39,8485.30,1388.09,53270.45,N
08/08/2024,06:00,14674.79,1734.21,6328.14,1504.98,15356.17,4020.26,8471.59,1395.33,53485.47,N
08/08/2024,07:00,14897.72,1808.03,6496.01,1751.82,15705.37,4064.23,8593.37,1430.65,54747.21,N
08/08/2024,08:00,15031.47,1867.28,6769.59,1818.71,15959.22,4100.16,8724.49,1482.69,55753.61,N
08/08/2024,09:00,16059.16,2003.89,7524.50,1990.52,17068.70,4417.77,9189.70,1529.57,59783.79,N
08/08/2024,10:00,17195.39,2130.15,7674.70,2100.37,18646.97,4753.88,9908.19,1583.75,63993.39,N
08/08/2024,11:00,18495.22,2333.06,7547.61,2215.06,20405.41,5128.71,10827.33,1691.94,68644.34,N
08/08/2024,12:00,19567.10,2521.28,7422.45,2377.45,22276.45,5467.03,11628.19,1836.72,73096.67,N
08/08/2024,13:00,20573.54,2701.33,7428.60,2515.08,24077.34,5820.26,12516.15,2017.16,77649.47,N
08/08/2024,14:00,21388.26,2847.83,7199.12,2568.32,25501.51,6107.05,13152.84,2104.40,80869.33,N
08/08/2024,15:00,21967.09,2976.42,6894.78,2534.18,26491.80,6286.97,13523.30,2177.30,82851.85,N
08/08/2024,16:00,22139.59,3102.29,6564.72,2618.76,26998.86,6400.30,13684.01,2216.32,83724.85,N
08/08/2024,17:00,22095.83,3131.24,6453.37,2548.53,27314.92,6251.82,13743.41,2235.56,83774.68,N
08/08/2024,18:00,21953.11,3043.30,6465.61,2532.34,27392.39,6191.77,13829.27,2252.25,83660.04,N
08/08/2024,19:00,21519.10,3019.65,6478.81,2479.92,27010.69,6196.40,14054.06,2260.45,83019.07,N
08/08/2024,20:00,20982.68,2995.25,6698.29,2467.06,26206.93,5972.72,13865.43,2201.43,81389.79,N
08/08/2024,21:00,20356.97,2888.35,6746.06,2456.16,25134.81,5831.82,13260.82,2129.02,78804.02,N
08/08/2024,22:00,19568.25,2701.15,6943.93,2402.78,24107.37,5614.92,12671.41,2033.64,76043.44,N
08/08/2024,23:00,18472.36,2506.36,7001.34,2259.87,22605.55,5282.92,11804.40,1906.70,71839.52,N
08/08/2024,24:00,17386.23,2301.88,7025.29,2109.11,20909.86,4886.77,10874.03,1794.16,67287.33,N
