OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/19/2024,01:00,16568.90,2220.81,7151.43,1898.33,18790.29,4605.44,10241.93,1524.16,63001.31,N
08/19/2024,02:00,15787.34,2102.80,7058.95,1804.17,17767.61,4430.65,9765.73,1460.90,60178.15,N
08/19/2024,03:00,15269.07,1996.40,6990.51,1740.25,16911.88,4278.95,9277.83,1456.42,57921.31,N
08/19/2024,04:00,15135.73,1985.05,6995.09,1715.40,16351.84,4163.59,8824.06,1389.15,56559.91,N
08/19/2024,05:00,14969.74,1931.47,6994.56,1701.68,16219.33,3995.20,8474.80,1346.94,55633.71,N
08/19/2024,06:00,14996.02,1914.50,6922.74,1714.20,16296.44,4027.73,8538.92,1321.28,55731.84,N
08/19/2024,07:00,15226.47,1994.43,6802.91,1747.25,16846.54,4182.17,8875.18,1353.64,57028.60,N
08/19/2024,08:00,15251.39,1993.02,7016.77,1781.01,16877.43,4231.13,8989.43,1363.59,57503.77,N
08/19/2024,09:00,16047.06,2066.51,7609.20,1844.38,17532.93,4531.78,9377.64,1497.67,60507.16,N
08/19/2024,10:00,16976.41,2166.48,7889.56,1902.13,18966.13,4706.89,9998.55,1614.38,64220.52,N
08/19/2024,11:00,18191.75,2384.10,7573.84,2021.88,20865.39,5140.55,10848.84,1761.90,68788.25,N
08/19/2024,12:00,19356.55,2528.48,7524.80,2151.12,22681.31,5545.45,11664.21,1863.43,73315.35,N
08/19/2024,13:00,20465.82,2745.96,7522.19,2386.65,24635.21,5900.88,12585.17,1964.50,78206.38,N
08/19/2024,14:00,21584.03,2902.92,7501.35,2406.18,26114.13,6151.60,13398.08,2065.20,82123.48,N
08/19/2024,15:00,22196.77,3059.91,6948.00,2301.06,26872.18,6329.43,13613.95,2127.24,83448.54,N
08/19/2024,16:00,22336.43,3065.96,6658.12,2302.77,27351.59,6273.07,13993.76,2141.32,84123.02,N
08/19/2024,17:00,22222.47,3008.11,6577.29,2343.04,27802.56,6276.10,14302.23,2156.50,84688.31,N
08/19/2024,18:00,22048.21,3056.28,6575.65,2478.73,27959.09,6211.82,14718.94,2210.31,85259.03,N
08/19/2024,19:00,21583.02,3016.61,6645.09,2351.83,27642.11,6211.82,14628.44,2135.29,84214.19,N
08/19/2024,20:00,20832.56,2903.46,6627.55,2228.63,26602.95,5916.56,14157.81,2029.87,81299.40,N
08/19/2024,21:00,20114.00,2782.25,6547.00,2100.25,25352.53,5776.41,13502.79,1948.72,78123.96,N
08/19/2024,22:00,19471.65,2697.24,6834.55,2127.80,24221.46,5666.09,13086.61,1862.16,75967.57,N
08/19/2024,23:00,18501.91,2494.91,7058.75,2055.76,22485.73,5275.76,12115.47,1729.35,71717.64,N
08/19/2024,24:00,17518.72,2300.22,7013.96,2017.51,20599.59,4902.68,11090.48,1575.84,67019.02,N
