DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
04/18/2025,01:00,7RNCHSLR_ALL, 24.07,N
04/18/2025,01:00,ABINDUST_RN, 11.77,N
04/18/2025,01:00,ADL_RN, 25.01,N
04/18/2025,01:00,AEEC, -13.9,N
04/18/2025,01:00,AE_RN, 24.83,N
04/18/2025,01:00,AGUAYO_UNIT1, 13.4,N
04/18/2025,01:00,AJAXWIND_RN, -11.76,N
04/18/2025,01:00,ALGOD_ALL_RN, 12.67,N
04/18/2025,01:00,ALP_BESS_RN, 117.95,N
04/18/2025,01:00,ALVIN_RN, 24.91,N
04/18/2025,01:00,AMADEUS_ALL, 1.14,N
04/18/2025,01:00,AMISTAD_ALL, 43.95,N
04/18/2025,01:00,AMOCOOIL_CC1, 24.94,N
04/18/2025,01:00,AMOCOOIL_CC2, 24.94,N
04/18/2025,01:00,AMOCO_PUN1, 24.94,N
04/18/2025,01:00,AMOCO_PUN2, 24.94,N
04/18/2025,01:00,AMO_AMOCO_1, 24.94,N
04/18/2025,01:00,AMO_AMOCO_2, 24.94,N
04/18/2025,01:00,AMO_AMOCO_5, 24.94,N
04/18/2025,01:00,AMO_AMOCO_G1, 24.94,N
04/18/2025,01:00,AMO_AMOCO_G2, 24.94,N
04/18/2025,01:00,AMO_AMOCO_G3, 24.94,N
04/18/2025,01:00,AMO_AMOCO_S1, 24.94,N
04/18/2025,01:00,AMO_AMOCO_S2, 24.94,N
04/18/2025,01:00,ANACACHO_ANA, 40.44,N
04/18/2025,01:00,ANCHOR_ALL, 4.94,N
04/18/2025,01:00,ANDMDSLR_ALL, 0.39,N
04/18/2025,01:00,ANEM_ESS_RN, -16.2,N
04/18/2025,01:00,ANG_ALL, 11.58,N
04/18/2025,01:00,ANOL_ESS_RN, 27.55,N
04/18/2025,01:00,ANSON1_ALL, 2.67,N
04/18/2025,01:00,ANTL_ESS_ES1, -6.92,N
04/18/2025,01:00,APPALOSA_ALL, 31.33,N
04/18/2025,01:00,AQUI_ALL, 23.98,N
04/18/2025,01:00,ARAGORN_RN, 60.51,N
04/18/2025,01:00,ASCK_SLR_RN, 23.98,N
04/18/2025,01:00,ASTRA_RN, -15.97,N
04/18/2025,01:00,ATK_ATKINSG7, 25.18,N
04/18/2025,01:00,AURO_SLR_RN, 24.13,N
04/18/2025,01:00,AUSTPL_ALL, 23.77,N
04/18/2025,01:00,AVIAT_ALL, 8.46,N
04/18/2025,01:00,AVIL_ESS_RN, 56.87,N
04/18/2025,01:00,AZSP_SLR_RN, 26.81,N
04/18/2025,01:00,AZURE_RN, 4.94,N
04/18/2025,01:00,AZ_ALL, 25,N
04/18/2025,01:00,BAC_RN_ALL, 24.94,N
04/18/2025,01:00,BAFFIN_ALL, -6.19,N
04/18/2025,01:00,BAIRDWND_ALL, 4.94,N
04/18/2025,01:00,BAKE_RN_ALL, 24.94,N
04/18/2025,01:00,BARROW_ALL, 65.4,N
04/18/2025,01:00,BASTEN_CC1, 23.95,N
04/18/2025,01:00,BASTEN_CCU, 23.95,N
04/18/2025,01:00,BATCAVE_RN, 23.7,N
04/18/2025,01:00,BAYC_BESS_RN, 24.14,N
04/18/2025,01:00,BBREEZE_1_2, -15,N
04/18/2025,01:00,BCATWD_WD_1, -40.04,N
04/18/2025,01:00,BCH_RN, 24.83,N
04/18/2025,01:00,BCK_RN, 24.87,N
04/18/2025,01:00,BCNV_RN, 24.91,N
04/18/2025,01:00,BELM_SLR_RN, 23.8,N
04/18/2025,01:00,BEXAR_ES_RN, 25.12,N
04/18/2025,01:00,BIGSTAR_ALL, 23.98,N
04/18/2025,01:00,BKSL_RN, -7.31,N
04/18/2025,01:00,BLACKJAK_RN, 12.25,N
04/18/2025,01:00,BLSMT1_5_A_6, -10.06,N
04/18/2025,01:00,BLUEJAY_RN, 25.27,N
04/18/2025,01:00,BLVN_RN, 23.84,N
04/18/2025,01:00,BOARDCRK_ALL, 26.26,N
04/18/2025,01:00,BOCO_ESS_RN, -27.98,N
04/18/2025,01:00,BOOTLEG_UN1, 54.2,N
04/18/2025,01:00,BORDAS_345, -22.86,N
04/18/2025,01:00,BOSQUESW_CC1, 25.23,N
04/18/2025,01:00,BOSQUESW_CC2, 24.7,N
04/18/2025,01:00,BOSQ_BSQSU_5, 24.7,N
04/18/2025,01:00,BOSQ_BSQS_12, 24.7,N
04/18/2025,01:00,BOSQ_BSQS_34, 25.23,N
04/18/2025,01:00,BRANDON_RN, -15.87,N
04/18/2025,01:00,BRAUNIG_CC1, 23.97,N
04/18/2025,01:00,BRAUNIG_VHB1, 24.59,N
04/18/2025,01:00,BRAUNIG_VHB2, 24.59,N
04/18/2025,01:00,BRAUNIG_VHB3, 24.71,N
04/18/2025,01:00,BRAZ_WND_ALL, 10.72,N
04/18/2025,01:00,BRA_AVR1_CT2, 23.97,N
04/18/2025,01:00,BRA_AVR_CST1, 23.97,N
04/18/2025,01:00,BRHEIGHT_RN, 24.94,N
04/18/2025,01:00,BRIGHTSD_RN, 24.9,N
04/18/2025,01:00,BRIGHTSD_U1, 24.01,N
04/18/2025,01:00,BRISCOE_WIND, -15.35,N
04/18/2025,01:00,BRPANGLE_RN, 24.78,N
04/18/2025,01:00,BRPMAGNO_RN, 24.94,N
04/18/2025,01:00,BRP_BRAZ_RN, 24.78,N
04/18/2025,01:00,BRP_DIKN_RN, 24.94,N
04/18/2025,01:00,BRP_LOOP_RN, 24,N
04/18/2025,01:00,BRP_LOP1_RN, -23.53,N
04/18/2025,01:00,BRP_PBL1_RN, 44.9,N
04/18/2025,01:00,BRP_PBL2_RN, 44.9,N
04/18/2025,01:00,BRP_RN_UNIT1, 24.67,N
04/18/2025,01:00,BRP_SWNY_RN, 24.78,N
04/18/2025,01:00,BRP_ZPT1_RN, -24.64,N
04/18/2025,01:00,BRP_ZPT2_RN, -24.64,N
04/18/2025,01:00,BRTSW_BCW1, -9.62,N
04/18/2025,01:00,BR_ARROW_ALL, 25.97,N
04/18/2025,01:00,BR_VHB6CT5_6, 24.59,N
04/18/2025,01:00,BR_VHB6CT7_8, 24.59,N
04/18/2025,01:00,BSS_U1, 24.77,N
04/18/2025,01:00,BTE_BTE_G1, 25.01,N
04/18/2025,01:00,BTE_BTE_G2, 25.01,N
04/18/2025,01:00,BTE_BTE_G3, 25.01,N
04/18/2025,01:00,BTE_BTE_G4, 25.01,N
04/18/2025,01:00,BTE_CC1, 25.01,N
04/18/2025,01:00,BTE_PUN1, 25.01,N
04/18/2025,01:00,BTE_PUN2, 25.01,N
04/18/2025,01:00,BTM_ALL, 24.86,N
04/18/2025,01:00,BUCHAN_ALL, 22.76,N
04/18/2025,01:00,BUCKTHRN_RN, 31.94,N
04/18/2025,01:00,BUFF_GAP_ALL, 8.39,N
04/18/2025,01:00,BULLCRK_1_2, 5.4,N
04/18/2025,01:00,BVE_CC1, 24.91,N
04/18/2025,01:00,BVE_UNIT1, 24.91,N
04/18/2025,01:00,BVE_UNIT2, 24.91,N
04/18/2025,01:00,BVE_UNIT3, 24.91,N
04/18/2025,01:00,BYRDR_ES_ALL, 24.78,N
04/18/2025,01:00,BYU_BYU_1, 24.97,N
04/18/2025,01:00,BYU_BYU_12, 24.97,N
04/18/2025,01:00,BYU_BYU_34, 24.97,N
04/18/2025,01:00,BYU_CC1, 24.97,N
04/18/2025,01:00,BYU_G4_RN, 24.97,N
04/18/2025,01:00,BYU_PUN1, 24.97,N
04/18/2025,01:00,BYU_PUN2, 24.97,N
04/18/2025,01:00,BYU_PUN3, 24.97,N
04/18/2025,01:00,BYU_PUN4, 24.97,N
04/18/2025,01:00,B_DAVIS_3, 9.59,N
04/18/2025,01:00,B_DAVIS_4, 9.59,N
04/18/2025,01:00,B_DAVIS_CC1, 9.59,N
04/18/2025,01:00,B_D_B_DAVIG1, 9.59,N
04/18/2025,01:00,B_D_B_DAVIG2, 9.59,N
04/18/2025,01:00,CABEZON_ALL, -19.18,N
04/18/2025,01:00,CACH_ESS_RN, 24.19,N
04/18/2025,01:00,CALAVER_JKS1, 23.73,N
04/18/2025,01:00,CALAVER_JKS2, 23.73,N
04/18/2025,01:00,CALAVER_JTD1, 24.7,N
04/18/2025,01:00,CALAVER_JTD2, 24.7,N
04/18/2025,01:00,CALAVER_OWS1, 24.67,N
04/18/2025,01:00,CALAVER_OWS2, 24.67,N
04/18/2025,01:00,CALHOUN_ALL, 23.33,N
04/18/2025,01:00,CALLAHA_WND1, 12.3,N
04/18/2025,01:00,CAL_CALGT1, 25,N
04/18/2025,01:00,CAL_CALSTG1, 25,N
04/18/2025,01:00,CAL_CC1, 25,N
04/18/2025,01:00,CAL_PUN1, 25,N
04/18/2025,01:00,CAL_PUN2, 25,N
04/18/2025,01:00,CAMWIND_RN, -8.62,N
04/18/2025,01:00,CANYONWD_ALL, -2.21,N
04/18/2025,01:00,CAPRIDG4_CR4, 8.46,N
04/18/2025,01:00,CAPRIDGE_ALL, 8.46,N
04/18/2025,01:00,CARBN_BSP_1, 78.14,N
04/18/2025,01:00,CARN_ESS_RN, 10.71,N
04/18/2025,01:00,CARRIZO_ESR1, 45.29,N
04/18/2025,01:00,CASL_GAP_UN1, 56.08,N
04/18/2025,01:00,CATARINA_B1, 46.41,N
04/18/2025,01:00,CBECII_89, 24.84,N
04/18/2025,01:00,CBECII_CC3, 24.84,N
04/18/2025,01:00,CBECII_CT7, 24.84,N
04/18/2025,01:00,CBEC_ALL, 24.59,N
04/18/2025,01:00,CBEC_CC1, 24.59,N
04/18/2025,01:00,CBEC_CC2, 24.59,N
04/18/2025,01:00,CBY4_ALL, 25,N
04/18/2025,01:00,CBY4_CC1, 25,N
04/18/2025,01:00,CBY_CBY_G1, 25,N
04/18/2025,01:00,CBY_CBY_G2, 25,N
04/18/2025,01:00,CCEC_CC1, 10.6,N
04/18/2025,01:00,CCEC_GT1, 10.6,N
04/18/2025,01:00,CCEC_GT2, 10.6,N
04/18/2025,01:00,CCEC_PUN1, 10.6,N
04/18/2025,01:00,CCEC_PUN2, 10.6,N
04/18/2025,01:00,CCEC_ST1, 10.6,N
04/18/2025,01:00,CEDROHI_CHW1, -36.72,N
04/18/2025,01:00,CEDRVALE_RN, 60.06,N
04/18/2025,01:00,CFLATS_UNIT, 14.06,N
04/18/2025,01:00,CHALUP_ALL, -12.44,N
04/18/2025,01:00,CHAL_SLR_RN, 60.68,N
04/18/2025,01:00,CHAMON_UN1, 25.02,N
04/18/2025,01:00,CHAMON_UN2, 25.02,N
04/18/2025,01:00,CHEDPW_GT2, 25.03,N
04/18/2025,01:00,CHE_CC1, 25.03,N
04/18/2025,01:00,CHE_LYD, 25.02,N
04/18/2025,01:00,CHE_LYD2, 25.02,N
04/18/2025,01:00,CHE_PUN1, 25.02,N
04/18/2025,01:00,CHE_PUN2, 25.02,N
04/18/2025,01:00,CHIL_SLR, 23.88,N
04/18/2025,01:00,CHISMGRD_RN, 24.04,N
04/18/2025,01:00,CISC_RN, 12.09,N
04/18/2025,01:00,CITRUSCY_RN, 14.09,N
04/18/2025,01:00,CITYVICT_ALL, 24.17,N
04/18/2025,01:00,CLO_RN, 24.92,N
04/18/2025,01:00,CMPD_SLR_RN, 25.32,N
04/18/2025,01:00,CNLY_ESS_RN, 45.66,N
04/18/2025,01:00,CNTRY_RN, 27.46,N
04/18/2025,01:00,CN_BRKS_UNT1, -15.82,N
04/18/2025,01:00,COL_COLETOG1, 15.32,N
04/18/2025,01:00,CONIGLIO_RN, 24.86,N
04/18/2025,01:00,CONTINEN_RN, 13.18,N
04/18/2025,01:00,CORALSLR_ALL, 24.43,N
04/18/2025,01:00,CORAZON_RN, -24.59,N
04/18/2025,01:00,COTPLNS_RN, -14.63,N
04/18/2025,01:00,COTTON_PAP2, 11.63,N
04/18/2025,01:00,COTULLA_RN, 52.97,N
04/18/2025,01:00,COYOTSPR_AGR, 60.03,N
04/18/2025,01:00,COYOTSPR_RN, 60.03,N
04/18/2025,01:00,CPSES_UNIT1, 22.99,N
04/18/2025,01:00,CPSES_UNIT2, 22.99,N
04/18/2025,01:00,CRANELL_ALL, 12.25,N
04/18/2025,01:00,CRAWFISH_RN, 24.09,N
04/18/2025,01:00,CROSSETT_ALL, 55.98,N
04/18/2025,01:00,CROSSTRL_RN, 20.72,N
04/18/2025,01:00,CRWN_SLR_UN1, 24,N
04/18/2025,01:00,CR_RN, 25,N
04/18/2025,01:00,CSC_CSECG1_2, 9.23,N
04/18/2025,01:00,CS_RN, 25.01,N
04/18/2025,01:00,CTW_RN, 24.87,N
04/18/2025,01:00,CVC_CC1, 25.03,N
04/18/2025,01:00,CVC_CVCG1_5, 25.03,N
04/18/2025,01:00,CVC_CVC_G2, 25.03,N
04/18/2025,01:00,CVC_CVC_G3, 25.03,N
04/18/2025,01:00,DAG_ALL, 24.73,N
04/18/2025,01:00,DANSBY_ALL, 25.15,N
04/18/2025,01:00,DAN_ALL, 24.83,N
04/18/2025,01:00,DA_BESS, 24.8,N
04/18/2025,01:00,DA_BESS2, 24.8,N
04/18/2025,01:00,DC2SES_ALL, 24.9,N
04/18/2025,01:00,DC_E, 25.69,N
04/18/2025,01:00,DC_L, -4.89,N
04/18/2025,01:00,DC_N, -10.11,N
04/18/2025,01:00,DC_R, 13.47,N
04/18/2025,01:00,DDPEC_CC1, 24.98,N
04/18/2025,01:00,DDPEC_GT1, 24.98,N
04/18/2025,01:00,DDPEC_GT2, 24.98,N
04/18/2025,01:00,DDPEC_GT3, 24.98,N
04/18/2025,01:00,DDPEC_GT4, 24.98,N
04/18/2025,01:00,DDPEC_GT6, 24.98,N
04/18/2025,01:00,DDPEC_ST1, 24.98,N
04/18/2025,01:00,DECKER_GT, 23.8,N
04/18/2025,01:00,DENISON_G1_2, 22.71,N
04/18/2025,01:00,DERMOTT_ALL, -0.7,N
04/18/2025,01:00,DGFS_ESR_RN, 56.67,N
04/18/2025,01:00,DIBOL_RN, 26.91,N
04/18/2025,01:00,DIB_CC1, 24.99,N
04/18/2025,01:00,DIB_DIB_G1, 24.99,N
04/18/2025,01:00,DIB_DIB_G2, 24.99,N
04/18/2025,01:00,DIB_DIB_G3, 24.99,N
04/18/2025,01:00,DIB_DIB_G4, 24.99,N
04/18/2025,01:00,DIB_PUN1, 24.99,N
04/18/2025,01:00,DIB_PUN2, 24.99,N
04/18/2025,01:00,DILEOS_UNIT1, 26.95,N
04/18/2025,01:00,DKNS_ESS_RN, -7.31,N
04/18/2025,01:00,DMA_RN, 24.74,N
04/18/2025,01:00,DOWGEN_PUN1, 24.8,N
04/18/2025,01:00,DOWGEN_PUN2, 24.8,N
04/18/2025,01:00,DOWGEN_PUN3, 24.8,N
04/18/2025,01:00,DOW_61_2_63, 24.8,N
04/18/2025,01:00,DOW_64, 24.8,N
04/18/2025,01:00,DOW_81_2_84, 24.8,N
04/18/2025,01:00,DOW_G37_G35, 24.8,N
04/18/2025,01:00,DOW_G66_ST65, 24.8,N
04/18/2025,01:00,DOW_G67, 24.8,N
04/18/2025,01:00,DOW_G96_ST95, 24.8,N
04/18/2025,01:00,DRCK_SLR_RN, 27.08,N
04/18/2025,01:00,DRYFRIO_RN, 34.14,N
04/18/2025,01:00,DSWL_BES1, 27.02,N
04/18/2025,01:00,DUKE_CC1, 17,N
04/18/2025,01:00,DUKE_GST1CCU, 17,N
04/18/2025,01:00,DUKE_GT2_CCU, 17,N
04/18/2025,01:00,DUP_PUN1, 23.85,N
04/18/2025,01:00,DUP_PUN2, 23.85,N
04/18/2025,01:00,DUP_PUN3, 23.85,N
04/18/2025,01:00,DUP_PUN4, 23.85,N
04/18/2025,01:00,EBELLS_UNIT1, 24.32,N
04/18/2025,01:00,EBNY_ESS_RN, 24.23,N
04/18/2025,01:00,ECLIPSE_UN1, 41.94,N
04/18/2025,01:00,EIFSLR_UNIT1, 25.13,N
04/18/2025,01:00,ELB_ELBCREEK, -10.19,N
04/18/2025,01:00,ELECTRAW_1_2, -10.1,N
04/18/2025,01:00,ELMCRK_RN, 11.77,N
04/18/2025,01:00,ELSAUZ_ALL, -15,N
04/18/2025,01:00,ELSA_ESR_RN, 25.66,N
04/18/2025,01:00,ELS_RN_1, 27.29,N
04/18/2025,01:00,ELZA_SLR_RN, 27.34,N
04/18/2025,01:00,EL_RAYO_ALL, -8.32,N
04/18/2025,01:00,EMPCT_RN, 30.64,N
04/18/2025,01:00,ENDPARK_ESS1, 2.26,N
04/18/2025,01:00,ERSL_RN, 42.06,N
04/18/2025,01:00,ESCONDID_ESR, 44.24,N
04/18/2025,01:00,ESTONIAN_ALL, 25.25,N
04/18/2025,01:00,ETCCS_CC1, 28.03,N
04/18/2025,01:00,ETCCS_CCU, 28.03,N
04/18/2025,01:00,EUNICE_ALL, 62.89,N
04/18/2025,01:00,EVLN_ESS_RN, 24.94,N
04/18/2025,01:00,EXGNSND_RN, -24.64,N
04/18/2025,01:00,EXGNWTL_1, -36.72,N
04/18/2025,01:00,EXN_14, 25,N
04/18/2025,01:00,EXN_1_3, 25,N
04/18/2025,01:00,EXN_4, 25,N
04/18/2025,01:00,EXN_8, 25,N
04/18/2025,01:00,EXN_9_13, 25,N
04/18/2025,01:00,EXN_PUN1, 25,N
04/18/2025,01:00,EXN_PUN2, 25,N
04/18/2025,01:00,EXN_PUN3, 25,N
04/18/2025,01:00,E_BLACK_RN, 23.73,N
04/18/2025,01:00,FAGUSSLR_RN, -15.17,N
04/18/2025,01:00,FALFUR_RN, -13.73,N
04/18/2025,01:00,FALFUR_RN2, -13.73,N
04/18/2025,01:00,FAL_FALCONG1, -22.93,N
04/18/2025,01:00,FAL_FALCONG2, -22.93,N
04/18/2025,01:00,FAL_FALCONG3, -22.93,N
04/18/2025,01:00,FAULKNER_RN, 60.03,N
04/18/2025,01:00,FEGC_RN, 24.92,N
04/18/2025,01:00,FENCESLR_ALL, 26.78,N
04/18/2025,01:00,FERGCC_CC1, 23.18,N
04/18/2025,01:00,FERGCC_GT1_1, 23.18,N
04/18/2025,01:00,FERGCC_GT2_3, 23.18,N
04/18/2025,01:00,FERGCC_ST1_5, 23.18,N
04/18/2025,01:00,FERMI_ALL, -6.92,N
04/18/2025,01:00,FILESSLR_PV1, 25.59,N
04/18/2025,01:00,FIVEWSLR_ALL, 23.88,N
04/18/2025,01:00,FLCNS_CC1, 33.97,N
04/18/2025,01:00,FLCNS_UNIT1, 33.97,N
04/18/2025,01:00,FLCNS_UNIT2, 33.97,N
04/18/2025,01:00,FLCNS_UNIT3, 33.97,N
04/18/2025,01:00,FLOWERII_RN, 59.12,N
04/18/2025,01:00,FLTBES1, 59.12,N
04/18/2025,01:00,FLTCK_SSI, 23.34,N
04/18/2025,01:00,FLUVANNA_1_2, 2.26,N
04/18/2025,01:00,FLVABES1_ESR, 59.12,N
04/18/2025,01:00,FOARDCTY_ALL, -9.5,N
04/18/2025,01:00,FORMOSA_CC1, 23.4,N
04/18/2025,01:00,FORMOSA_CC2, 23.4,N
04/18/2025,01:00,FORMOSA_PUN1, 23.4,N
04/18/2025,01:00,FORMOSA_PUN2, 23.4,N
04/18/2025,01:00,FORTMA_RN, 23.7,N
04/18/2025,01:00,FOXTROT_ALL, 18.76,N
04/18/2025,01:00,FO_FORMOSA11, 23.4,N
04/18/2025,01:00,FO_FORMOSA12, 23.4,N
04/18/2025,01:00,FO_FORMOSG1, 23.4,N
04/18/2025,01:00,FO_FORMOSG10, 23.4,N
04/18/2025,01:00,FO_FORMOSG13, 23.4,N
04/18/2025,01:00,FO_FORMOSG14, 23.4,N
04/18/2025,01:00,FO_FORMOSG15, 23.4,N
04/18/2025,01:00,FO_FORMOSG2, 23.4,N
04/18/2025,01:00,FO_FORMOSG3, 23.4,N
04/18/2025,01:00,FO_FORMOSG4, 23.4,N
04/18/2025,01:00,FO_FORMOSG5, 23.4,N
04/18/2025,01:00,FO_FORMOSG6, 23.4,N
04/18/2025,01:00,FO_FORMOSG7, 23.4,N
04/18/2025,01:00,FO_FORMOSG8, 23.4,N
04/18/2025,01:00,FO_FORMOSG9, 23.4,N
04/18/2025,01:00,FPPYD_FPP_G1, 24.15,N
04/18/2025,01:00,FPPYD_FPP_G2, 24.15,N
04/18/2025,01:00,FPPYD_FPP_G3, 24.15,N
04/18/2025,01:00,FREC_1_CCU, 26.39,N
04/18/2025,01:00,FREC_2_CCU, 26.39,N
04/18/2025,01:00,FREC_CC1, 26.39,N
04/18/2025,01:00,FREC_CC2, 26.39,N
04/18/2025,01:00,FRMRSVLW_RN, 26.47,N
04/18/2025,01:00,FRMR_BS2_RN1, 26.47,N
04/18/2025,01:00,FRNYPP_1_CCU, 27.62,N
04/18/2025,01:00,FRNYPP_2_CCU, 27.62,N
04/18/2025,01:00,FRNYPP_CC1, 27.62,N
04/18/2025,01:00,FRNYPP_CC2, 27.62,N
04/18/2025,01:00,FRONT_EC_CC1, 14.1,N
04/18/2025,01:00,FRONT_EC_RN1, 14.1,N
04/18/2025,01:00,FRONT_EC_RN2, 14.1,N
04/18/2025,01:00,FRONT_EC_RN3, 14.1,N
04/18/2025,01:00,FRYE_SLR_ALL, -15.63,N
04/18/2025,01:00,FTDUNCAN_RN, 44.58,N
04/18/2025,01:00,FTR_CC1, 25.25,N
04/18/2025,01:00,FTR_FTR_G1_4, 25.25,N
04/18/2025,01:00,FTWIND_UNIT1, 8.1,N
04/18/2025,01:00,FWLR_SLR_1, 56.06,N
04/18/2025,01:00,GALO_RN1, 11.04,N
04/18/2025,01:00,GAMBIT_RN, 24.78,N
04/18/2025,01:00,GARC_BESS_RN, 13.02,N
04/18/2025,01:00,GBY_GT, 25.01,N
04/18/2025,01:00,GID_GIDEONG1, 23.94,N
04/18/2025,01:00,GID_GIDEONG2, 23.94,N
04/18/2025,01:00,GID_GIDEONG3, 23.94,N
04/18/2025,01:00,GIGA_ESS_RN, 23.92,N
04/18/2025,01:00,GKS_BESS_RN, 7.37,N
04/18/2025,01:00,GOA_GOATWIND, 8.94,N
04/18/2025,01:00,GOLINDA_UN1, 24,N
04/18/2025,01:00,GOMZ_RN, 58.1,N
04/18/2025,01:00,GOODNIT1_ALL, -15.5,N
04/18/2025,01:00,GOODWIN_ESR, 13.98,N
04/18/2025,01:00,GPASTURE_ALL, -10.1,N
04/18/2025,01:00,GRANDVW1_A_B, -15.56,N
04/18/2025,01:00,GRAN_SLR_RN, 23.72,N
04/18/2025,01:00,GRDNE_ESR_RN, 49.45,N
04/18/2025,01:00,GREASWOD_ALL, 54.69,N
04/18/2025,01:00,GREGORY_RN, 12.93,N
04/18/2025,01:00,GRIF_TRL_RN, -9.5,N
04/18/2025,01:00,GRIM_SLR_RN, 25.26,N
04/18/2025,01:00,GRSES_UNIT1, -8.14,N
04/18/2025,01:00,GRSES_UNIT2, -3.81,N
04/18/2025,01:00,GUADG_CC1, 24.18,N
04/18/2025,01:00,GUADG_CC2, 24.18,N
04/18/2025,01:00,GUADG_CCU1, 24.18,N
04/18/2025,01:00,GUADG_CCU2, 24.18,N
04/18/2025,01:00,GUNMTN_NODE, 168.88,N
04/18/2025,01:00,GWEC_G1, 14.88,N
04/18/2025,01:00,GZ_RN, 25.02,N
04/18/2025,01:00,HALO_RN1, 24.07,N
04/18/2025,01:00,HAMI_BESS_RN, 43.95,N
04/18/2025,01:00,HAYSEN1_2, 24.14,N
04/18/2025,01:00,HAYSEN3_4, 24.14,N
04/18/2025,01:00,HB_BUSAVG, 23.09,N
04/18/2025,01:00,HB_HOUSTON, 24.99,N
04/18/2025,01:00,HB_HUBAVG, 21.71,N
04/18/2025,01:00,HB_NORTH, 25.64,N
04/18/2025,01:00,HB_PAN, -14.79,N
04/18/2025,01:00,HB_SOUTH, 19.99,N
04/18/2025,01:00,HB_WEST, 16.21,N
04/18/2025,01:00,HDNLAKES_RN, 24.94,N
04/18/2025,01:00,HEARN_RD_RN, 12.19,N
04/18/2025,01:00,HELIOS_RN, 38.49,N
04/18/2025,01:00,HHGT_KENDAL, 24.58,N
04/18/2025,01:00,HHOLLW2_WND1, 8.39,N
04/18/2025,01:00,HHOLLW3_WND1, 8.39,N
04/18/2025,01:00,HHOLLW4_WND1, 8.39,N
04/18/2025,01:00,HICK_G1_G2, 25.78,N
04/18/2025,01:00,HI_LONEB_RN1, 30.95,N
04/18/2025,01:00,HI_LONE_ALL, 30.95,N
04/18/2025,01:00,HLSES_UNIT3, 33.49,N
04/18/2025,01:00,HLSES_UNIT4, 33.49,N
04/18/2025,01:00,HLSES_UNIT5, 33.49,N
04/18/2025,01:00,HLY_RN, 25.01,N
04/18/2025,01:00,HMNG_ESS_RN, 11.7,N
04/18/2025,01:00,HOLCOMB_RN1, 35.09,N
04/18/2025,01:00,HOLSTEIN_ALL, 7.65,N
04/18/2025,01:00,HOL_ALL, 24.84,N
04/18/2025,01:00,HOPKNSLR_ALL, 25.87,N
04/18/2025,01:00,HORSCR_RN, 55.83,N
04/18/2025,01:00,HORSECRK_RN, -9.5,N
04/18/2025,01:00,HOUSEMTN_RN, 57.47,N
04/18/2025,01:00,HOVEY_GEN, 57.84,N
04/18/2025,01:00,HRBESS_BESS, 57.81,N
04/18/2025,01:00,HRFDWIND_ALL, -15.97,N
04/18/2025,01:00,HRNT_SLR_RN, -16,N
04/18/2025,01:00,HRZN_SLR_UN1, 38.01,N
04/18/2025,01:00,HV_BESS1_RN, 25.02,N
04/18/2025,01:00,HWF_HWFG1, 0.51,N
04/18/2025,01:00,HYDR_ESS_RN, 54.2,N
04/18/2025,01:00,H_HOLLO_WND1, 8.39,N
04/18/2025,01:00,IMP_RN1, 25.23,N
04/18/2025,01:00,INDNENR_1_RN, 52.69,N
04/18/2025,01:00,INDNENR_2_RN, 54.31,N
04/18/2025,01:00,INDNNWP_RN, 53.6,N
04/18/2025,01:00,IND_INADALE1, 2.21,N
04/18/2025,01:00,INGLCOSW_CC1, 12.17,N
04/18/2025,01:00,INGLCOSW_STG, 12.17,N
04/18/2025,01:00,INGLCOS_CTG1, 12.17,N
04/18/2025,01:00,INGLCOS_CTG2, 12.17,N
04/18/2025,01:00,INGLCO_PUN1, 12.17,N
04/18/2025,01:00,INGLCO_PUN2, 12.17,N
04/18/2025,01:00,INGLCO_PUN3, 12.17,N
04/18/2025,01:00,INKS_INKS_G1, 23.02,N
04/18/2025,01:00,INRT_W_ALL, 4.94,N
04/18/2025,01:00,JACKCNTY_CC1, 59.76,N
04/18/2025,01:00,JACKCNTY_CT1, 59.76,N
04/18/2025,01:00,JACKCNTY_CT2, 59.76,N
04/18/2025,01:00,JACKCNTY_STG, 59.76,N
04/18/2025,01:00,JADE_SLR_ALL, -0.98,N
04/18/2025,01:00,JAD_RN, 25.01,N
04/18/2025,01:00,JAG_SLR_RN, 24.01,N
04/18/2025,01:00,JAR_RN, 24.9,N
04/18/2025,01:00,JAY_RN_1, 24.88,N
04/18/2025,01:00,JCKCNTY2_CC1, 6.42,N
04/18/2025,01:00,JCKCNTY2_CT3, 6.42,N
04/18/2025,01:00,JCKCNTY2_CT4, 6.42,N
04/18/2025,01:00,JCKCNTY2_ST2, 6.42,N
04/18/2025,01:00,JC_BAT_RN, 23.16,N
04/18/2025,01:00,JDKNS_RN, 63.93,N
04/18/2025,01:00,JKLP_SLR_RN, 12.04,N
04/18/2025,01:00,JUNCTION_RN, 23.7,N
04/18/2025,01:00,JUNG_SLR_RN, 24.23,N
04/18/2025,01:00,JUNORTH_RN, 23.7,N
04/18/2025,01:00,JUNO_ALL, -27.98,N
04/18/2025,01:00,KARAKAW1_1, 14.04,N
04/18/2025,01:00,KARAKAW2_1, 14.04,N
04/18/2025,01:00,KEECHI_U1, 59.76,N
04/18/2025,01:00,KELAMSL_U1, 26.79,N
04/18/2025,01:00,KEO_KEO_SM1, 55.84,N
04/18/2025,01:00,KINGE_ALL, 55.91,N
