DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
04/15/2025,02:00,RIONOG_CT1, 22.48,N
04/15/2025,02:00,RIONOG_CT2, 22.48,N
04/15/2025,02:00,RIONOG_CT3, 22.48,N
04/15/2025,02:00,RIONOG_ST1, 22.48,N
04/15/2025,02:00,RIPPEY_ALL, 8.33,N
04/15/2025,02:00,RN_APOGEE, 18.97,N
04/15/2025,02:00,RN_BYU_G8, 22.58,N
04/15/2025,02:00,RN_DEC_AGR_A, 8.15,N
04/15/2025,02:00,RN_DEC_AGR_B, 8.15,N
04/15/2025,02:00,RN_DEC_AGR_C, 8.15,N
04/15/2025,02:00,RN_DEC_AGR_D, 8.15,N
04/15/2025,02:00,RN_ECEC_HOLT, 46.64,N
04/15/2025,02:00,RN_OCI_ALAMO, 23.06,N
04/15/2025,02:00,RN_RTS1, 21.12,N
04/15/2025,02:00,RN_SR_WIND1, 3.51,N
04/15/2025,02:00,RN_TOSBATT, 23.54,N
04/15/2025,02:00,ROSELAND_ALL, 22.46,N
04/15/2025,02:00,ROUTE66_RN, 19.09,N
04/15/2025,02:00,ROW_ALL, 22.6,N
04/15/2025,02:00,RPUBRDS_RN, 22.62,N
04/15/2025,02:00,RRANCHES_ALL, 46.82,N
04/15/2025,02:00,RRC_WIND_ALL, 21.11,N
04/15/2025,02:00,RSK_RN, 8.62,N
04/15/2025,02:00,RTLSNAKE_BT, 46.86,N
04/15/2025,02:00,RUSSEKST_RN, 45.7,N
04/15/2025,02:00,RVRVLYS_ALL, 22.46,N
04/15/2025,02:00,SADLBACK_RN, 46.71,N
04/15/2025,02:00,SADLBCK_AGR1, 46.71,N
04/15/2025,02:00,SALVTION_GEN, 19.11,N
04/15/2025,02:00,SAMSON_ALL, 23.02,N
04/15/2025,02:00,SANDHSYD1_2, 22.43,N
04/15/2025,02:00,SANDHSYD3_4, 22.43,N
04/15/2025,02:00,SANDHSYD6_7, 22.43,N
04/15/2025,02:00,SANDHSYD_5AC, 22.43,N
04/15/2025,02:00,SANDHSYD_CC1, 22.43,N
04/15/2025,02:00,SANDLAKE_RN, 46.77,N
04/15/2025,02:00,SANTACRU_ALL, 10.59,N
04/15/2025,02:00,SAN_SANMIGG1, 22.39,N
04/15/2025,02:00,SBEAN_BESS, 46.91,N
04/15/2025,02:00,SBE_RN_1, 22.56,N
04/15/2025,02:00,SC2SES_UNIT1, 23.27,N
04/15/2025,02:00,SCES_UNIT1, 22.46,N
04/15/2025,02:00,SCLP_PUN1, 22.47,N
04/15/2025,02:00,SCLP_PUN2, 22.47,N
04/15/2025,02:00,SCLP_PUN3, 22.47,N
04/15/2025,02:00,SCLP_PUN4, 22.47,N
04/15/2025,02:00,SCLP_SCLPC_1, 22.47,N
04/15/2025,02:00,SCLP_SCLPC_2, 22.47,N
04/15/2025,02:00,SCLP_SCLPC_3, 22.47,N
04/15/2025,02:00,SCLP_SCLPC_4, 22.47,N
04/15/2025,02:00,SCSES_UNIT2, 23.27,N
04/15/2025,02:00,SENATEWD_1, 19.84,N
04/15/2025,02:00,SE_EDINB_RN, 6.24,N
04/15/2025,02:00,SGM_SIGNALMT, 37.46,N
04/15/2025,02:00,SGSA_DGR, 46.46,N
04/15/2025,02:00,SG_BES_BESS1, 46.1,N
04/15/2025,02:00,SHAFFER_ALL, 10.59,N
04/15/2025,02:00,SHAMROCK_RN, 22.98,N
04/15/2025,02:00,SHANNONW_RN, 19.53,N
04/15/2025,02:00,SHEEPCRK_1, 21.11,N
04/15/2025,02:00,SIG_SLR_RN, 23.53,N
04/15/2025,02:00,SILASRAY_CC1, 3.88,N
04/15/2025,02:00,SIL_SILAS_10, 3.89,N
04/15/2025,02:00,SIL_SILAS_6, 3.88,N
04/15/2025,02:00,SIL_SILAS_9, 3.88,N
04/15/2025,02:00,SIRIUS_UNIT1, 45.45,N
04/15/2025,02:00,SJS_SJS_G1, 22.58,N
04/15/2025,02:00,SJS_SJS_G2, 22.58,N
04/15/2025,02:00,SKY1, 22.98,N
04/15/2025,02:00,SLCN_ESS_ALL, 22.41,N
04/15/2025,02:00,SLTFRK_UN1_2, 19.08,N
04/15/2025,02:00,SL_PUN1, 22.59,N
04/15/2025,02:00,SL_PUN2, 22.59,N
04/15/2025,02:00,SNY_BESS_RN, 24.28,N
04/15/2025,02:00,SOLARA_UNIT1, 22.36,N
04/15/2025,02:00,SPARTA_ALL, 19.5,N
04/15/2025,02:00,SPLAIN1_RN, 19.3,N
04/15/2025,02:00,SPLAIN2_RN, 19.3,N
04/15/2025,02:00,SPNC_SPNCE_4, 4.17,N
04/15/2025,02:00,SPNC_SPNCE_5, 4.17,N
04/15/2025,02:00,SPTX12B_RN, 45.73,N
04/15/2025,02:00,SP_RN, 22.58,N
04/15/2025,02:00,SROSA_ESR_RN, 11.68,N
04/15/2025,02:00,SRWE1_UNIT1, 17.66,N
04/15/2025,02:00,SSPURT_WIND1, 19.07,N
04/15/2025,02:00,STAM_SLR_ALL, 23.03,N
04/15/2025,02:00,STAR_SLR_RN, 5,N
04/15/2025,02:00,STEAM_ENG123, 23.6,N
04/15/2025,02:00,STEA_STEAM_1, 23.61,N
04/15/2025,02:00,STEA_STEAM_2, 23.6,N
04/15/2025,02:00,STEA_STEAM_3, 23.6,N
04/15/2025,02:00,STELLA_RN, 7.91,N
04/15/2025,02:00,STP_STP_G1, 21.98,N
04/15/2025,02:00,STP_STP_G2, 21.98,N
04/15/2025,02:00,STRATEGC_RN, 22.88,N
04/15/2025,02:00,STRG_SLR_ALL, 22.42,N
04/15/2025,02:00,STWF_T1, 18.7,N
04/15/2025,02:00,SUNVASLR_ALL, 22.47,N
04/15/2025,02:00,SWEC_G1, 43.63,N
04/15/2025,02:00,SWEETWN2_2_4, 20.95,N
04/15/2025,02:00,SWEETWN3_3, 20.95,N
04/15/2025,02:00,SWEETWND_1, 20.95,N
04/15/2025,02:00,SWFT_SLR_RN, 46.93,N
04/15/2025,02:00,SWOOSE1_U1, 46.93,N
04/15/2025,02:00,SWOOSEII_RN, 46.93,N
04/15/2025,02:00,SWTWN4_WND45, 20.95,N
04/15/2025,02:00,SWT_BESS_RN, 20.44,N
04/15/2025,02:00,S_HILLS_RN, 19.43,N
04/15/2025,02:00,TAHOKA_ALL, 17.95,N
04/15/2025,02:00,TANZ_ESS_RN, 23.21,N
04/15/2025,02:00,TAV_RN, 22.56,N
04/15/2025,02:00,TAYGETE2_ALL, 46.52,N
04/15/2025,02:00,TAYGETE_ALL, 46.52,N
04/15/2025,02:00,TBWF_ES_BES1, 45.76,N
04/15/2025,02:00,TC_GTG2_RN, 22.57,N
04/15/2025,02:00,TC_PUN1, 22.57,N
04/15/2025,02:00,TC_PUN2, 22.57,N
04/15/2025,02:00,TC_TCHP1, 22.57,N
04/15/2025,02:00,TEN_CC1, 22.17,N
04/15/2025,02:00,TEN_CT1_STG, 22.17,N
04/15/2025,02:00,TGCCS_ALL, 23.28,N
04/15/2025,02:00,TGCCS_CC1, 23.28,N
04/15/2025,02:00,TGS_GT01, 20.39,N
04/15/2025,02:00,TGW_T1_T2, 7.91,N
04/15/2025,02:00,THW_1_CCU, 22.59,N
04/15/2025,02:00,THW_2_CCU, 22.59,N
04/15/2025,02:00,THW_CC1, 22.59,N
04/15/2025,02:00,THW_CC2, 22.59,N
04/15/2025,02:00,THW_THWGT5X, 22.59,N
04/15/2025,02:00,THW_THWGT_1, 23.48,N
04/15/2025,02:00,TIMPP_RN1, 22.48,N
04/15/2025,02:00,TIMPP_RN2, 22.48,N
04/15/2025,02:00,TI_SOLAR_ALL, 46.87,N
04/15/2025,02:00,TKWSW_CHAMP, 20.59,N
04/15/2025,02:00,TKWSW_ROSCOE, 20.59,N
04/15/2025,02:00,TNP_TNP_O_1, 22.55,N
04/15/2025,02:00,TNP_TNP_O_2, 22.55,N
04/15/2025,02:00,TNSKA_CC1, 22.78,N
04/15/2025,02:00,TNSKA_CCU, 22.78,N
04/15/2025,02:00,TNS_SLR_ALL, 22.46,N
04/15/2025,02:00,TOPAZ_ALL, 22.57,N
04/15/2025,02:00,TORR_ALL, -12.35,N
04/15/2025,02:00,TORT_ESS_RN, 22.56,N
04/15/2025,02:00,TOYAH_RN, 46.46,N
04/15/2025,02:00,TRBT_SLR_RN, 46.08,N
04/15/2025,02:00,TREB_SOLAR1, 21.26,N
04/15/2025,02:00,TRENT_TRENT, 18.7,N
04/15/2025,02:00,TRINITY_ALL, 19.65,N
04/15/2025,02:00,TRIPBUT1_RN, 46.18,N
04/15/2025,02:00,TRSES_UNIT6, 23.19,N
04/15/2025,02:00,TRUENO_ALL, 5.25,N
04/15/2025,02:00,TRUSGILL_RN, 19.11,N
04/15/2025,02:00,TTRSW_RN, 23.02,N
04/15/2025,02:00,TTWEC_G1, 22.18,N
04/15/2025,02:00,TUL_SLR_ALL, 21.29,N
04/15/2025,02:00,TURQ_BESS1, 23.53,N
04/15/2025,02:00,TV_RN, 22.57,N
04/15/2025,02:00,TXCTY_CC1, 22.57,N
04/15/2025,02:00,TXCTY_CTA, 22.57,N
04/15/2025,02:00,TXCTY_CTB, 22.57,N
04/15/2025,02:00,TXCTY_CTC, 22.57,N
04/15/2025,02:00,TXCTY_ST, 22.57,N
04/15/2025,02:00,TYLRWIND_RN, 15.45,N
04/15/2025,02:00,TYNAN_RN, 23.54,N
04/15/2025,02:00,TYSN_SLR_RN, 22.78,N
04/15/2025,02:00,T_CK_GT2_RN, 18.6,N
04/15/2025,02:00,T_CK_GT3_RN, 18.6,N
04/15/2025,02:00,UCC_COG_PUN2, 22.57,N
04/15/2025,02:00,UCC_UCC_C_2, 22.57,N
04/15/2025,02:00,VANCOURT_RN, 3.61,N
04/15/2025,02:00,VENADO_ALL, -0.11,N
04/15/2025,02:00,VERAWIND_ALL, 19.11,N
04/15/2025,02:00,VERTIGO_UN1, 18.97,N
04/15/2025,02:00,VICTORIA_CC1, 21.75,N
04/15/2025,02:00,VICTPORT_RN, 21.58,N
04/15/2025,02:00,VIC_VICTORG5, 21.75,N
04/15/2025,02:00,VIC_VICTORG6, 21.75,N
04/15/2025,02:00,VISION_RN, 22.88,N
04/15/2025,02:00,VLSES_UNIT3, 22.68,N
04/15/2025,02:00,VORT_ALL_RN, 20.61,N
04/15/2025,02:00,WAKEWE_ALL, 19.55,N
04/15/2025,02:00,WAP_WAPGT_1, 22.57,N
04/15/2025,02:00,WAP_WAP_G1, 22.57,N
04/15/2025,02:00,WAP_WAP_G2, 22.57,N
04/15/2025,02:00,WAP_WAP_G3, 22.57,N
04/15/2025,02:00,WAP_WAP_G4, 22.57,N
04/15/2025,02:00,WAP_WAP_G5, 22.57,N
04/15/2025,02:00,WAP_WAP_G6, 22.55,N
04/15/2025,02:00,WAP_WAP_G7, 22.55,N
04/15/2025,02:00,WAP_WAP_G8, 22.59,N
04/15/2025,02:00,WAYMARK_RN, 46,N
04/15/2025,02:00,WCPP_CC1, 20.74,N
04/15/2025,02:00,WCPP_CT1, 20.74,N
04/15/2025,02:00,WCPP_CT2, 20.74,N
04/15/2025,02:00,WCPP_ST1, 20.74,N
04/15/2025,02:00,WEBBER_WS_T1, 22.44,N
04/15/2025,02:00,WEC_WECG1, 21.91,N
04/15/2025,02:00,WES_ALL, 22.47,N
04/15/2025,02:00,WFCOGEN_13, 19.47,N
04/15/2025,02:00,WFCOGEN_24, 19.47,N
04/15/2025,02:00,WFCOGEN_CC1, 19.47,N
04/15/2025,02:00,WFTANK_ESS1, -8.76,N
04/15/2025,02:00,WGU_RN, 22.47,N
04/15/2025,02:00,WHCCS2_4, 21.97,N
04/15/2025,02:00,WHCCS2_5_6, 21.97,N
04/15/2025,02:00,WHCCS2_CC2, 21.97,N
04/15/2025,02:00,WHCCS_CC1, 21.97,N
04/15/2025,02:00,WHCCS_CT1_ST, 21.97,N
04/15/2025,02:00,WHCCS_CT2, 21.97,N
04/15/2025,02:00,WHITE_PT_UN1, 16.3,N
04/15/2025,02:00,WHMESA_U1, 22.87,N
04/15/2025,02:00,WHTTAIL_WR1, 15.45,N
04/15/2025,02:00,WH_WIND_ALL, 20.33,N
04/15/2025,02:00,WIG_BESS_RN, 23.52,N
04/15/2025,02:00,WILDWIND_ALL, 22.56,N
04/15/2025,02:00,WIPOPA_1_2, 22.48,N
04/15/2025,02:00,WIPOPA_3_4, 22.48,N
04/15/2025,02:00,WIR_WIRTZ_G1, 22.11,N
04/15/2025,02:00,WIR_WIRTZ_G2, 22.11,N
04/15/2025,02:00,WLTC_ESR_RN, 16.34,N
04/15/2025,02:00,WL_RANCH_RN, 21.98,N
04/15/2025,02:00,WNDTS2_UNIT1, 18.69,N
04/15/2025,02:00,WND_WHITNEY, 22.35,N
04/15/2025,02:00,WOODWRD1_RN, 45.8,N
04/15/2025,02:00,WOODWRD2_RN, 45.8,N
04/15/2025,02:00,WOV_BESS_RN, 47.14,N
04/15/2025,02:00,WRSBES_BESS1, 46.82,N
04/15/2025,02:00,WZRD_ESS_RN, 22.57,N
04/15/2025,02:00,W_HRL_ESR_RN, 14.91,N
04/15/2025,02:00,W_PECO_UNIT1, 46.93,N
04/15/2025,02:00,X443ESRN, 22.86,N
04/15/2025,02:00,YNG_WND_ALL, 20.65,N
04/15/2025,02:00,ZIER_SLR_ALL, 35.04,N
04/15/2025,03:00,7RNCHSLR_ALL, 22.32,N
04/15/2025,03:00,ABINDUST_RN, 22.26,N
04/15/2025,03:00,ADL_RN, 21.75,N
04/15/2025,03:00,AEEC, 17.61,N
04/15/2025,03:00,AE_RN, 21.72,N
04/15/2025,03:00,AGUAYO_UNIT1, 21.14,N
04/15/2025,03:00,AJAXWIND_RN, 18.79,N
04/15/2025,03:00,ALGOD_ALL_RN, 17.15,N
04/15/2025,03:00,ALP_BESS_RN, 50.5,N
04/15/2025,03:00,ALVIN_RN, 21.74,N
04/15/2025,03:00,AMADEUS_ALL, 19.68,N
04/15/2025,03:00,AMISTAD_ALL, 33.92,N
04/15/2025,03:00,AMOCOOIL_CC1, 21.75,N
04/15/2025,03:00,AMOCOOIL_CC2, 21.75,N
04/15/2025,03:00,AMOCO_PUN1, 21.75,N
04/15/2025,03:00,AMOCO_PUN2, 21.75,N
04/15/2025,03:00,AMO_AMOCO_1, 21.75,N
04/15/2025,03:00,AMO_AMOCO_2, 21.75,N
04/15/2025,03:00,AMO_AMOCO_5, 21.75,N
04/15/2025,03:00,AMO_AMOCO_G1, 21.75,N
04/15/2025,03:00,AMO_AMOCO_G2, 21.75,N
04/15/2025,03:00,AMO_AMOCO_G3, 21.75,N
04/15/2025,03:00,AMO_AMOCO_S1, 21.75,N
04/15/2025,03:00,AMO_AMOCO_S2, 21.75,N
04/15/2025,03:00,ANACACHO_ANA, 31.1,N
04/15/2025,03:00,ANCHOR_ALL, 19.81,N
04/15/2025,03:00,ANDMDSLR_ALL, 19.64,N
04/15/2025,03:00,ANEM_ESS_RN, 4.51,N
04/15/2025,03:00,ANG_ALL, 20.58,N
04/15/2025,03:00,ANOL_ESS_RN, 22.18,N
04/15/2025,03:00,ANSON1_ALL, 19.67,N
04/15/2025,03:00,ANTL_ESS_ES1, 29.66,N
04/15/2025,03:00,APPALOSA_ALL, 43.85,N
04/15/2025,03:00,AQUI_ALL, 21.52,N
04/15/2025,03:00,ARAGORN_RN, 44.74,N
04/15/2025,03:00,ASCK_SLR_RN, 21.52,N
04/15/2025,03:00,ASTRA_RN, 18.19,N
04/15/2025,03:00,ATK_ATKINSG7, 21.75,N
04/15/2025,03:00,AURO_SLR_RN, 21.66,N
04/15/2025,03:00,AUSTPL_ALL, 21.82,N
04/15/2025,03:00,AVIAT_ALL, 19.57,N
04/15/2025,03:00,AVIL_ESS_RN, 43.91,N
04/15/2025,03:00,AZSP_SLR_RN, 22.03,N
04/15/2025,03:00,AZURE_RN, 19.81,N
04/15/2025,03:00,AZ_ALL, 21.75,N
04/15/2025,03:00,BAC_RN_ALL, 21.75,N
04/15/2025,03:00,BAFFIN_ALL, 11.19,N
04/15/2025,03:00,BAIRDWND_ALL, 19.81,N
04/15/2025,03:00,BAKE_RN_ALL, 21.66,N
04/15/2025,03:00,BARROW_ALL, 44.39,N
04/15/2025,03:00,BASTEN_CC1, 21.81,N
04/15/2025,03:00,BASTEN_CCU, 21.81,N
04/15/2025,03:00,BATCAVE_RN, 21.43,N
04/15/2025,03:00,BAYC_BESS_RN, 20.81,N
04/15/2025,03:00,BBREEZE_1_2, 8.56,N
04/15/2025,03:00,BCATWD_WD_1, 2.24,N
04/15/2025,03:00,BCH_RN, 21.72,N
04/15/2025,03:00,BCK_RN, 21.81,N
04/15/2025,03:00,BCNV_RN, 21.74,N
04/15/2025,03:00,BELM_SLR_RN, 21.65,N
04/15/2025,03:00,BEXAR_ES_RN, 22.5,N
04/15/2025,03:00,BIGSTAR_ALL, 21.83,N
04/15/2025,03:00,BKSL_RN, 18.76,N
04/15/2025,03:00,BLACKJAK_RN, 17.14,N
04/15/2025,03:00,BLSMT1_5_A_6, 18.56,N
04/15/2025,03:00,BLUEJAY_RN, 21.76,N
04/15/2025,03:00,BLVN_RN, 21.64,N
04/15/2025,03:00,BOARDCRK_ALL, 21.78,N
04/15/2025,03:00,BOCO_ESS_RN, 14.9,N
04/15/2025,03:00,BOOTLEG_UN1, 43.59,N
04/15/2025,03:00,BORDAS_345, -1.31,N
04/15/2025,03:00,BOSQUESW_CC1, 21.51,N
04/15/2025,03:00,BOSQUESW_CC2, 21.54,N
04/15/2025,03:00,BOSQ_BSQSU_5, 21.54,N
04/15/2025,03:00,BOSQ_BSQS_12, 21.54,N
04/15/2025,03:00,BOSQ_BSQS_34, 21.51,N
04/15/2025,03:00,BRANDON_RN, 17.11,N
04/15/2025,03:00,BRAUNIG_CC1, 21.9,N
04/15/2025,03:00,BRAUNIG_VHB1, 22.28,N
04/15/2025,03:00,BRAUNIG_VHB2, 22.28,N
04/15/2025,03:00,BRAUNIG_VHB3, 22.33,N
04/15/2025,03:00,BRAZ_WND_ALL, 22.19,N
04/15/2025,03:00,BRA_AVR1_CT2, 21.9,N
04/15/2025,03:00,BRA_AVR_CST1, 21.9,N
04/15/2025,03:00,BRHEIGHT_RN, 21.75,N
04/15/2025,03:00,BRIGHTSD_RN, 22.08,N
04/15/2025,03:00,BRIGHTSD_U1, 21.96,N
04/15/2025,03:00,BRISCOE_WIND, 18.33,N
04/15/2025,03:00,BRPANGLE_RN, 21.68,N
04/15/2025,03:00,BRPMAGNO_RN, 21.75,N
04/15/2025,03:00,BRP_BRAZ_RN, 21.67,N
04/15/2025,03:00,BRP_DIKN_RN, 21.75,N
04/15/2025,03:00,BRP_LOOP_RN, 20.46,N
04/15/2025,03:00,BRP_LOP1_RN, 4.37,N
04/15/2025,03:00,BRP_PBL1_RN, 33.28,N
04/15/2025,03:00,BRP_PBL2_RN, 33.28,N
04/15/2025,03:00,BRP_RN_UNIT1, 22.22,N
04/15/2025,03:00,BRP_SWNY_RN, 21.67,N
04/15/2025,03:00,BRP_ZPT1_RN, 4.1,N
04/15/2025,03:00,BRP_ZPT2_RN, 4.1,N
04/15/2025,03:00,BRTSW_BCW1, 19.88,N
04/15/2025,03:00,BR_ARROW_ALL, 21.89,N
04/15/2025,03:00,BR_VHB6CT5_6, 22.28,N
04/15/2025,03:00,BR_VHB6CT7_8, 22.28,N
04/15/2025,03:00,BSS_U1, 21.66,N
04/15/2025,03:00,BTE_BTE_G1, 21.75,N
04/15/2025,03:00,BTE_BTE_G2, 21.75,N
04/15/2025,03:00,BTE_BTE_G3, 21.75,N
04/15/2025,03:00,BTE_BTE_G4, 21.75,N
04/15/2025,03:00,BTE_CC1, 21.75,N
04/15/2025,03:00,BTE_PUN1, 21.75,N
04/15/2025,03:00,BTE_PUN2, 21.75,N
04/15/2025,03:00,BTM_ALL, 21.73,N
04/15/2025,03:00,BUCHAN_ALL, 22.55,N
04/15/2025,03:00,BUCKTHRN_RN, 20.7,N
04/15/2025,03:00,BUFF_GAP_ALL, 20.66,N
04/15/2025,03:00,BULLCRK_1_2, 22.29,N
04/15/2025,03:00,BVE_CC1, 21.78,N
04/15/2025,03:00,BVE_UNIT1, 21.78,N
04/15/2025,03:00,BVE_UNIT2, 21.78,N
04/15/2025,03:00,BVE_UNIT3, 21.78,N
04/15/2025,03:00,BYRDR_ES_ALL, 21.67,N
04/15/2025,03:00,BYU_BYU_1, 21.75,N
04/15/2025,03:00,BYU_BYU_12, 21.75,N
04/15/2025,03:00,BYU_BYU_34, 21.75,N
04/15/2025,03:00,BYU_CC1, 21.75,N
04/15/2025,03:00,BYU_G4_RN, 21.75,N
04/15/2025,03:00,BYU_PUN1, 21.75,N
04/15/2025,03:00,BYU_PUN2, 21.75,N
04/15/2025,03:00,BYU_PUN3, 21.75,N
04/15/2025,03:00,BYU_PUN4, 21.75,N
04/15/2025,03:00,B_DAVIS_3, 17.27,N
04/15/2025,03:00,B_DAVIS_4, 17.27,N
04/15/2025,03:00,B_DAVIS_CC1, 17.27,N
04/15/2025,03:00,B_D_B_DAVIG1, 17.27,N
04/15/2025,03:00,B_D_B_DAVIG2, 17.27,N
04/15/2025,03:00,CABEZON_ALL, 1.89,N
04/15/2025,03:00,CACH_ESS_RN, 21.97,N
04/15/2025,03:00,CALAVER_JKS1, 21.79,N
04/15/2025,03:00,CALAVER_JKS2, 21.79,N
04/15/2025,03:00,CALAVER_JTD1, 22.28,N
04/15/2025,03:00,CALAVER_JTD2, 22.28,N
04/15/2025,03:00,CALAVER_OWS1, 22.29,N
04/15/2025,03:00,CALAVER_OWS2, 22.29,N
04/15/2025,03:00,CALHOUN_ALL, 20.28,N
04/15/2025,03:00,CALLAHA_WND1, 22.04,N
04/15/2025,03:00,CAL_CALGT1, 21.75,N
04/15/2025,03:00,CAL_CALSTG1, 21.75,N
04/15/2025,03:00,CAL_CC1, 21.75,N
04/15/2025,03:00,CAL_PUN1, 21.75,N
04/15/2025,03:00,CAL_PUN2, 21.75,N
04/15/2025,03:00,CAMWIND_RN, 8.99,N
04/15/2025,03:00,CANYONWD_ALL, 19.28,N
04/15/2025,03:00,CAPRIDG4_CR4, 19.57,N
04/15/2025,03:00,CAPRIDGE_ALL, 19.57,N
04/15/2025,03:00,CARBN_BSP_1, 40.15,N
04/15/2025,03:00,CARN_ESS_RN, 17.25,N
04/15/2025,03:00,CARRIZO_ESR1, 32.66,N
04/15/2025,03:00,CASL_GAP_UN1, 43.6,N
04/15/2025,03:00,CATARINA_B1, 33.22,N
04/15/2025,03:00,CBECII_89, 21.84,N
04/15/2025,03:00,CBECII_CC3, 21.84,N
04/15/2025,03:00,CBECII_CT7, 21.84,N
04/15/2025,03:00,CBEC_ALL, 21.03,N
04/15/2025,03:00,CBEC_CC1, 21.03,N
04/15/2025,03:00,CBEC_CC2, 21.03,N
04/15/2025,03:00,CBY4_ALL, 21.75,N
04/15/2025,03:00,CBY4_CC1, 21.75,N
04/15/2025,03:00,CBY_CBY_G1, 21.75,N
04/15/2025,03:00,CBY_CBY_G2, 21.75,N
04/15/2025,03:00,CCEC_CC1, 17.27,N
04/15/2025,03:00,CCEC_GT1, 17.27,N
04/15/2025,03:00,CCEC_GT2, 17.27,N
04/15/2025,03:00,CCEC_PUN1, 17.27,N
04/15/2025,03:00,CCEC_PUN2, 17.27,N
04/15/2025,03:00,CCEC_ST1, 17.27,N
04/15/2025,03:00,CEDROHI_CHW1, -18.97,N
04/15/2025,03:00,CEDRVALE_RN, 44.62,N
04/15/2025,03:00,CFLATS_UNIT, 7.5,N
04/15/2025,03:00,CHALUP_ALL, 8.9,N
04/15/2025,03:00,CHAL_SLR_RN, 44.78,N
04/15/2025,03:00,CHAMON_UN1, 21.75,N
04/15/2025,03:00,CHAMON_UN2, 21.75,N
04/15/2025,03:00,CHEDPW_GT2, 21.75,N
04/15/2025,03:00,CHE_CC1, 21.75,N
04/15/2025,03:00,CHE_LYD, 21.75,N
04/15/2025,03:00,CHE_LYD2, 21.75,N
04/15/2025,03:00,CHE_PUN1, 21.75,N
04/15/2025,03:00,CHE_PUN2, 21.75,N
04/15/2025,03:00,CHIL_SLR, 21.69,N
04/15/2025,03:00,CHISMGRD_RN, 20.62,N
04/15/2025,03:00,CISC_RN, 21.07,N
04/15/2025,03:00,CITRUSCY_RN, 7.64,N
04/15/2025,03:00,CITYVICT_ALL, 20.36,N
04/15/2025,03:00,CLO_RN, 21.75,N
04/15/2025,03:00,CMPD_SLR_RN, 21.61,N
04/15/2025,03:00,CNLY_ESS_RN, 11.19,N
04/15/2025,03:00,CNTRY_RN, 21.55,N
04/15/2025,03:00,CN_BRKS_UNT1, 18.22,N
04/15/2025,03:00,COL_COLETOG1, 19.11,N
04/15/2025,03:00,CONIGLIO_RN, 21.56,N
04/15/2025,03:00,CONTINEN_RN, 7.41,N
04/15/2025,03:00,CORALSLR_ALL, 21.66,N
04/15/2025,03:00,CORAZON_RN, -2.83,N
04/15/2025,03:00,COTPLNS_RN, 18.44,N
04/15/2025,03:00,COTTON_PAP2, 17.21,N
04/15/2025,03:00,COTULLA_RN, 35.02,N
04/15/2025,03:00,COYOTSPR_AGR, 44.61,N
04/15/2025,03:00,COYOTSPR_RN, 44.61,N
04/15/2025,03:00,CPSES_UNIT1, 21.11,N
04/15/2025,03:00,CPSES_UNIT2, 21.11,N
04/15/2025,03:00,CRANELL_ALL, 17.14,N
04/15/2025,03:00,CRAWFISH_RN, 20.58,N
04/15/2025,03:00,CROSSETT_ALL, 43.57,N
04/15/2025,03:00,CROSSTRL_RN, 24.48,N
04/15/2025,03:00,CRWN_SLR_UN1, 21.63,N
04/15/2025,03:00,CR_RN, 21.75,N
04/15/2025,03:00,CSC_CSECG1_2, 21.86,N
04/15/2025,03:00,CS_RN, 21.75,N
04/15/2025,03:00,CTW_RN, 21.73,N
04/15/2025,03:00,CVC_CC1, 21.75,N
04/15/2025,03:00,CVC_CVCG1_5, 21.75,N
04/15/2025,03:00,CVC_CVC_G2, 21.75,N
04/15/2025,03:00,CVC_CVC_G3, 21.75,N
04/15/2025,03:00,DAG_ALL, 21.32,N
04/15/2025,03:00,DANSBY_ALL, 21.75,N
04/15/2025,03:00,DAN_ALL, 21.91,N
04/15/2025,03:00,DA_BESS, 21.69,N
04/15/2025,03:00,DA_BESS2, 21.69,N
04/15/2025,03:00,DC2SES_ALL, 21.06,N
04/15/2025,03:00,DC_E, 21.82,N
04/15/2025,03:00,DC_L, -1.83,N
04/15/2025,03:00,DC_N, 18.61,N
04/15/2025,03:00,DC_R, 7.73,N
04/15/2025,03:00,DDPEC_CC1, 21.75,N
04/15/2025,03:00,DDPEC_GT1, 21.75,N
04/15/2025,03:00,DDPEC_GT2, 21.75,N
04/15/2025,03:00,DDPEC_GT3, 21.75,N
04/15/2025,03:00,DDPEC_GT4, 21.75,N
04/15/2025,03:00,DDPEC_GT6, 21.75,N
04/15/2025,03:00,DDPEC_ST1, 21.75,N
04/15/2025,03:00,DECKER_GT, 21.81,N
04/15/2025,03:00,DENISON_G1_2, 20.89,N
04/15/2025,03:00,DERMOTT_ALL, 19.59,N
04/15/2025,03:00,DGFS_ESR_RN, 43.86,N
04/15/2025,03:00,DIBOL_RN, 22.06,N
04/15/2025,03:00,DIB_CC1, 21.75,N
04/15/2025,03:00,DIB_DIB_G1, 21.75,N
04/15/2025,03:00,DIB_DIB_G2, 21.75,N
04/15/2025,03:00,DIB_DIB_G3, 21.75,N
04/15/2025,03:00,DIB_DIB_G4, 21.75,N
04/15/2025,03:00,DIB_PUN1, 21.75,N
04/15/2025,03:00,DIB_PUN2, 21.75,N
04/15/2025,03:00,DILEOS_UNIT1, 21.43,N
04/15/2025,03:00,DKNS_ESS_RN, 18.76,N
04/15/2025,03:00,DMA_RN, 21.33,N
