Time,Coal and Lignite,Hydro,Nuclear,Power Storage,Solar,Wind,Natural Gas,Other
2025-04-10 08:54:57-05:00,5698.41259765625,28.1800003051758,5069.03857421875,87.8123626708984,21195.208984375,5569.70361328125,10131.204391479492,0.0
2025-04-10 08:59:57-05:00,5470.85546875,28.0300006866455,5070.65966796875,92.6821517944336,22141.96875,5357.8955078125,9756.389373779299,0.0
2025-04-10 09:04:57-05:00,5375.75732421875,27.7199993133545,5069.8662109375,20.3878364562988,22749.34765625,5065.8623046875,9880.14958190918,0.0
2025-04-10 09:09:57-05:00,5293.79736328125,28.0100002288818,5068.18798828125,64.8711547851563,23231.056640625,4955.44482421875,9837.741149902344,0.0
2025-04-10 09:14:57-05:00,5207.29931640625,28.0,5069.27734375,125.9462890625,23543.904296875,4765.26953125,9723.451965332031,0.0
2025-04-10 09:19:57-05:00,5088.392578125,27.9500007629395,5068.46630859375,110.574600219727,23928.8203125,4612.41064453125,9801.272369384766,0.0
2025-04-10 09:24:57-05:00,5019.6923828125,28.0300006866455,5068.41455078125,91.9720458984375,24182.310546875,4585.97607421875,9852.22868347168,0.0
2025-04-10 09:29:57-05:00,4948.45263671875,28.0699996948242,5066.59130859375,122.972213745117,24424.970703125,4546.90966796875,9805.344940185547,0.0
2025-04-10 09:34:57-05:00,4930.61376953125,27.9200000762939,5068.16796875,180.535781860352,24638.15234375,4521.07421875,9849.259826660156,0.0
2025-04-10 09:39:57-05:00,4928.296875,28.1499996185303,5068.30126953125,115.837127685547,24714.193359375,4504.17236328125,9746.964691162111,0.0
2025-04-10 09:44:57-05:00,5009.17138671875,27.9200000762939,5067.4775390625,51.5570411682129,24850.615234375,4484.6015625,9629.471069335938,0.0
2025-04-10 09:49:57-05:00,5000.25341796875,28.1399993896484,5068.591796875,35.4849891662598,24972.095703125,4515.45361328125,9633.812133789062,0.0
2025-04-10 09:54:57-05:00,5002.49755859375,28.2999992370605,5067.5576171875,13.9658823013306,25089.02734375,4506.14892578125,9601.60171508789,0.0
2025-04-10 09:59:57-05:00,5011.0869140625,0.0,5068.8505859375,51.2620086669922,25078.310546875,4465.77001953125,9588.250747680666,0.0
2025-04-10 10:04:57-05:00,5031.234375,0.0,5067.14892578125,78.0850372314453,25225.142578125,4424.79052734375,9546.34599304199,0.0
2025-04-10 10:09:57-05:00,5052.45556640625,0.0,5065.81201171875,80.9701843261719,25258.185546875,4419.47900390625,9573.695770263672,0.0
2025-04-10 10:14:57-05:00,5049.08447265625,0.0,5069.14501953125,134.342239379883,25161.44921875,4464.21630859375,9535.22004699707,0.0
2025-04-10 10:19:57-05:00,5032.09130859375,0.0,5069.2529296875,224.348037719727,25051.529296875,4479.185546875,9595.568344116211,0.0
2025-04-10 10:24:57-05:00,5027.7333984375,0.0,5068.39111328125,240.391204833984,25138.248046875,4464.75927734375,9605.457000732422,0.0
2025-04-10 10:29:57-05:00,4985.04248046875,0.0,5068.33154296875,184.821075439453,25158.447265625,4442.3505859375,9624.985641479492,0.0
2025-04-10 10:34:57-05:00,4935.90283203125,0.0,5068.330078125,155.583602905273,25248.66796875,4369.68359375,9634.356506347656,0.0
2025-04-10 10:39:57-05:00,4892.36376953125,0.0,5066.396484375,133.757461547852,25613.45703125,4338.8564453125,9615.295410156252,0.0
2025-04-10 10:44:57-05:00,4896.62890625,0.0,5065.78955078125,138.902740478516,25551.509765625,4382.6728515625,9601.33020019531,0.0
2025-04-10 10:49:57-05:00,4894.60791015625,0.0,5066.62109375,193.322463989258,25426.7890625,4386.77685546875,9619.969528198242,0.0
2025-04-10 10:54:57-05:00,4878.31591796875,0.0,5065.56884765625,302.332183837891,25380.08203125,4470.580078125,9612.662872314453,0.0
2025-04-10 10:59:57-05:00,4870.21240234375,0.0,5067.95458984375,157.244918823242,25331.8671875,4559.35107421875,9585.536712646484,0.0
2025-04-10 11:04:57-05:00,4877.92578125,0.0,5067.986328125,49.2997131347656,25523.4765625,4610.03564453125,9604.60269165039,0.0
2025-04-10 11:09:57-05:00,4892.66552734375,0.0,5070.17431640625,96.6044082641602,25469.318359375,4664.880859375,9557.284756422043,0.0
2025-04-10 11:14:57-05:00,4895.6865234375,0.0,5067.08056640625,142.866821289062,25463.412109375,4772.22607421875,9582.789503097534,0.0
2025-04-10 11:19:57-05:00,4876.40576171875,0.0,5065.490234375,30.5822105407715,25468.501953125,4904.43505859375,9597.2533159256,0.0
2025-04-10 11:24:57-05:00,4879.64794921875,0.0,5066.7568359375,47.1850624084473,25511.580078125,5082.96484375,9583.783988952637,0.0
2025-04-10 11:29:57-05:00,4893.1669921875,0.0,5066.5380859375,45.6589126586914,25674.521484375,5143.6025390625,9371.87400817871,0.0
2025-04-10 11:34:57-05:00,4864.42236328125,0.0,5066.2763671875,247.456573486328,25553.486328125,5202.962890625,9320.0146484375,0.0
2025-04-10 11:39:57-05:00,4870.88134765625,0.0,5065.63916015625,57.4619178771973,25667.9921875,5161.10986328125,9452.982543945312,0.0
2025-04-10 11:44:57-05:00,4903.46923828125,0.0,5065.65966796875,75.9055786132813,25820.896484375,5411.3564453125,9337.778030395508,0.0
2025-04-10 11:49:57-05:00,4882.7783203125,0.0,5067.1396484375,76.6667938232422,26037.1875,5599.3154296875,9240.82209777832,0.0
2025-04-10 11:54:57-05:00,4783.75732421875,0.0,5064.6875,85.7013854980469,25998.482421875,5757.0927734375,9076.921905517578,0.0
2025-04-10 11:59:57-05:00,4684.96240234375,0.0,5065.64013671875,60.8680953979492,26263.49609375,5799.6396484375,8935.378677368166,0.0
2025-04-10 12:04:57-05:00,4595.830078125,0.0,5065.79638671875,145.491958618164,26047.6328125,5918.20849609375,9047.7529296875,0.0
2025-04-10 12:09:57-05:00,4517.0380859375,0.0,5065.587890625,161.345230102539,26107.369140625,5920.7705078125,9055.52816772461,0.0
2025-04-10 12:14:57-05:00,4484.01904296875,0.0,5065.55029296875,121.501518249512,26214.615234375,6011.61962890625,9030.891998291016,0.0
2025-04-10 12:19:57-05:00,4411.40576171875,0.0,5066.74951171875,221.039657592773,26320.83984375,6091.859375,9058.333099365234,0.0
2025-04-10 12:24:57-05:00,4466.6015625,0.0,5067.54638671875,172.439193725586,26268.037109375,6174.435546875,9164.400924682617,0.0
2025-04-10 12:29:57-05:00,4532.72119140625,0.0,5067.10595703125,174.227111816406,26262.681640625,6404.38623046875,9193.737335205078,0.0
2025-04-10 12:34:57-05:00,4586.80419921875,0.0,5067.6591796875,108.19506072998,26370.29296875,6545.4091796875,9101.892761230469,0.0
2025-04-10 12:39:57-05:00,4623.27734375,0.0,5064.87158203125,161.561218261719,26310.220703125,6662.6142578125,9112.708999633789,0.0
2025-04-10 12:44:57-05:00,4687.10693359375,0.0,5066.9453125,173.4306640625,26252.19921875,6621.3369140625,9268.127700805664,0.0
2025-04-10 12:49:57-05:00,4732.3232421875,0.0,5065.73876953125,185.547744750977,26336.75,6884.64453125,9156.640243530273,0.0
2025-04-10 12:54:57-05:00,4808.0546875,0.0,5064.97607421875,122.805389404297,26240.658203125,6875.865234375,9019.081604003906,0.0
2025-04-10 12:59:57-05:00,4839.59619140625,0.0,5064.66748046875,222.428009033203,26364.060546875,6869.25439453125,9027.748809814453,0.0
2025-04-10 13:04:57-05:00,4938.296875,0.0,5065.03173828125,201.128158569336,26514.470703125,6950.1572265625,9322.114776611328,0.0
2025-04-10 13:09:57-05:00,4991.3955078125,0.0,5065.953125,104.455963134766,26453.53125,7082.1669921875,9321.254974365234,0.0
2025-04-10 13:14:57-05:00,5041.876953125,0.0,5068.12646484375,93.9874572753906,26317.39453125,7169.3564453125,9337.903991699219,0.0
2025-04-10 13:19:57-05:00,5073.00146484375,0.0,5063.96484375,76.9364624023438,26312.37890625,7150.205078125,9303.911163330078,0.0
2025-04-10 13:24:57-05:00,5151.6611328125,0.0,5066.40771484375,93.3669586181641,26417.015625,7134.00830078125,9477.166519165039,0.0
2025-04-10 13:29:57-05:00,5162.33740234375,0.0,5064.55517578125,100.227172851563,26473.921875,7219.3642578125,9662.460418701172,0.0
2025-04-10 13:34:57-05:00,5203.12646484375,0.0,5064.64306640625,224.947006225586,26392.4140625,7216.24072265625,9730.996795654299,0.0
2025-04-10 13:39:57-05:00,5278.9931640625,0.0,5065.47119140625,219.304077148437,26445.9375,7266.12646484375,9764.39405822754,0.0
2025-04-10 13:44:57-05:00,5422.26953125,0.0,5065.0986328125,189.674209594727,26360.9765625,7354.3671875,9819.971298217773,0.0
2025-04-10 13:49:57-05:00,5446.50927734375,0.0,5065.224609375,155.566284179688,26385.263671875,7512.31787109375,9842.16502380371,0.0
2025-04-10 13:54:57-05:00,5486.4296875,0.00999999977648258,5063.7626953125,174.596237182617,26351.765625,7591.9736328125,9878.772685527802,0.0
2025-04-10 13:59:57-05:00,5437.208984375,0.0,5062.9794921875,192.749633789063,26449.0546875,7554.35302734375,9744.52158498764,0.0
2025-04-10 14:04:57-05:00,5380.8154296875,0.0,5063.1845703125,240.727020263672,26433.921875,7665.93896484375,9959.85842180252,0.0
2025-04-10 14:09:57-05:00,5434.39111328125,0.0,5061.787109375,303.950653076172,26336.73046875,7633.34326171875,10161.562264919283,0.0
2025-04-10 14:14:57-05:00,5508.1484375,0.0,5063.74951171875,203.218673706055,26356.896484375,7787.4521484375,10213.005924224854,0.0
2025-04-10 14:19:57-05:00,5496.88720703125,0.0,5062.1513671875,174.637405395508,26329.74609375,7889.22265625,10253.019123077393,0.0
2025-04-10 14:24:57-05:00,5457.39111328125,0.0,5063.4599609375,171.594253540039,26562.712890625,8008.82470703125,10264.7337372303,0.0
2025-04-10 14:29:57-05:00,5518.20947265625,0.0,5063.29248046875,13.8261375427246,26410.283203125,8033.4697265625,10527.38623380661,0.0
2025-04-10 14:34:57-05:00,5615.48828125,19.0,5062.2177734375,230.591278076172,26441.3984375,8133.88232421875,10445.80236530304,0.0
2025-04-10 14:39:57-05:00,5704.5849609375,0.0,5063.412109375,56.130989074707,26480.685546875,8108.99658203125,10672.933197975157,0.0
2025-04-10 14:44:57-05:00,5767.54736328125,0.0,5062.37646484375,77.1817855834961,26453.7890625,8195.458984375,10662.80574417114,0.0
2025-04-10 14:49:57-05:00,5834.55322265625,0.0,5063.41064453125,144.146636962891,26486.35546875,8238.615234375,10752.22161102295,0.0
2025-04-10 14:54:57-05:00,5958.6748046875,0.0,5061.97314453125,44.1409111022949,26463.5546875,8115.2861328125,11011.838906288149,0.0
2025-04-10 14:59:57-05:00,5875.00537109375,0.0,5060.9033203125,21.7328758239746,26599.494140625,8301.5400390625,11158.371012687683,0.0
2025-04-10 15:04:57-05:00,5743.189453125,0.0,5060.986328125,57.335750579834,26443.326171875,8369.3759765625,11241.68998527527,0.0
2025-04-10 15:09:57-05:00,5737.1533203125,0.0,5062.7939453125,267.933990478516,26503.7109375,8328.0458984375,11336.698890686035,0.0
2025-04-10 15:14:57-05:00,5759.23291015625,0.0,5061.09814453125,248.584930419922,26477.341796875,8317.029296875,11541.479970932009,0.0
2025-04-10 15:19:57-05:00,5894.71142578125,0.0,5060.46240234375,24.909631729126,26710.888671875,8283.8583984375,11808.399982452393,0.0
2025-04-10 15:24:57-05:00,5981.7763671875,0.0,5060.2802734375,27.1578922271729,26511.751953125,8447.7119140625,11956.792045593262,0.0
2025-04-10 15:29:57-05:00,5905.30810546875,0.0,5064.2919921875,122.575386047363,26456.8671875,8315.443359375,12054.688907623291,0.0
2025-04-10 15:34:57-05:00,5872.826171875,0.0,5061.6259765625,97.894401550293,26510.814453125,8143.3671875,12250.358927726746,0.0
2025-04-10 15:39:57-05:00,5898.80224609375,0.0,5060.58544921875,197.763717651367,26464.037109375,8315.4931640625,12525.1522102356,0.0
2025-04-10 15:44:57-05:00,5867.62548828125,0.0,5061.48876953125,123.716812133789,26349.873046875,8273.4345703125,12747.15851783753,0.0
2025-04-10 15:49:57-05:00,5920.9423828125,0.0,5058.70654296875,109.908630371094,26402.595703125,8313.4658203125,12880.782540321356,0.0
2025-04-10 15:54:57-05:00,5991.177734375,0.0,5062.29296875,88.2970123291016,26317.234375,8525.9931640625,13028.01831436157,0.0
2025-04-10 15:59:57-05:00,5994.2783203125,0.0,5061.21923828125,252.456481933594,26200.728515625,8516.4462890625,13119.095632553095,0.0
