OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/26/2024,01:00,10178.23,1224.20,6283.51,1187.98,9773.12,3014.66,6059.25,1207.06,38928.01,N
02/26/2024,02:00,9899.25,1135.79,6204.22,1141.37,9279.91,2778.97,5752.16,1169.57,37361.24,N
02/26/2024,03:00,9730.02,1109.09,6375.68,1132.50,9021.23,2847.58,5556.80,1055.17,36828.06,N
02/26/2024,04:00,9755.89,1163.89,6357.54,1106.57,8970.06,2801.78,5484.16,1077.07,36716.97,N
02/26/2024,05:00,9916.71,1218.07,6366.94,1128.39,9134.18,2777.01,5539.30,1108.58,37189.20,N
02/26/2024,06:00,10438.04,1284.30,6196.62,1222.85,9818.17,2863.36,5823.06,1180.21,38826.61,N
02/26/2024,07:00,11097.88,1434.30,6164.65,1335.81,10934.71,3116.60,6348.24,1218.05,41650.24,N
02/26/2024,08:00,11403.03,1500.84,6171.11,1416.93,11455.38,3133.64,6625.57,1327.09,43033.60,N
02/26/2024,09:00,11714.76,1589.82,6219.69,1416.86,11677.13,3191.66,6733.83,1499.02,44042.76,N
02/26/2024,10:00,12045.49,1651.36,6160.76,1410.74,11850.51,3157.69,6821.40,1497.05,44594.99,N
02/26/2024,11:00,12280.27,1723.28,6138.42,1438.54,12193.02,3376.53,6921.87,1493.08,45565.02,N
02/26/2024,12:00,12483.67,1771.28,6084.68,1445.31,12839.57,3545.31,7064.47,1514.81,46749.11,N
02/26/2024,13:00,12725.07,1828.73,6109.42,1466.78,13499.10,3891.56,7324.04,1550.15,48394.84,N
02/26/2024,14:00,13097.16,1908.19,6240.07,1457.49,14172.96,4119.11,7697.40,1482.39,50174.77,N
02/26/2024,15:00,13545.13,1956.35,6252.38,1492.48,14805.10,4307.72,8017.11,1603.67,51979.93,N
02/26/2024,16:00,13837.45,1968.16,6284.44,1515.43,15366.50,4376.79,8356.59,1739.18,53444.54,N
02/26/2024,17:00,13807.36,2004.63,6167.63,1582.11,15685.24,4332.70,8635.79,1764.45,53979.90,N
02/26/2024,18:00,13590.49,1926.56,6261.30,1574.56,15717.41,4336.09,8714.92,1705.18,53826.52,N
02/26/2024,19:00,13367.98,1925.08,6392.09,1612.69,15534.62,4218.75,8748.77,1629.68,53429.65,N
02/26/2024,20:00,13213.40,1884.47,6457.31,1579.59,15493.95,4175.22,8694.13,1640.95,53139.01,N
02/26/2024,21:00,12947.27,1832.32,6282.31,1533.20,15025.92,4050.44,8395.22,1625.68,51692.35,N
02/26/2024,22:00,12573.17,1740.06,6319.65,1483.10,14332.83,3905.50,8007.68,1493.83,49855.82,N
02/26/2024,23:00,11989.25,1600.19,6235.94,1420.62,13321.24,3678.98,7421.75,1451.88,47119.84,N
02/26/2024,24:00,11296.18,1465.47,6148.60,1352.80,12164.16,3451.06,6825.89,1395.80,44099.97,N
