OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/11/2024,01:00,10236.74,1321.94,6330.32,1409.46,10514.63,3023.87,5964.34,920.11,39721.41,N
02/11/2024,02:00,9913.19,1263.17,6344.08,1394.10,10192.08,2955.02,5733.31,924.67,38719.60,N
02/11/2024,03:00,9720.03,1240.71,6386.22,1390.81,9979.29,2786.41,5568.95,960.04,38032.47,N
02/11/2024,04:00,9588.67,1234.64,6343.20,1387.28,9932.72,2707.51,5450.88,1021.52,37666.43,N
02/11/2024,05:00,9532.66,1248.76,6344.60,1398.11,10003.47,2693.51,5462.72,1131.02,37814.85,N
02/11/2024,06:00,9588.19,1229.89,6279.69,1448.13,10234.90,2625.75,5452.55,1237.72,38096.81,N
02/11/2024,07:00,9733.31,1346.55,6183.31,1487.11,10675.02,2713.44,5633.81,1320.45,39093.01,N
02/11/2024,08:00,9913.36,1369.57,5975.17,1524.45,11300.56,2795.01,5841.72,1448.56,40168.40,N
02/11/2024,09:00,10261.28,1434.02,6144.60,1608.44,12092.35,2974.17,6058.88,1469.62,42043.36,N
02/11/2024,10:00,10730.74,1501.36,6310.97,1666.35,12801.55,3203.87,6291.89,1452.28,43959.00,N
02/11/2024,11:00,11083.07,1469.13,6345.55,1672.69,13306.13,3270.71,6424.04,1358.13,44929.45,N
02/11/2024,12:00,11351.87,1486.40,6334.70,1727.55,13525.85,3397.41,6464.93,1362.58,45651.28,N
02/11/2024,13:00,11538.31,1503.44,6327.11,1749.95,13765.77,3494.11,6477.66,1400.91,46257.25,N
02/11/2024,14:00,11670.99,1513.77,6459.06,1762.51,13924.89,3587.35,6509.53,1365.97,46794.07,N
02/11/2024,15:00,11818.25,1537.92,6528.69,1762.12,13987.53,3639.81,6630.57,1232.70,47137.59,N
02/11/2024,16:00,11903.58,1512.41,6474.74,1767.07,14130.93,3686.24,6892.88,1194.07,47561.93,N
02/11/2024,17:00,11874.26,1557.48,6442.10,1776.50,14286.87,3695.54,7041.79,1241.29,47915.84,N
02/11/2024,18:00,11577.35,1621.77,6414.13,1782.21,14358.68,3662.05,7055.84,1321.20,47793.23,N
02/11/2024,19:00,11357.88,1565.98,6511.14,1783.98,14492.41,3581.72,7135.11,1262.78,47691.00,N
02/11/2024,20:00,11074.64,1559.65,6573.46,1773.76,14440.61,3586.09,7173.23,1254.98,47436.42,N
02/11/2024,21:00,10828.29,1605.10,6611.27,1777.78,14459.02,3438.73,7156.75,1252.57,47129.51,N
02/11/2024,22:00,10534.77,1594.31,6586.29,1743.05,14222.11,3297.76,7035.53,1235.87,46249.69,N
02/11/2024,23:00,10358.81,1619.28,6598.95,1727.46,14175.97,3316.41,7058.60,1240.52,46096.01,N
02/11/2024,24:00,9895.30,1495.00,6601.13,1667.81,13628.41,3136.81,6720.05,1166.56,44311.07,N
