OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/05/2024,01:00,9602.88,1369.02,6338.98,1366.83,10931.42,2654.22,6073.77,997.29,39334.41,N
02/05/2024,02:00,9434.07,1299.18,6380.67,1332.91,10681.77,2657.24,5967.04,951.44,38704.32,N
02/05/2024,03:00,9413.95,1320.47,6422.72,1305.51,10439.61,2736.96,5912.94,919.05,38471.21,N
02/05/2024,04:00,9466.11,1334.18,6503.90,1312.14,10517.42,2809.73,5944.50,905.41,38793.40,N
02/05/2024,05:00,9689.00,1393.85,6479.82,1333.76,10840.38,2890.39,6141.24,966.74,39735.18,N
02/05/2024,06:00,10259.03,1476.58,6520.51,1412.04,11665.56,2974.64,6601.80,1034.21,41944.37,N
02/05/2024,07:00,10987.35,1672.46,6609.76,1525.48,13027.59,3319.33,7334.72,1116.59,45593.27,N
02/05/2024,08:00,11338.97,1747.79,6605.48,1579.34,13804.51,3504.58,7733.82,1207.90,47522.38,N
02/05/2024,09:00,11427.48,1747.67,6605.39,1585.80,13886.57,3371.42,7662.47,1214.51,47501.33,N
02/05/2024,10:00,11596.75,1745.50,6502.51,1567.49,13561.60,3366.39,7599.09,1236.44,47175.76,N
02/05/2024,11:00,11792.60,1713.88,6492.22,1541.54,13177.55,3282.28,7553.10,1188.91,46742.09,N
02/05/2024,12:00,11822.59,1648.40,6419.50,1495.65,12770.48,3211.75,7350.40,1187.23,45906.01,N
02/05/2024,13:00,11602.91,1584.08,6335.10,1466.30,12371.75,3177.58,7148.20,1159.89,44845.80,N
02/05/2024,14:00,11455.24,1538.89,6372.39,1468.48,12029.76,3227.15,6862.15,1139.83,44093.88,N
02/05/2024,15:00,11336.32,1507.91,6408.65,1446.23,11772.66,3216.57,6605.45,1154.61,43448.40,N
02/05/2024,16:00,11309.93,1463.51,6388.62,1438.34,11649.60,3268.02,6565.17,1178.95,43262.14,N
02/05/2024,17:00,11277.88,1489.96,6324.35,1446.96,11707.14,3351.14,6708.03,1235.75,43541.22,N
02/05/2024,18:00,11313.33,1551.76,6279.42,1477.35,12204.21,3334.23,7003.23,1279.94,44443.47,N
02/05/2024,19:00,11624.10,1659.42,6140.77,1438.57,13007.65,3380.45,7482.33,1404.88,46138.16,N
02/05/2024,20:00,11672.84,1698.42,6145.29,1475.81,13260.11,3491.93,7682.03,1454.53,46880.97,N
02/05/2024,21:00,11599.90,1708.58,6076.85,1507.13,13200.65,3435.36,7713.21,1442.49,46684.17,N
02/05/2024,22:00,11300.84,1671.95,6041.62,1409.22,12808.00,3380.71,7442.32,1414.71,45469.37,N
02/05/2024,23:00,10782.33,1596.68,6155.23,1532.79,12171.47,3218.23,7045.44,1379.09,43881.25,N
02/05/2024,24:00,10329.57,1517.64,6407.06,1532.13,11608.50,2977.65,6694.53,1363.43,42430.50,N
