OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/21/2024,01:00,10049.23,1311.93,6186.99,1215.00,9961.39,2976.10,5887.18,1068.91,38656.73,N
02/21/2024,02:00,9763.13,1262.31,6107.58,1210.03,9438.22,2877.61,5660.93,1027.52,37347.34,N
02/21/2024,03:00,9618.33,1231.90,6103.00,1207.44,9224.95,2666.81,5560.37,1043.01,36655.80,N
02/21/2024,04:00,9606.47,1223.09,6086.50,1214.02,9187.79,2636.65,5560.72,1095.53,36610.78,N
02/21/2024,05:00,9753.36,1245.80,6085.01,1229.48,9453.24,2721.73,5653.26,1130.50,37272.38,N
02/21/2024,06:00,10291.81,1290.89,6151.61,1278.71,10167.55,2823.07,5920.66,1112.10,39036.39,N
02/21/2024,07:00,10972.92,1435.12,6213.10,1384.58,11304.29,3185.61,6509.31,1204.79,42209.72,N
02/21/2024,08:00,11214.18,1466.61,6326.53,1333.39,11798.63,3301.25,6806.95,1207.07,43454.62,N
02/21/2024,09:00,11349.67,1548.47,6218.83,1251.79,11918.22,3256.82,6858.22,1206.14,43608.16,N
02/21/2024,10:00,11555.57,1583.32,6037.46,1202.84,11700.25,3292.64,6864.86,1274.26,43511.20,N
02/21/2024,11:00,11784.09,1549.40,6056.49,1191.88,11616.19,3361.82,6891.17,1269.64,43720.69,N
02/21/2024,12:00,11944.93,1594.84,6051.31,1174.92,11647.97,3450.06,6850.21,1251.40,43965.64,N
02/21/2024,13:00,12149.38,1655.04,6097.81,1183.73,11918.01,3545.07,6804.46,1286.68,44640.18,N
02/21/2024,14:00,12432.51,1675.25,6182.50,1240.61,12337.84,3608.42,6825.16,1322.48,45624.77,N
02/21/2024,15:00,12562.12,1654.36,6207.23,1275.89,12553.06,3745.27,6927.31,1297.14,46222.39,N
02/21/2024,16:00,12639.65,1683.36,6236.75,1286.42,12717.37,3823.87,7162.65,1199.85,46749.91,N
02/21/2024,17:00,12620.92,1666.20,6209.41,1305.73,12930.54,3921.69,7477.04,1235.05,47366.57,N
02/21/2024,18:00,12395.19,1610.94,6267.78,1314.32,13111.80,3938.16,7752.54,1225.20,47615.93,N
02/21/2024,19:00,12327.79,1671.23,6307.10,1352.89,13399.46,3809.10,7877.74,1265.26,48010.58,N
02/21/2024,20:00,12233.15,1684.63,6319.69,1370.20,13497.12,3884.31,7974.17,1249.91,48213.18,N
02/21/2024,21:00,12062.97,1611.99,6244.34,1338.14,13209.21,3733.53,7777.32,1253.40,47230.90,N
02/21/2024,22:00,11690.31,1553.07,6136.24,1355.90,12698.56,3641.50,7465.77,1297.78,45839.13,N
02/21/2024,23:00,11193.33,1424.33,6030.02,1391.45,11762.46,3349.80,6952.76,1274.66,43378.80,N
02/21/2024,24:00,10590.49,1295.08,5955.41,1329.50,10882.19,3171.19,6459.43,1269.03,40952.30,N
