OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/17/2024,01:00,9595.29,1233.30,6021.77,1402.42,10193.54,4135.15,6442.40,1034.79,40058.65,N
05/17/2024,02:00,9368.84,1189.70,5992.46,1419.62,9710.38,3940.58,6197.09,1035.66,38854.33,N
05/17/2024,03:00,9183.96,1154.62,6039.04,1415.18,9389.60,3656.99,5925.62,1086.16,37851.17,N
05/17/2024,04:00,9203.01,1148.47,6014.41,1397.85,9196.60,3508.73,5803.42,1070.87,37343.36,N
05/17/2024,05:00,9223.90,1159.12,6022.63,1387.86,9354.57,3492.84,5846.95,1068.99,37556.85,N
05/17/2024,06:00,9550.67,1246.57,6081.72,1422.61,9791.49,3554.44,6048.77,1064.19,38760.46,N
05/17/2024,07:00,9915.64,1297.85,6104.97,1470.21,10626.58,3719.11,6531.21,1083.07,40748.65,N
05/17/2024,08:00,10168.44,1426.66,6067.87,1479.22,11275.63,3800.72,6837.71,1064.40,42120.64,N
05/17/2024,09:00,10478.86,1499.33,6046.32,1476.94,11621.65,3753.09,6920.24,1073.22,42869.65,N
05/17/2024,10:00,10788.21,1589.67,6138.63,1530.55,12119.12,3751.93,7098.35,1134.24,44150.70,N
05/17/2024,11:00,11183.13,1670.64,6291.29,1595.24,12654.87,3917.67,7438.47,1144.67,45895.98,N
05/17/2024,12:00,11362.57,1801.97,6207.78,1649.40,13261.44,3875.68,7716.71,1182.52,47058.05,N
05/17/2024,13:00,11415.81,1776.24,6349.16,1740.49,13939.64,3803.12,7828.45,1201.31,48054.22,N
05/17/2024,14:00,11585.24,1875.07,6361.29,1775.35,14783.18,4045.58,8230.83,1269.23,49925.78,N
05/17/2024,15:00,11580.04,1971.77,6433.72,1803.12,15678.63,4280.71,8798.74,1335.44,51882.17,N
05/17/2024,16:00,11497.64,2019.88,6548.19,1826.38,16244.78,4257.29,9375.18,1390.31,53159.65,N
05/17/2024,17:00,11441.66,2094.41,6619.06,1891.09,16846.77,4364.38,10006.77,1441.59,54705.74,N
05/17/2024,18:00,11412.04,2128.71,6666.37,1922.32,17114.20,4460.06,10439.80,1500.10,55643.59,N
05/17/2024,19:00,11333.77,2094.22,6703.03,1915.50,16934.84,4458.83,10409.24,1490.27,55339.71,N
05/17/2024,20:00,11295.46,1997.14,6373.10,1761.20,16360.05,4288.81,10159.22,1520.53,53755.50,N
05/17/2024,21:00,11393.41,1918.84,6112.76,1521.32,15499.42,4240.72,9609.24,1488.55,51784.27,N
05/17/2024,22:00,11285.47,1844.23,6084.62,1402.90,14929.55,4142.96,9234.10,1427.36,50351.18,N
05/17/2024,23:00,11005.48,1733.72,6269.71,1458.24,13994.17,4001.58,8739.22,1318.50,48520.64,N
05/17/2024,24:00,10532.62,1609.18,6332.87,1427.84,12987.01,3804.30,8129.09,1193.99,46016.91,N
