OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/26/2024,01:00,15411.71,1890.36,6941.34,1784.97,17127.63,4238.93,9322.77,1429.00,58146.69,N
08/26/2024,02:00,14748.58,1723.12,7035.10,1729.52,15985.96,4056.46,8877.46,1357.36,55513.56,N
08/26/2024,03:00,14296.15,1703.23,7259.95,1672.10,15187.34,3873.63,8441.58,1288.95,53722.92,N
08/26/2024,04:00,14055.93,1654.17,7233.25,1627.25,14723.80,3786.49,8191.69,1261.01,52533.58,N
08/26/2024,05:00,14038.66,1638.80,7132.93,1620.61,14613.24,3694.84,8067.13,1264.77,52070.98,N
08/26/2024,06:00,14248.83,1698.26,6999.13,1644.46,14864.01,3826.76,8103.29,1281.99,52666.72,N
08/26/2024,07:00,14580.77,1778.02,7044.79,1709.22,15439.20,4059.44,8515.55,1369.42,54496.41,N
08/26/2024,08:00,14619.42,1776.16,7124.36,1742.04,15706.97,4126.14,8702.67,1412.20,55209.96,N
08/26/2024,09:00,15420.53,1847.97,7305.54,1820.57,16374.07,4267.59,8946.74,1394.15,57377.14,N
08/26/2024,10:00,16427.85,2048.94,7609.03,1929.40,17804.89,4590.97,9534.04,1471.89,61417.02,N
08/26/2024,11:00,16435.57,2246.88,7642.03,2038.08,19235.79,4991.80,10228.65,1575.94,64394.73,N
08/26/2024,12:00,16115.19,2430.44,7636.92,2165.62,20774.42,5189.03,10972.70,1697.46,66981.80,N
08/26/2024,13:00,16079.74,2554.76,7557.02,2255.43,22110.21,5447.92,11640.23,1807.63,69452.94,N
08/26/2024,14:00,16772.63,2585.21,7625.50,2378.03,23314.27,5707.11,11837.16,1899.83,72119.75,N
08/26/2024,15:00,17768.54,2661.32,7478.12,2426.05,24113.22,5849.43,11602.74,1942.53,73841.95,N
08/26/2024,16:00,18222.62,2745.52,7573.49,2435.12,24386.25,5866.07,11268.40,1963.86,74461.34,N
08/26/2024,17:00,18389.20,2703.25,7569.09,2453.09,24600.04,5908.38,11071.04,1912.67,74606.76,N
08/26/2024,18:00,18479.07,2606.58,7549.81,2468.92,24289.03,5692.29,10936.19,1855.48,73877.37,N
08/26/2024,19:00,17997.75,2555.20,7504.04,2429.00,23838.84,5541.21,10879.14,1802.74,72547.92,N
08/26/2024,20:00,17410.71,2506.86,7421.97,2308.59,22911.88,5369.14,10723.94,1739.97,70393.06,N
08/26/2024,21:00,17108.23,2447.38,7448.67,2211.10,22090.73,5285.70,10524.62,1668.10,68784.53,N
08/26/2024,22:00,16580.62,2316.75,7299.90,2113.37,20995.81,4991.83,10063.16,1642.92,66004.37,N
08/26/2024,23:00,15725.26,2129.07,7104.19,1940.32,19488.87,4684.34,9342.54,1489.77,61904.36,N
08/26/2024,24:00,14878.45,1938.41,7079.27,1835.35,17864.25,4359.88,8598.75,1381.24,57935.62,N
