OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/13/2024,01:00,16428.96,2057.95,7165.93,1968.73,18271.07,4654.91,10226.54,1470.86,62244.96,N
08/13/2024,02:00,15774.27,1943.52,7099.77,1871.17,17221.41,4395.69,9536.30,1330.45,59172.58,N
08/13/2024,03:00,15313.87,1848.90,6997.44,1807.29,16306.86,4231.22,9053.81,1290.11,56849.50,N
08/13/2024,04:00,15018.93,1760.08,6914.01,1751.57,15808.29,4113.79,8812.11,1244.53,55423.31,N
08/13/2024,05:00,14960.88,1761.51,6879.91,1740.10,15619.37,4028.81,8759.11,1264.25,55013.95,N
08/13/2024,06:00,15238.16,1833.74,6886.32,1775.78,15970.06,4039.53,8692.34,1180.44,55616.37,N
08/13/2024,07:00,15499.26,1854.68,6870.98,1812.89,16456.79,4125.75,8977.37,1229.22,56826.94,N
08/13/2024,08:00,15545.39,1928.35,6933.30,1834.91,16512.85,4179.66,9041.63,1279.93,57256.02,N
08/13/2024,09:00,16431.34,2022.82,7090.57,1890.78,17594.52,4412.95,9533.22,1385.56,60361.76,N
08/13/2024,10:00,17727.70,2238.53,7318.91,2031.60,19028.13,4790.90,10135.56,1522.89,64794.22,N
08/13/2024,11:00,18842.53,2443.86,7042.12,2180.28,20320.36,5108.48,10853.35,1694.94,68485.93,N
08/13/2024,12:00,19804.63,2688.55,7058.31,2346.62,21931.76,5450.07,11423.70,1778.12,72481.76,N
08/13/2024,13:00,20586.17,2887.86,7185.35,2438.04,23426.21,5820.19,12174.07,1841.54,76359.42,N
08/13/2024,14:00,20851.43,3006.23,7306.40,2530.39,24754.74,6116.23,12866.18,1916.15,79347.75,N
08/13/2024,15:00,20552.61,3015.15,7703.11,2523.59,25805.20,6368.80,13427.05,1986.91,81382.42,N
08/13/2024,16:00,20506.59,3060.94,7579.14,2509.76,26502.79,6503.89,13864.04,2053.37,82580.51,N
08/13/2024,17:00,21155.04,3021.50,7166.84,2527.68,26664.83,6576.74,13807.14,2120.38,83040.15,N
08/13/2024,18:00,21262.97,3006.64,6965.02,2534.79,26656.88,6571.66,13959.54,2119.24,83076.74,N
08/13/2024,19:00,20686.05,2989.24,7232.42,2495.23,26411.52,6465.54,13956.72,2076.54,82313.26,N
08/13/2024,20:00,20016.81,2940.01,7383.84,2409.47,25388.83,6282.07,13574.11,1968.02,79963.15,N
08/13/2024,21:00,19504.22,2835.51,7226.20,2313.93,24274.97,6005.54,13060.85,1863.76,77084.99,N
08/13/2024,22:00,18844.34,2658.45,7196.79,2297.78,23216.17,5713.30,12547.22,1819.83,74293.87,N
08/13/2024,23:00,17897.42,2489.26,7165.72,2281.19,21699.43,5406.05,11734.43,1717.10,70390.59,N
08/13/2024,24:00,16933.58,2313.78,7128.69,2181.86,20167.53,5080.62,10919.06,1632.85,66357.97,N
