OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/17/2024,01:00,16716.35,2212.73,7174.96,1948.85,19373.63,4676.85,10321.74,1548.45,63973.56,N
08/17/2024,02:00,15976.84,2106.92,7142.57,1859.37,18199.63,4445.47,9688.41,1436.72,60855.92,N
08/17/2024,03:00,15337.92,2009.80,6978.27,1795.33,17264.83,4227.26,9228.16,1414.27,58255.85,N
08/17/2024,04:00,14866.68,1917.17,7111.84,1775.99,16560.77,4074.10,8848.89,1311.54,56466.98,N
08/17/2024,05:00,14488.01,1879.65,7057.55,1739.58,16116.83,4072.78,8534.32,1312.38,55201.10,N
08/17/2024,06:00,14386.46,1849.64,6804.42,1715.41,15880.36,4023.81,8457.81,1311.58,54429.48,N
08/17/2024,07:00,14396.11,1823.54,6671.43,1695.84,15774.70,4250.63,8462.47,1311.14,54385.84,N
08/17/2024,08:00,14532.01,1836.10,6752.81,1689.54,15599.19,4084.69,8504.11,1301.20,54299.64,N
08/17/2024,09:00,15989.20,2000.48,7423.62,1772.38,16497.45,4386.19,8984.41,1445.57,58499.29,N
08/17/2024,10:00,17094.83,2091.57,7696.54,1868.15,18077.46,4719.53,9667.89,1583.53,62799.51,N
08/17/2024,11:00,18072.96,2254.05,7462.09,1962.03,19802.66,5055.49,10449.31,1683.08,66741.67,N
08/17/2024,12:00,19285.55,2455.80,7363.73,2070.38,21697.99,5404.23,11280.19,1799.65,71357.52,N
08/17/2024,13:00,20174.74,2680.98,7438.96,2225.30,23269.43,5764.85,12048.78,1911.59,75514.64,N
08/17/2024,14:00,20943.66,2892.01,7471.79,2340.81,24606.21,6016.71,12749.80,2006.95,79027.93,N
08/17/2024,15:00,21442.12,2977.21,7468.58,2354.56,25556.49,6216.31,13329.65,2085.32,81430.24,N
08/17/2024,16:00,21734.31,2938.07,7350.50,2348.26,26126.52,6295.99,13750.03,2169.68,82713.37,N
08/17/2024,17:00,21805.13,2885.32,7379.92,2375.68,26270.40,6338.45,13623.28,2186.99,82865.16,N
08/17/2024,18:00,21610.00,2882.45,7407.18,2389.01,26109.07,6373.29,13791.43,2207.77,82770.19,N
08/17/2024,19:00,21171.23,2878.98,7367.76,2364.96,25660.82,6161.60,13992.90,2161.70,81759.95,N
08/17/2024,20:00,20615.39,2779.65,7125.13,2272.27,24615.54,5809.09,13541.19,2077.27,78835.53,N
08/17/2024,21:00,20117.85,2670.43,6966.47,2200.12,23442.01,5680.96,12944.41,2025.85,76048.10,N
08/17/2024,22:00,19397.76,2561.63,6928.68,2050.00,22454.38,5442.34,12483.15,1882.93,73200.85,N
08/17/2024,23:00,18530.83,2356.30,6909.34,1983.63,21128.43,5151.01,11747.42,1707.19,69514.15,N
08/17/2024,24:00,17673.53,2196.07,7083.80,1935.72,19805.15,4913.80,11056.61,1637.59,66302.27,N
